ticker,signal_date,entry_date,entry_price,exit_date,exit_price,hold_days,ret_pct
2233,2024-06-27,2024-06-28,141.0,2024-07-10,139.0,8,-1.42
2301,2024-05-23,2024-05-24,111.5,2024-06-03,110.0,6,-1.35
2301,2024-09-02,2024-09-03,106.5,2024-09-04,100.5,1,-5.63
2301,2025-02-13,2025-02-14,111.5,2025-03-03,107.0,10,-4.04
2301,2025-05-13,2025-05-14,102.0,2025-05-21,102.0,5,0.0
2301,2025-07-09,2025-07-10,116.0,2025-07-18,115.5,6,-0.43
2301,2025-08-05,2025-08-06,136.0,2025-08-18,134.5,8,-1.1
2301,2026-05-12,2026-05-13,222.0,2026-05-21,211.0,6,-4.95
2312,2024-10-17,2024-10-18,26.25,2024-10-25,24.5,5,-6.67
2312,2025-02-20,2025-02-21,26.7,2025-03-04,25.15,6,-5.81
2312,2025-03-06,2025-03-07,26.0,2025-03-11,25.0,2,-3.85
2312,2025-08-15,2025-08-18,20.6,2025-08-22,18.6,4,-9.71
2312,2025-10-07,2025-10-08,20.45,2025-11-05,21.85,18,6.85
2312,2025-12-16,2025-12-17,24.2,2025-12-22,23.2,3,-4.13
2312,2026-01-13,2026-01-14,29.7,2026-01-23,28.55,7,-3.87
2313,2024-07-04,2024-07-05,82.9,2024-07-19,82.7,10,-0.24
2313,2024-12-12,2024-12-13,68.6,2025-01-07,70.4,16,2.62
2313,2025-08-11,2025-08-12,69.3,2025-09-02,76.8,15,10.82
2313,2025-10-13,2025-10-14,89.2,2025-10-30,87.6,11,-1.79
2313,2026-01-13,2026-01-14,136.0,2026-02-09,182.5,18,34.19
2313,2026-02-23,2026-02-24,209.0,2026-03-06,202.0,7,-3.35
2313,2026-03-17,2026-03-18,243.5,2026-03-25,219.0,5,-10.06
2313,2026-03-27,2026-03-30,269.0,2026-04-15,259.0,10,-3.72
2317,2024-03-13,2024-03-14,121.0,2024-04-12,151.0,19,24.79
2317,2024-05-24,2024-05-27,179.0,2024-06-03,177.0,5,-1.12
2317,2024-06-13,2024-06-14,192.5,2024-07-03,205.0,13,6.49
2317,2024-09-25,2024-09-26,192.0,2024-10-30,209.5,21,9.11
2317,2024-11-08,2024-11-11,219.5,2024-11-15,212.0,4,-3.42
2317,2025-05-12,2025-05-13,159.5,2025-05-26,152.5,9,-4.39
2317,2025-07-24,2025-07-25,175.5,2025-07-31,178.0,4,1.42
2317,2025-08-07,2025-08-08,197.0,2025-08-21,201.0,9,2.03
2317,2025-09-23,2025-09-24,222.0,2025-10-01,219.0,4,-1.35
2317,2026-05-05,2026-05-06,246.5,2026-05-20,246.5,10,0.0
2342,2024-09-27,2024-09-30,34.0,2024-10-08,32.75,4,-3.68
2342,2024-10-15,2024-10-16,34.5,2024-10-29,33.85,9,-1.88
2342,2026-04-30,2026-05-04,33.9,2026-05-18,39.5,10,16.52
2344,2025-03-12,2025-03-13,21.4,2025-03-25,20.2,8,-5.61
2344,2025-06-24,2025-06-25,20.2,2025-07-03,19.55,6,-3.22
2344,2025-08-27,2025-08-28,19.9,2025-09-30,34.0,22,70.85
2344,2025-10-27,2025-10-28,50.9,2025-11-19,59.5,16,16.9
2344,2025-12-24,2025-12-26,78.0,2026-01-22,113.5,18,45.51
2344,2026-05-06,2026-05-07,113.0,2026-05-20,117.5,9,3.98
2351,2024-05-31,2024-06-03,127.5,2024-06-17,134.5,9,5.49
2351,2026-03-24,2026-03-25,104.0,2026-04-01,100.5,5,-3.37
2351,2026-05-07,2026-05-08,179.5,2026-05-20,175.5,8,-2.23
2379,2024-12-06,2024-12-09,528.0,2024-12-23,539.0,10,2.08
2379,2024-12-26,2024-12-27,552.0,2025-01-03,549.0,4,-0.54
2379,2026-04-07,2026-04-08,510.0,2026-05-05,528.0,18,3.53
2379,2026-05-14,2026-05-15,577.0,2026-05-18,546.0,1,-5.37
2382,2024-02-05,2024-02-15,271.0,2024-02-19,248.5,2,-8.3
2382,2024-05-27,2024-05-28,293.5,2024-06-03,279.0,4,-4.94
2382,2024-10-14,2024-10-15,289.0,2024-11-01,290.0,12,0.35
2382,2024-11-06,2024-11-07,323.0,2024-11-13,311.0,4,-3.72
2382,2025-05-06,2025-05-07,255.0,2025-05-26,264.0,13,3.53
2382,2025-08-05,2025-08-06,287.0,2025-08-13,284.0,5,-1.05
2382,2025-09-30,2025-10-01,293.0,2025-10-15,285.0,8,-2.73
2382,2026-04-09,2026-04-10,315.0,2026-04-24,325.0,10,3.17
2382,2026-05-06,2026-05-07,349.0,2026-05-18,305.0,7,-12.61
2395,2024-02-15,2024-02-16,380.0,2024-02-29,380.0,8,0.0
2395,2024-07-05,2024-07-08,373.5,2024-07-18,367.0,8,-1.74
2395,2024-11-22,2024-11-25,358.0,2024-12-13,352.0,14,-1.68
2395,2025-02-20,2025-02-21,420.0,2025-02-26,402.5,3,-4.17
2395,2026-05-04,2026-05-05,391.0,2026-05-22,467.0,13,19.44
2404,2024-11-28,2024-11-29,410.0,2024-12-24,462.0,17,12.68
2404,2025-06-19,2025-06-20,600.0,2025-08-01,784.0,30,30.67
2404,2026-03-02,2026-03-03,1095.0,2026-03-11,1095.0,6,0.0
2408,2024-06-17,2024-06-18,68.5,2024-06-27,67.9,7,-0.88
2408,2024-07-03,2024-07-04,73.9,2024-07-12,69.0,6,-6.63
2408,2025-05-14,2025-05-15,45.45,2025-05-27,42.5,8,-6.49
2408,2025-09-05,2025-09-08,57.8,2025-09-30,73.5,15,27.16
2408,2025-10-20,2025-10-21,107.0,2025-11-21,141.5,22,32.24
2408,2026-01-26,2026-01-27,283.0,2026-02-04,279.5,6,-1.24
2408,2026-04-22,2026-04-23,228.5,2026-04-24,209.5,1,-8.32
2408,2026-05-06,2026-05-07,293.0,2026-05-20,279.5,9,-4.61
2409,2024-07-12,2024-07-15,19.8,2024-07-23,18.45,6,-6.82
2421,2025-03-11,2025-03-12,107.0,2025-03-20,104.0,6,-2.8
2421,2025-05-09,2025-05-12,94.0,2025-05-29,103.0,13,9.57
2421,2025-08-01,2025-08-04,114.5,2025-08-26,135.0,16,17.9
2421,2025-10-28,2025-10-29,148.5,2025-11-24,176.5,18,18.86
2421,2026-05-04,2026-05-05,152.0,2026-05-15,146.0,8,-3.95
2428,2026-05-19,2026-05-20,215.0,2026-06-12,294.5,17,36.98
2458,2026-03-05,2026-03-06,134.0,2026-03-23,134.0,11,0.0
2467,2024-01-15,2024-01-16,71.6,2024-01-19,67.8,3,-5.31
2467,2024-01-23,2024-01-24,74.0,2024-03-11,127.0,25,71.62
2467,2024-05-17,2024-05-20,162.5,2024-05-28,141.5,6,-12.92
2467,2024-06-25,2024-06-26,149.0,2024-07-29,205.0,21,37.58
2467,2025-08-13,2025-08-14,169.0,2025-09-05,185.0,16,9.47
2467,2026-02-23,2026-02-24,280.0,2026-03-16,375.0,13,33.93
2467,2026-04-08,2026-04-09,453.0,2026-04-27,526.0,12,16.11
2467,2026-05-12,2026-05-13,635.0,2026-05-20,578.0,5,-8.98
2478,2024-02-29,2024-03-01,47.4,2024-03-12,46.65,7,-1.58
2478,2024-05-24,2024-05-27,52.5,2024-06-13,52.1,12,-0.76
2478,2024-08-30,2024-09-02,51.9,2024-09-05,50.3,3,-3.08
2478,2025-03-27,2025-03-28,48.45,2025-03-31,46.6,1,-3.82
2478,2025-10-27,2025-10-28,64.0,2025-11-06,60.4,7,-5.63
2478,2026-01-19,2026-01-20,72.3,2026-01-22,70.5,2,-2.49
2478,2026-04-17,2026-04-20,78.9,2026-04-24,66.3,4,-15.97
2481,2025-02-24,2025-02-25,56.8,2025-03-05,54.5,5,-4.05
2481,2025-08-26,2025-08-27,65.9,2025-09-25,72.8,21,10.47
2481,2025-10-15,2025-10-16,86.8,2025-10-30,85.1,9,-1.96
2481,2026-03-17,2026-03-18,105.0,2026-03-24,95.5,4,-9.05
2481,2026-05-14,2026-05-15,118.0,2026-06-09,149.0,17,26.27
2492,2024-07-12,2024-07-15,125.0,2024-07-22,120.0,5,-4.0
2492,2025-03-06,2025-03-07,95.3,2025-03-11,92.7,2,-2.73
2492,2025-05-07,2025-05-08,83.5,2025-05-20,82.3,8,-1.44
2492,2025-10-22,2025-10-23,113.5,2025-11-05,113.0,8,-0.44
2492,2026-04-16,2026-04-17,149.0,2026-04-24,131.0,5,-12.08
2492,2026-05-13,2026-05-14,220.0,2026-06-11,408.0,20,85.45
2645,2024-10-16,2024-10-17,99.2,2024-10-18,97.0,1,-2.22
2645,2025-04-28,2025-04-29,105.0,2025-05-21,111.0,15,5.71
2645,2025-06-03,2025-06-04,116.5,2025-06-09,113.5,3,-2.58
2645,2025-08-05,2025-08-06,146.0,2025-09-15,185.0,28,26.71
2883,2024-03-27,2024-03-28,14.3,2024-03-29,13.8,1,-3.5
2883,2024-06-07,2024-06-11,15.4,2024-06-27,15.05,12,-2.27
2883,2024-07-10,2024-07-11,16.65,2024-07-22,15.85,7,-4.8
2883,2024-12-04,2024-12-05,17.95,2024-12-20,17.4,11,-3.06
2883,2025-02-20,2025-02-21,18.1,2025-03-17,18.25,15,0.83
2883,2025-08-13,2025-08-14,15.75,2025-08-27,15.7,9,-0.32
2883,2026-02-03,2026-02-04,18.2,2026-03-05,20.5,13,12.64
3003,2024-05-24,2024-05-27,80.6,2024-06-06,80.7,8,0.12
3003,2025-05-08,2025-05-09,56.3,2025-05-23,56.7,10,0.71
3003,2025-08-14,2025-08-15,53.8,2025-08-21,50.1,4,-6.88
3013,2024-03-01,2024-03-04,52.4,2024-03-14,53.0,8,1.15
3013,2024-05-20,2024-05-21,82.5,2024-06-20,88.0,21,6.67
3013,2024-07-11,2024-07-12,101.0,2024-07-30,102.5,10,1.49
3013,2024-09-25,2024-09-26,144.5,2024-10-07,131.5,5,-9.0
3013,2024-10-18,2024-10-21,161.0,2024-10-30,153.5,7,-4.66
3016,2024-07-05,2024-07-08,71.8,2024-07-19,69.0,9,-3.9
3016,2025-09-03,2025-09-04,42.0,2025-10-02,56.5,19,34.52
3016,2026-01-20,2026-01-21,68.2,2026-01-30,64.1,7,-6.01
3022,2024-07-12,2024-07-15,101.0,2024-07-29,90.8,8,-10.1
3022,2025-01-08,2025-01-09,80.6,2025-01-10,78.0,1,-3.23
3022,2025-02-27,2025-03-03,107.5,2025-03-10,105.5,5,-1.86
3022,2025-10-21,2025-10-22,70.5,2025-10-30,68.6,5,-2.7
3030,2024-01-05,2024-01-08,67.9,2024-01-19,67.6,9,-0.44
3030,2025-12-19,2025-12-22,191.0,2026-01-06,185.5,9,-2.88
3030,2026-02-23,2026-02-24,200.0,2026-03-17,251.0,14,25.5
3034,2024-10-21,2024-10-22,530.0,2024-10-25,519.0,3,-2.08
3034,2025-01-08,2025-01-09,504.0,2025-01-10,490.0,1,-2.78
3034,2025-02-04,2025-02-05,543.0,2025-02-20,545.0,11,0.37
3034,2025-02-24,2025-02-25,549.0,2025-03-03,550.0,3,0.18
3034,2026-04-09,2026-04-10,401.5,2026-04-24,412.5,10,2.74
3034,2026-05-08,2026-05-11,500.0,2026-05-20,475.0,7,-5.0
3035,2024-06-13,2024-06-14,311.0,2024-06-25,310.5,7,-0.16
3035,2024-06-28,2024-07-01,338.0,2024-07-15,345.5,10,2.22
3035,2025-02-13,2025-02-14,244.5,2025-02-24,235.5,6,-3.68
3035,2025-03-20,2025-03-21,240.5,2025-04-01,214.0,7,-11.02
3035,2026-04-21,2026-04-22,179.0,2026-04-30,170.0,6,-5.03
3035,2026-05-11,2026-05-12,200.5,2026-05-21,195.5,7,-2.49
3088,2024-05-29,2024-05-30,99.9,2024-06-12,100.5,8,0.6
3088,2024-11-06,2024-11-07,101.5,2024-11-13,99.4,4,-2.07
3088,2024-11-15,2024-11-18,108.0,2024-11-29,106.5,9,-1.39
3090,2024-05-09,2024-05-10,67.9,2024-06-03,69.4,16,2.21
3090,2024-11-15,2024-11-18,68.0,2024-12-10,71.7,16,5.44
3090,2025-05-29,2025-06-02,77.2,2025-06-23,72.7,15,-5.83
3090,2025-12-11,2025-12-12,109.0,2025-12-19,95.0,5,-12.84
3090,2026-04-15,2026-04-16,107.5,2026-04-24,100.0,6,-6.98
3189,2025-02-18,2025-02-19,104.0,2025-03-03,99.1,7,-4.71
3189,2025-05-09,2025-05-12,79.1,2025-05-26,81.9,10,3.54
3189,2025-07-21,2025-07-22,104.5,2025-07-28,101.0,4,-3.35
3189,2025-10-09,2025-10-13,131.0,2025-10-29,137.5,11,4.96
3189,2025-12-05,2025-12-08,157.5,2025-12-16,145.0,6,-7.94
3189,2026-02-04,2026-02-05,272.0,2026-03-05,308.0,12,13.24
3231,2024-08-07,2024-08-08,95.0,2024-08-09,98.7,1,3.89
3231,2024-10-09,2024-10-11,105.5,2024-11-18,116.5,25,10.43
3231,2025-04-15,2025-04-16,100.0,2025-05-29,117.5,30,17.5
3231,2025-06-16,2025-06-17,119.5,2025-07-03,121.5,12,1.67
3231,2025-07-31,2025-08-01,120.0,2025-08-14,117.5,9,-2.08
3231,2025-09-19,2025-09-22,121.5,2025-10-15,139.0,14,14.4
3231,2026-05-06,2026-05-07,148.5,2026-05-12,139.0,3,-6.4
3265,2024-01-22,2024-01-23,114.0,2024-02-20,118.0,13,3.51
3265,2024-06-21,2024-06-24,145.0,2024-07-02,131.5,6,-9.31
3265,2024-12-27,2024-12-30,119.5,2024-12-31,113.5,1,-5.02
3265,2025-05-22,2025-05-23,97.2,2025-05-29,94.0,4,-3.29
3265,2026-01-26,2026-01-27,154.0,2026-02-02,138.0,4,-10.39
3293,2024-01-30,2024-01-31,831.0,2024-02-16,829.0,5,-0.24
3293,2024-06-26,2024-06-27,1330.0,2024-07-05,1305.0,6,-1.88
3293,2026-03-26,2026-03-27,789.0,2026-04-10,768.0,8,-2.66
3322,2024-05-28,2024-05-29,24.2,2024-06-06,23.05,6,-4.75
3322,2025-02-24,2025-02-25,18.6,2025-03-07,17.8,7,-4.3
3322,2025-08-04,2025-08-05,14.0,2025-08-20,14.5,11,3.57
3322,2026-04-16,2026-04-17,13.55,2026-04-29,13.75,8,1.48
3323,2025-09-11,2025-09-12,57.6,2025-09-22,48.1,6,-16.49
3323,2026-02-05,2026-02-06,41.2,2026-02-09,39.3,1,-4.61
3413,2024-03-14,2024-03-15,262.0,2024-04-10,299.0,16,14.12
3413,2025-09-23,2025-09-24,308.5,2025-09-30,298.0,3,-3.4
3413,2026-01-27,2026-01-28,305.0,2026-02-03,284.0,4,-6.89
3413,2026-03-25,2026-03-26,326.0,2026-04-01,298.0,4,-8.59
3416,2024-01-22,2024-01-23,135.5,2024-02-15,139.0,10,2.58
3416,2024-03-25,2024-03-26,152.5,2024-04-03,141.5,6,-7.21
3416,2024-06-06,2024-06-07,159.0,2024-06-12,156.5,2,-1.57
3416,2024-11-22,2024-11-25,152.0,2024-12-05,152.0,8,0.0
3416,2025-02-20,2025-02-21,181.5,2025-02-25,174.0,2,-4.13
3416,2025-09-03,2025-09-04,198.0,2025-09-16,190.0,8,-4.04
3443,2025-10-20,2025-10-21,1570.0,2025-10-29,1495.0,5,-4.78
3443,2025-12-12,2025-12-15,2200.0,2025-12-17,2040.0,2,-7.27
3443,2026-05-11,2026-05-12,5950.0,2026-05-15,5140.0,3,-13.61
3450,2024-05-15,2024-05-16,69.5,2024-06-05,85.5,14,23.02
3450,2024-11-06,2024-11-07,253.5,2024-11-15,243.5,6,-3.94
3450,2024-12-25,2024-12-26,287.0,2025-01-14,287.5,12,0.17
3450,2025-09-23,2025-09-24,278.5,2025-10-13,251.5,10,-9.69
3450,2026-02-04,2026-02-05,262.5,2026-02-06,251.5,1,-4.19
3450,2026-04-15,2026-04-16,345.5,2026-04-24,337.0,6,-2.46
3481,2025-03-18,2025-03-19,16.1,2025-03-31,15.2,8,-5.59
3481,2026-03-02,2026-03-03,29.3,2026-03-17,27.9,10,-4.78
3481,2026-05-08,2026-05-11,32.0,2026-06-09,49.95,21,56.09
3483,2025-07-24,2025-07-25,118.5,2025-08-01,113.0,5,-4.64
3483,2025-08-05,2025-08-06,120.0,2025-09-10,112.5,25,-6.25
3498,2024-08-27,2024-08-28,57.0,2024-09-03,51.5,4,-9.65
3498,2025-07-11,2025-07-14,42.6,2025-07-23,40.4,7,-5.16
3498,2026-01-08,2026-01-09,56.2,2026-01-20,52.2,7,-7.12
3498,2026-04-30,2026-05-04,92.0,2026-05-29,149.5,19,62.5
3526,2026-04-27,2026-04-28,295.5,2026-05-19,368.5,14,24.7
3596,2025-03-18,2025-03-19,210.0,2025-04-08,186.5,12,-11.19
3596,2025-07-25,2025-07-28,218.5,2025-08-20,231.5,17,5.95
3624,2024-09-06,2024-09-09,53.6,2024-09-23,54.1,9,0.93
3624,2026-05-12,2026-05-13,65.2,2026-06-05,99.2,17,52.15
3661,2026-04-16,2026-04-17,3535.0,2026-05-18,4450.0,20,25.88
3691,2024-04-09,2024-04-10,127.5,2024-04-24,149.0,10,16.86
3691,2026-01-16,2026-01-19,113.0,2026-02-02,114.0,10,0.88
3702,2024-03-08,2024-03-11,96.7,2024-03-15,85.7,4,-11.38
3702,2024-06-20,2024-06-21,89.7,2024-07-03,84.0,8,-6.35
3702,2024-07-04,2024-07-05,93.7,2024-07-19,93.8,10,0.11
3702,2025-06-16,2025-06-17,70.8,2025-06-20,68.3,3,-3.53
3702,2026-03-05,2026-03-06,70.1,2026-04-01,92.6,18,32.1
3704,2024-10-07,2024-10-08,38.2,2024-10-09,37.25,1,-2.49
3704,2025-02-17,2025-02-18,41.4,2025-02-24,40.6,4,-1.93
3707,2024-08-23,2024-08-26,66.6,2024-09-02,63.2,5,-5.11
3707,2025-09-03,2025-09-04,51.5,2025-09-24,61.0,14,18.45
3714,2024-05-16,2024-05-17,44.25,2024-05-31,45.45,10,2.71
3714,2024-08-30,2024-09-02,42.15,2024-09-05,39.5,3,-6.29
3714,2025-05-13,2025-05-14,38.35,2025-05-23,37.3,7,-2.74
3714,2025-08-29,2025-09-01,38.8,2025-09-08,38.0,5,-2.06
3714,2026-03-12,2026-03-13,44.5,2026-04-01,48.05,13,7.98
4526,2024-06-18,2024-06-19,27.85,2024-07-15,33.4,18,19.93
4526,2025-02-21,2025-02-24,35.0,2025-03-04,33.65,5,-3.86
4583,2024-03-07,2024-03-08,241.5,2024-03-15,231.0,5,-4.35
4583,2024-05-16,2024-05-17,291.5,2024-05-31,281.0,10,-3.6
4583,2024-09-11,2024-09-12,643.0,2024-09-30,715.0,11,11.2
4764,2024-05-31,2024-06-03,41.3,2024-06-17,41.9,9,1.45
4764,2024-10-01,2024-10-04,45.85,2024-10-25,46.1,14,0.55
4764,2025-12-11,2025-12-12,92.2,2025-12-31,103.5,12,12.26
4908,2024-01-31,2024-02-01,112.0,2024-03-07,121.0,17,8.04
4908,2024-05-24,2024-05-27,117.0,2024-06-03,106.5,5,-8.97
4908,2024-12-05,2024-12-06,114.5,2024-12-17,104.5,7,-8.73
4908,2025-05-08,2025-05-09,76.9,2025-05-21,77.5,8,0.78
4908,2025-08-07,2025-08-08,96.0,2025-08-21,87.2,9,-9.17
4908,2026-02-11,2026-02-23,80.7,2026-03-10,90.0,10,11.52
4908,2026-03-20,2026-03-23,111.0,2026-03-31,102.5,6,-7.66
4908,2026-04-30,2026-05-04,223.0,2026-05-20,235.0,12,5.38
4916,2024-11-07,2024-11-08,34.8,2024-11-15,30.6,5,-12.07
4916,2025-08-01,2025-08-04,60.5,2025-08-14,57.2,8,-5.45
4916,2026-01-27,2026-01-28,68.5,2026-02-03,63.4,4,-7.45
4916,2026-04-22,2026-04-23,70.7,2026-04-28,62.1,3,-12.16
4966,2025-05-12,2025-05-13,580.0,2025-06-03,558.0,14,-3.79
4966,2025-09-16,2025-09-17,820.0,2025-09-22,766.0,3,-6.59
4966,2026-04-24,2026-04-27,651.0,2026-05-04,583.0,4,-10.45
4966,2026-05-12,2026-05-13,780.0,2026-06-04,788.0,16,1.03
4991,2025-06-18,2025-06-19,101.0,2025-07-23,145.5,24,44.06
4991,2026-02-24,2026-02-25,319.5,2026-03-10,324.5,8,1.56
4991,2026-04-07,2026-04-08,508.0,2026-04-24,650.0,12,27.95
5222,2024-11-26,2024-11-27,141.5,2024-11-29,128.0,2,-9.54
5222,2025-02-14,2025-02-17,128.0,2025-03-03,127.0,9,-0.78
5222,2025-08-06,2025-08-07,138.0,2025-08-18,126.0,7,-8.7
5258,2025-07-18,2025-07-21,68.8,2025-07-23,65.9,2,-4.22
5258,2025-08-04,2025-08-05,74.5,2025-08-11,71.7,4,-3.76
5285,2025-09-16,2025-09-17,49.15,2025-09-30,48.25,8,-1.83
5285,2026-01-28,2026-01-29,57.2,2026-02-03,54.2,3,-5.24
5285,2026-04-21,2026-04-22,55.5,2026-04-28,53.0,4,-4.5
5285,2026-05-12,2026-05-13,72.3,2026-06-09,88.2,19,21.99
5309,2024-05-20,2024-05-21,35.3,2024-06-06,35.2,12,-0.28
5309,2024-10-07,2024-10-08,36.85,2024-10-11,36.2,2,-1.76
5309,2025-02-17,2025-02-18,43.5,2025-03-04,41.2,9,-5.29
5309,2025-08-26,2025-08-27,59.1,2025-09-01,56.3,3,-4.74
5309,2026-05-11,2026-05-12,68.5,2026-06-11,66.6,22,-2.77
5371,2024-09-13,2024-09-16,75.5,2024-10-04,75.7,11,0.26
5371,2024-11-29,2024-12-02,79.5,2024-12-10,75.5,6,-5.03
5388,2024-12-20,2024-12-23,128.5,2025-01-03,121.5,8,-5.45
5388,2026-05-12,2026-05-13,81.1,2026-05-14,79.5,1,-1.97
5425,2025-08-27,2025-08-28,51.1,2025-09-12,52.4,11,2.54
5425,2026-01-19,2026-01-20,67.0,2026-01-26,66.1,4,-1.34
5425,2026-03-25,2026-03-26,62.8,2026-03-30,56.0,2,-10.83
5425,2026-05-19,2026-05-20,85.6,2026-06-08,90.9,13,6.19
5536,2024-10-23,2024-10-24,346.5,2024-11-08,346.5,10,0.0
5536,2024-12-19,2024-12-20,372.0,2024-12-31,360.0,7,-3.23
5536,2025-07-14,2025-07-15,496.5,2025-07-30,496.5,11,0.0
5536,2026-03-24,2026-03-25,796.0,2026-04-01,716.0,5,-10.05
5536,2026-05-15,2026-05-18,1000.0,2026-05-22,935.0,4,-6.5
5864,2024-03-13,2024-03-14,17.9,2024-03-19,17.5,3,-2.23
5864,2025-08-18,2025-08-19,12.9,2025-09-10,13.85,16,7.36
5864,2025-10-21,2025-10-22,15.1,2025-11-11,15.9,13,5.3
5864,2026-01-13,2026-01-14,18.45,2026-02-09,23.8,18,29.0
5864,2026-02-24,2026-02-25,24.55,2026-03-05,25.2,5,2.65
6173,2024-09-02,2024-09-03,49.35,2024-09-04,46.5,1,-5.78
6173,2025-05-08,2025-05-09,37.5,2025-05-28,38.3,13,2.13
6173,2025-08-05,2025-08-06,40.0,2025-08-12,38.0,4,-5.0
6173,2026-04-16,2026-04-17,84.3,2026-04-27,77.5,6,-8.07
6173,2026-05-12,2026-05-13,141.0,2026-06-05,215.0,17,52.48
6182,2026-05-05,2026-05-06,51.5,2026-06-08,77.0,23,49.51
6206,2024-01-02,2024-01-03,72.5,2024-01-10,69.0,5,-4.83
6206,2024-03-13,2024-03-14,77.3,2024-03-27,77.0,9,-0.39
6206,2024-04-24,2024-04-25,86.0,2024-06-07,97.7,30,13.6
6206,2025-01-09,2025-01-10,91.0,2025-03-03,149.5,28,64.29
6206,2026-05-12,2026-05-13,138.5,2026-06-09,137.5,19,-0.72
6245,2024-12-04,2024-12-05,93.6,2024-12-13,91.1,6,-2.67
6271,2024-08-30,2024-09-02,142.0,2024-09-05,134.5,3,-5.28
6271,2024-12-18,2024-12-19,133.0,2025-01-06,136.5,11,2.63
6271,2025-05-09,2025-05-12,109.0,2025-05-21,108.0,7,-0.92
6271,2025-10-31,2025-11-03,127.0,2025-11-10,122.0,5,-3.94
6271,2026-01-22,2026-01-23,143.5,2026-02-03,140.0,7,-2.44
6282,2024-10-16,2024-10-17,34.6,2024-10-24,34.0,5,-1.73
6282,2025-05-16,2025-05-19,27.35,2025-05-28,27.15,7,-0.73
6282,2025-08-05,2025-08-06,29.05,2025-08-20,27.9,10,-3.96
6284,2025-05-08,2025-05-09,70.8,2025-05-22,72.2,9,1.98
6284,2026-01-14,2026-01-15,97.4,2026-01-30,86.2,11,-11.5
6285,2024-12-20,2024-12-23,140.5,2025-01-06,136.0,9,-3.2
6285,2026-05-12,2026-05-13,276.0,2026-06-05,293.0,17,6.16
6405,2024-02-22,2024-02-23,28.25,2024-03-08,25.8,9,-8.67
6405,2024-10-07,2024-10-08,43.85,2024-10-09,41.0,1,-6.5
6405,2026-01-12,2026-01-13,32.0,2026-01-23,31.5,8,-1.56
6414,2024-02-05,2024-02-15,280.0,2024-03-11,290.5,16,3.75
6414,2025-02-21,2025-02-24,323.0,2025-03-04,304.0,5,-5.88
6414,2025-08-14,2025-08-15,319.5,2025-08-18,306.5,1,-4.07
6414,2026-05-04,2026-05-05,334.0,2026-05-18,318.0,9,-4.79
6443,2024-04-10,2024-04-11,29.9,2024-04-17,28.25,4,-5.52
6443,2025-12-15,2025-12-16,23.1,2026-01-06,25.5,13,10.39
6443,2026-02-03,2026-02-04,42.4,2026-02-09,41.9,3,-1.18
6488,2025-05-12,2025-05-13,328.0,2025-05-23,322.5,8,-1.68
6488,2025-09-16,2025-09-17,468.0,2025-09-30,468.0,8,0.0
6488,2026-01-12,2026-01-13,483.5,2026-01-30,502.0,13,3.83
6488,2026-04-10,2026-04-13,495.0,2026-04-30,559.0,13,12.93
6488,2026-05-05,2026-05-06,660.0,2026-05-18,661.0,8,0.15
6548,2024-02-15,2024-02-16,33.85,2024-03-01,34.6,9,2.22
6548,2025-08-27,2025-08-28,32.75,2025-09-18,34.45,15,5.19
6548,2025-09-19,2025-09-22,35.55,2025-09-30,34.5,5,-2.95
