ticker,signal_date,entry_date,entry_price,exit_date,exit_price,hold_days,ret_pct
3003,2026-05-22,2026-05-25,62.9,2026-06-12,67.4,14,7.15
3006,2026-05-08,2026-05-11,214.0,2026-05-14,230.0,3,7.48
3006,2026-05-15,2026-05-18,243.0,2026-05-20,236.5,2,-2.67
3011,2026-05-22,2026-05-25,13.8,2026-06-12,14.25,14,3.26
3013,2026-05-22,2026-05-25,113.5,2026-06-12,110.0,14,-3.08
3014,2026-05-08,2026-05-11,139.0,2026-05-14,137.5,3,-1.08
3014,2026-05-22,2026-05-25,151.5,2026-06-12,149.5,14,-1.32
3015,2026-05-05,2026-05-06,51.6,2026-05-08,51.6,2,0.0
3016,2026-05-04,2026-05-05,103.0,2026-05-11,121.0,4,17.48
3016,2026-05-12,2026-05-13,118.0,2026-05-15,128.0,2,8.47
3019,2026-05-08,2026-05-11,144.5,2026-05-13,142.5,2,-1.38
3019,2026-05-14,2026-05-15,150.5,2026-05-19,147.5,2,-1.99
3022,2026-05-08,2026-05-11,67.9,2026-05-13,69.3,2,2.06
3022,2026-05-22,2026-05-25,72.4,2026-06-12,87.5,14,20.86
3025,2026-05-05,2026-05-06,64.0,2026-05-08,63.7,2,-0.47
3030,2026-05-08,2026-05-11,397.5,2026-05-13,399.0,2,0.38
3033,2026-05-04,2026-05-05,37.9,2026-05-13,43.95,6,15.96
3033,2026-05-14,2026-05-15,45.95,2026-05-19,48.0,2,4.46
3034,2026-05-06,2026-05-07,448.0,2026-05-13,490.0,4,9.38
3034,2026-05-14,2026-05-15,498.0,2026-05-19,471.5,2,-5.32
3035,2026-05-22,2026-05-25,218.0,2026-06-12,185.0,14,-15.14
3038,2026-05-04,2026-05-05,23.0,2026-05-07,23.2,2,0.87
3038,2026-05-22,2026-05-25,23.25,2026-06-12,22.65,14,-2.58
3041,2026-05-14,2026-05-15,24.25,2026-05-19,23.9,2,-1.44
3041,2026-05-22,2026-05-25,27.5,2026-06-12,24.75,14,-10.0
3044,2026-05-05,2026-05-06,495.0,2026-05-08,500.0,2,1.01
3045,2026-05-15,2026-05-18,114.5,2026-06-12,119.0,19,3.93
3047,2026-05-22,2026-05-25,15.7,2026-06-12,15.9,14,1.27
3048,2026-05-04,2026-05-05,39.05,2026-05-07,42.25,2,8.19
3048,2026-05-08,2026-05-11,43.45,2026-05-20,59.0,7,35.79
3048,2026-05-22,2026-05-25,79.1,2026-06-12,76.0,14,-3.92
3050,2026-05-22,2026-05-25,12.6,2026-06-12,12.8,14,1.59
3055,2026-05-08,2026-05-11,100.0,2026-05-15,109.5,4,9.5
3059,2026-05-08,2026-05-11,39.85,2026-05-13,39.3,2,-1.38
3059,2026-05-14,2026-05-15,40.3,2026-05-20,41.95,3,4.09
