ticker,signal_date,entry_date,entry_price,exit_date,exit_price,hold_days,ret_pct
5258,2024-08-06,2024-08-07,112.0,2024-08-15,122.0,6,-8.93
5258,2024-09-26,2024-09-27,128.5,2024-10-08,128.5,5,0.0
5258,2024-11-04,2024-11-05,106.0,2024-12-02,92.7,19,12.55
5258,2025-01-13,2025-01-14,79.5,2025-01-22,83.3,6,-4.78
5258,2025-04-02,2025-04-07,72.8,2025-04-24,65.5,13,10.03
5258,2025-10-16,2025-10-17,73.7,2025-10-22,74.9,3,-1.63
5258,2026-03-13,2026-03-16,46.1,2026-03-26,46.75,8,-1.41
5285,2024-08-06,2024-08-07,58.2,2024-08-12,63.4,3,-8.93
5285,2024-11-13,2024-11-14,56.9,2024-11-27,54.5,9,4.22
5285,2024-12-02,2024-12-03,53.4,2024-12-26,50.1,17,6.18
5285,2025-03-31,2025-04-01,50.3,2025-04-22,41.5,13,17.5
5285,2025-10-14,2025-10-15,49.95,2025-10-27,52.0,7,-4.1
5285,2026-04-27,2026-04-28,53.0,2026-05-04,55.7,3,-5.09
5309,2024-03-29,2024-04-01,35.75,2024-04-18,35.2,11,1.54
5309,2024-04-22,2024-04-23,33.7,2024-05-02,34.95,6,-3.71
5309,2024-07-29,2024-07-30,40.8,2024-08-01,42.8,2,-4.9
5309,2024-08-07,2024-08-08,38.0,2024-08-12,41.5,2,-9.21
5309,2024-08-27,2024-08-28,40.05,2024-09-20,35.8,16,10.61
5309,2024-12-02,2024-12-03,45.3,2024-12-05,47.0,2,-3.75
5309,2025-09-26,2025-09-30,62.6,2025-10-02,67.5,2,-7.83
5309,2026-03-05,2026-03-06,60.9,2026-03-17,62.2,7,-2.13
5309,2026-06-08,2026-06-09,75.0,2026-06-12,68.4,3,8.8
5371,2024-04-19,2024-04-22,95.0,2024-04-30,96.0,6,-1.05
5371,2024-08-07,2024-08-08,69.3,2024-08-14,74.4,4,-7.36
5371,2024-09-10,2024-09-11,73.1,2024-09-19,74.9,5,-2.46
5371,2024-11-04,2024-11-05,67.8,2024-11-25,69.7,14,-2.8
5371,2025-10-29,2025-10-30,90.0,2025-11-05,92.2,4,-2.44
5371,2026-01-28,2026-01-29,94.4,2026-02-24,87.5,11,7.31
5371,2026-03-04,2026-03-05,82.2,2026-04-09,75.7,23,7.91
5371,2026-04-28,2026-04-29,68.6,2026-05-06,75.6,4,-10.2
5388,2024-08-07,2024-08-08,103.5,2024-08-14,109.0,4,-5.31
5388,2025-11-04,2025-11-05,85.1,2025-11-25,82.0,14,3.64
5425,2024-08-07,2024-08-08,58.9,2024-08-14,63.0,4,-6.96
5425,2024-10-29,2024-10-30,63.8,2024-11-08,65.8,6,-3.13
5425,2024-12-16,2024-12-17,55.3,2024-12-27,55.8,8,-0.9
5425,2025-03-31,2025-04-01,46.9,2025-04-21,41.65,12,11.19
5425,2026-04-23,2026-04-24,60.0,2026-04-30,65.7,4,-9.5
5425,2026-05-15,2026-05-18,71.0,2026-05-19,82.0,1,-15.49
5536,2025-03-03,2025-03-04,381.5,2025-03-24,388.0,14,-1.7
5536,2025-08-25,2025-08-26,742.0,2025-08-27,767.0,1,-3.37
5536,2025-10-03,2025-10-07,765.0,2025-10-08,821.0,1,-7.32
5536,2026-06-02,2026-06-03,1005.0,2026-06-04,1085.0,1,-7.96
5864,2026-05-14,2026-05-15,31.05,2026-05-25,33.8,6,-8.86
6016,2024-08-07,2024-08-08,14.75,2024-08-19,15.5,7,-5.08
6016,2026-02-02,2026-02-03,16.4,2026-02-05,16.85,2,-2.74
6173,2025-06-16,2025-06-17,37.15,2025-06-27,37.5,8,-0.94
6182,2024-08-06,2024-08-07,31.8,2024-08-16,33.85,7,-6.45
6182,2025-05-27,2025-05-28,22.25,2025-06-12,21.95,10,1.35
6182,2026-04-28,2026-04-29,39.25,2026-05-05,44.2,3,-12.61
6182,2026-06-11,2026-06-12,88.9,2026-06-12,88.9,0,0.0
6206,2024-08-07,2024-08-08,83.1,2024-08-09,87.0,1,-4.69
6206,2025-05-07,2025-05-08,106.0,2025-05-13,115.0,3,-8.49
6206,2025-11-10,2025-11-11,103.0,2025-11-28,96.1,13,6.7
6245,2024-06-11,2024-06-12,95.5,2024-06-17,97.5,3,-2.09
6245,2024-08-07,2024-08-08,88.7,2024-08-14,94.8,4,-6.88
6245,2025-01-09,2025-01-10,96.4,2025-01-22,97.8,8,-1.45
6271,2024-04-22,2024-04-23,141.0,2024-04-25,145.5,2,-3.19
6271,2024-08-06,2024-08-07,122.5,2024-08-14,137.0,5,-11.84
6271,2025-01-14,2025-01-15,122.0,2025-02-04,125.5,7,-2.87
6271,2025-08-01,2025-08-04,103.0,2025-08-13,105.0,7,-1.94
6271,2026-03-04,2026-03-05,164.0,2026-03-18,162.5,9,0.91
6271,2026-06-10,2026-06-11,224.5,2026-06-12,238.5,1,-6.24
6282,2024-02-21,2024-02-22,41.65,2024-03-01,42.6,5,-2.28
6282,2024-04-19,2024-04-22,40.15,2024-04-26,40.0,4,0.37
6282,2024-11-18,2024-11-19,30.9,2024-11-21,33.5,2,-8.41
6282,2026-03-06,2026-03-09,42.35,2026-03-18,55.0,7,-29.87
6282,2026-03-24,2026-03-25,46.6,2026-03-27,48.9,2,-4.94
6282,2026-05-14,2026-05-15,50.8,2026-05-22,54.6,5,-7.48
6284,2024-08-07,2024-08-08,76.7,2024-08-13,81.0,3,-5.61
6284,2025-01-09,2025-01-10,80.9,2025-01-21,80.4,7,0.62
6284,2026-01-16,2026-01-19,91.8,2026-01-26,92.0,5,-0.22
6284,2026-04-29,2026-04-30,77.2,2026-05-08,82.0,5,-6.22
6284,2026-06-02,2026-06-03,110.0,2026-06-12,100.0,7,9.09
6285,2024-08-07,2024-08-08,129.0,2024-08-21,123.0,9,4.65
6285,2025-11-06,2025-11-07,116.0,2025-11-27,101.5,14,12.5
6405,2024-03-01,2024-03-04,27.0,2024-03-06,26.4,2,2.22
6405,2024-07-23,2024-07-26,24.65,2024-08-16,23.1,15,6.29
6405,2024-11-20,2024-11-21,43.6,2024-12-26,34.75,25,20.3
6405,2025-09-03,2025-09-04,25.1,2025-09-08,26.0,2,-3.59
6405,2026-03-04,2026-03-05,31.85,2026-03-27,31.55,16,0.94
6405,2026-05-14,2026-05-15,58.7,2026-05-25,69.0,6,-17.55
6405,2026-06-02,2026-06-03,77.3,2026-06-04,80.0,1,-3.49
6443,2024-08-07,2024-08-08,24.95,2024-08-19,23.8,7,4.61
6443,2024-09-10,2024-09-11,21.0,2024-09-18,23.05,4,-9.76
6443,2024-11-04,2024-11-05,22.05,2024-11-26,19.7,15,10.66
6443,2024-12-11,2024-12-12,20.3,2025-01-07,18.5,17,8.87
6443,2025-10-31,2025-11-03,14.15,2025-12-01,13.25,20,6.36
6443,2026-04-29,2026-04-30,35.0,2026-05-07,38.35,4,-9.57
6443,2026-05-14,2026-05-15,39.85,2026-05-20,41.0,3,-2.89
6488,2024-07-23,2024-07-26,501.0,2024-08-15,481.0,14,3.99
6488,2025-04-02,2025-04-07,297.0,2025-04-28,296.0,15,0.34
6488,2025-07-02,2025-07-03,307.5,2025-07-07,304.0,2,1.14
6488,2025-10-14,2025-10-15,480.0,2025-10-16,506.0,1,-5.42
6548,2024-06-05,2024-06-06,42.05,2024-07-08,39.75,21,5.47
6548,2025-10-14,2025-10-15,36.4,2025-10-16,39.95,1,-9.75
6548,2026-03-03,2026-03-04,45.0,2026-03-09,43.95,3,2.33
6548,2026-04-24,2026-04-27,55.1,2026-05-12,54.2,10,1.63
6548,2026-06-10,2026-06-11,84.3,2026-06-12,89.1,1,-5.69
6831,2024-04-22,2024-04-23,92.12,2024-05-08,95.06,10,-3.19
6831,2025-04-07,2025-04-08,76.24,2025-04-16,79.29,6,-4.0
6831,2025-10-20,2025-10-21,178.1,2025-10-30,179.06,6,-0.54
6831,2026-06-01,2026-06-02,755.0,2026-06-10,770.0,6,-1.99
7769,2024-12-13,2024-12-16,1148.8,2025-01-02,1141.85,12,0.6
7769,2025-02-06,2025-02-07,1012.81,2025-02-14,1014.12,5,-0.13
7769,2025-03-04,2025-03-05,896.54,2025-03-13,948.17,6,-5.76
7769,2025-03-31,2025-04-01,869.79,2025-04-21,734.31,12,15.58
7769,2025-07-04,2025-07-07,1285.01,2025-07-10,1333.58,3,-3.78
7769,2025-09-25,2025-09-26,1730.68,2025-10-02,1830.47,3,-5.77
7769,2026-05-19,2026-05-20,6470.0,2026-05-21,7325.0,1,-13.21
7769,2026-06-03,2026-06-04,7480.0,2026-06-12,7395.0,6,1.14
8042,2024-08-08,2024-08-09,33.2,2024-08-16,34.0,5,-2.41
8042,2025-05-06,2025-05-07,30.8,2025-05-09,32.0,2,-3.9
8042,2025-06-23,2025-06-24,29.1,2025-06-30,29.35,4,-0.86
8042,2025-08-26,2025-08-27,32.8,2025-08-28,34.0,1,-3.66
8042,2025-10-28,2025-10-29,47.0,2025-11-12,44.0,10,6.38
8042,2025-11-18,2025-11-19,41.4,2025-11-20,49.0,1,-18.36
8042,2026-04-02,2026-04-07,51.6,2026-04-09,55.0,2,-6.59
8064,2025-03-07,2025-03-10,49.8,2025-04-21,35.35,28,29.02
8064,2025-05-28,2025-05-29,37.0,2025-06-05,38.3,4,-3.51
8064,2026-01-21,2026-01-22,56.5,2026-01-26,57.5,2,-1.77
8064,2026-03-24,2026-03-25,65.9,2026-03-26,69.5,1,-5.46
8064,2026-03-30,2026-03-31,66.7,2026-04-09,72.0,5,-7.95
8064,2026-04-16,2026-04-17,75.9,2026-04-20,78.0,1,-2.77
8064,2026-04-27,2026-04-28,79.1,2026-04-29,85.2,1,-7.71
8234,2024-05-13,2024-05-14,51.2,2024-05-22,53.4,6,-4.3
8234,2024-06-11,2024-06-12,52.3,2024-06-21,55.3,7,-5.74
8234,2024-08-07,2024-08-08,46.7,2024-08-12,49.75,2,-6.53
8234,2024-12-16,2024-12-17,49.2,2024-12-18,52.8,1,-7.32
8234,2025-05-05,2025-05-06,69.4,2025-05-12,76.0,4,-9.51
8271,2024-08-07,2024-08-08,50.5,2024-08-15,52.3,5,-3.56
8271,2025-04-09,2025-04-10,38.2,2025-04-17,42.6,5,-11.52
8271,2026-01-23,2026-01-26,114.5,2026-02-02,119.0,5,-3.93
8271,2026-03-23,2026-03-24,170.0,2026-04-09,155.5,10,8.53
8271,2026-05-15,2026-05-18,236.5,2026-05-28,234.5,8,0.85
8299,2024-03-13,2024-03-14,591.0,2024-03-20,613.0,4,-3.72
8299,2024-07-22,2024-07-23,561.0,2024-08-14,509.0,14,9.27
8299,2025-04-17,2025-04-18,433.5,2025-04-28,455.0,6,-4.96
8299,2025-11-19,2025-11-20,1190.0,2025-12-01,1130.0,7,5.04
8299,2026-02-04,2026-02-05,1975.0,2026-02-25,2010.0,7,-1.77
8299,2026-03-24,2026-03-25,1770.0,2026-04-09,1725.0,9,2.54
8299,2026-05-21,2026-05-22,2425.0,2026-06-01,2655.0,6,-9.48
8299,2026-06-11,2026-06-12,2345.0,2026-06-12,2345.0,0,0.0
8358,2024-08-07,2024-08-08,59.4,2024-08-16,62.8,6,-5.72
8358,2025-03-31,2025-04-01,52.6,2025-04-16,47.15,9,10.36
8358,2025-05-07,2025-05-08,46.7,2025-05-09,48.6,1,-4.07
8358,2025-09-17,2025-09-18,212.5,2025-09-23,259.0,3,-21.88
8358,2025-11-27,2025-11-28,228.5,2025-12-05,237.0,5,-3.72
8358,2025-12-16,2025-12-17,246.0,2025-12-26,264.5,6,-7.52
8358,2026-01-07,2026-01-08,266.0,2026-01-19,271.0,7,-1.88
8358,2026-01-28,2026-01-29,275.5,2026-02-23,285.0,10,-3.45
8358,2026-03-03,2026-03-04,260.0,2026-03-17,255.0,9,1.92
8358,2026-03-24,2026-03-25,229.0,2026-03-27,243.0,2,-6.11
8358,2026-05-13,2026-05-14,461.0,2026-05-21,485.0,5,-5.21
8358,2026-06-05,2026-06-08,537.0,2026-06-12,579.0,4,-7.82
