date,minute,stock_id,open,high,low,close,volume
2025-11-25,09:00:00,2006,65.9,66.1,65.6,66.1,158
2025-11-25,09:01:00,2006,66.1,66.4,66.0,66.4,59
2025-11-25,09:02:00,2006,66.4,66.6,66.3,66.6,108
2025-11-25,09:03:00,2006,66.5,66.5,66.2,66.3,88
2025-11-25,09:04:00,2006,66.5,67.2,66.4,67.0,267
2025-11-25,09:05:00,2006,67.1,67.2,66.9,66.9,130
2025-11-25,09:06:00,2006,66.9,67.1,66.5,66.6,143
2025-11-25,09:07:00,2006,66.6,66.8,66.6,66.7,33
2025-11-25,09:08:00,2006,66.7,66.8,66.6,66.6,54
2025-11-25,09:09:00,2006,66.6,66.7,66.5,66.6,71
2025-11-25,09:10:00,2006,66.6,66.7,66.4,66.5,44
2025-11-25,09:11:00,2006,66.5,66.5,66.3,66.3,42
2025-11-25,09:12:00,2006,66.3,66.4,66.3,66.3,38
2025-11-25,09:13:00,2006,66.3,66.3,66.2,66.2,11
2025-11-25,09:14:00,2006,66.2,66.4,66.0,66.4,108
2025-11-25,09:15:00,2006,66.3,66.3,66.3,66.3,11
2025-11-25,09:16:00,2006,66.2,66.2,66.2,66.2,5
2025-11-25,09:17:00,2006,66.2,66.4,66.2,66.4,57
2025-11-25,09:18:00,2006,66.3,66.4,66.3,66.3,26
2025-11-25,09:19:00,2006,66.3,66.3,66.2,66.2,18
2025-11-25,09:20:00,2006,66.2,66.4,66.2,66.4,75
2025-11-25,09:21:00,2006,66.3,66.3,66.3,66.3,13
2025-11-25,09:22:00,2006,66.3,66.4,66.3,66.3,44
2025-11-25,09:23:00,2006,66.2,66.2,66.2,66.2,12
2025-11-25,09:24:00,2006,66.2,66.2,66.1,66.2,29
2025-11-25,09:25:00,2006,66.2,66.2,66.2,66.2,1
2025-11-25,09:26:00,2006,66.2,66.2,66.2,66.2,32
2025-11-25,09:27:00,2006,66.2,66.2,66.1,66.1,15
2025-11-25,09:28:00,2006,66.1,66.2,66.1,66.1,9
2025-11-25,09:29:00,2006,66.1,66.2,66.1,66.1,9
2025-11-25,09:30:00,2006,66.1,66.1,66.1,66.1,4
2025-11-25,09:31:00,2006,66.2,66.2,66.1,66.2,30
2025-11-25,09:32:00,2006,66.1,66.2,66.1,66.1,12
2025-11-25,09:33:00,2006,66.1,66.2,66.1,66.2,16
2025-11-25,09:34:00,2006,66.1,66.2,66.1,66.2,3
2025-11-25,09:35:00,2006,66.2,66.5,66.2,66.5,204
2025-11-25,09:36:00,2006,66.5,66.6,66.5,66.6,72
2025-11-25,09:37:00,2006,66.6,66.6,66.6,66.6,16
2025-11-25,09:38:00,2006,66.6,66.7,66.6,66.7,17
2025-11-25,09:39:00,2006,66.6,66.6,66.6,66.6,30
2025-11-25,09:40:00,2006,66.6,67.0,66.6,66.9,212
2025-11-25,09:41:00,2006,66.9,66.9,66.7,66.8,119
2025-11-25,09:42:00,2006,66.7,66.7,66.7,66.7,11
2025-11-25,09:43:00,2006,66.7,66.7,66.6,66.6,136
2025-11-25,09:44:00,2006,66.6,66.7,66.6,66.7,50
2025-11-25,09:45:00,2006,66.7,66.7,66.6,66.6,2
2025-11-25,09:46:00,2006,66.6,66.6,66.6,66.6,4
2025-11-25,09:47:00,2006,66.7,66.9,66.7,66.9,70
2025-11-25,09:48:00,2006,66.8,66.8,66.8,66.8,8
2025-11-25,09:49:00,2006,66.8,66.8,66.7,66.7,15
2025-11-25,09:50:00,2006,66.7,66.7,66.6,66.6,84
2025-11-25,09:51:00,2006,66.5,66.5,66.5,66.5,13
2025-11-25,09:52:00,2006,66.5,66.5,66.4,66.4,64
2025-11-25,09:53:00,2006,66.4,66.4,66.3,66.3,37
2025-11-25,09:54:00,2006,66.4,66.4,66.4,66.4,44
2025-11-25,09:55:00,2006,66.3,66.4,66.3,66.4,62
