date,minute,stock_id,open,high,low,close,volume
2026-04-08,09:00:00,6245,71.0,71.8,71.0,71.1,16
2026-04-08,09:01:00,6245,71.2,71.3,71.2,71.2,9
2026-04-08,09:02:00,6245,71.2,71.2,71.2,71.2,2
2026-04-08,09:03:00,6245,71.1,71.3,70.9,70.9,17
2026-04-08,09:04:00,6245,71.0,71.1,70.9,70.9,4
2026-04-08,09:07:00,6245,71.0,71.1,71.0,71.1,7
2026-04-08,09:09:00,6245,71.0,71.1,71.0,71.1,5
2026-04-08,09:11:00,6245,71.0,71.0,71.0,71.0,6
2026-04-08,09:12:00,6245,70.9,71.4,70.9,71.2,16
2026-04-08,09:13:00,6245,71.1,71.2,71.0,71.1,14
2026-04-08,09:14:00,6245,71.0,71.0,70.9,71.0,5
2026-04-08,09:15:00,6245,71.2,71.2,71.0,71.0,6
2026-04-08,09:16:00,6245,71.0,71.0,71.0,71.0,1
2026-04-08,09:17:00,6245,71.0,71.2,71.0,71.2,7
2026-04-08,09:18:00,6245,71.4,71.4,71.4,71.4,1
2026-04-08,09:19:00,6245,71.4,71.4,71.2,71.2,3
2026-04-08,09:20:00,6245,71.1,71.1,71.1,71.1,5
2026-04-08,09:22:00,6245,71.2,71.2,71.2,71.2,1
2026-04-08,09:23:00,6245,71.3,71.3,71.3,71.3,2
2026-04-08,09:24:00,6245,71.4,71.6,71.4,71.6,43
2026-04-08,09:25:00,6245,71.6,71.7,71.6,71.6,32
2026-04-08,09:27:00,6245,71.5,71.5,71.5,71.5,3
2026-04-08,09:28:00,6245,71.4,71.4,71.2,71.2,10
2026-04-08,09:29:00,6245,71.3,71.3,71.3,71.3,3
2026-04-08,09:31:00,6245,71.2,71.2,71.2,71.2,3
2026-04-08,09:33:00,6245,71.2,71.2,71.2,71.2,2
2026-04-08,09:34:00,6245,71.1,71.1,71.1,71.1,3
2026-04-08,09:35:00,6245,71.3,71.3,71.3,71.3,7
2026-04-08,09:36:00,6245,71.3,71.3,71.3,71.3,3
2026-04-08,09:37:00,6245,71.3,71.3,71.3,71.3,4
2026-04-08,09:38:00,6245,71.2,71.4,71.2,71.4,7
2026-04-08,09:39:00,6245,71.4,71.4,71.4,71.4,5
2026-04-08,09:40:00,6245,71.4,71.4,71.4,71.4,2
2026-04-08,09:41:00,6245,71.4,71.4,71.3,71.3,6
2026-04-08,09:42:00,6245,71.3,71.3,71.3,71.3,2
2026-04-08,09:43:00,6245,71.3,71.3,71.2,71.2,14
2026-04-08,09:44:00,6245,71.4,71.4,71.4,71.4,1
2026-04-08,09:45:00,6245,71.4,71.4,71.4,71.4,1
2026-04-08,09:48:00,6245,71.2,71.2,71.2,71.2,1
2026-04-08,09:49:00,6245,71.2,71.2,71.2,71.2,5
2026-04-08,09:51:00,6245,71.1,71.1,71.1,71.1,7
2026-04-08,09:52:00,6245,71.0,71.0,71.0,71.0,4
2026-04-08,09:54:00,6245,71.1,71.1,71.1,71.1,7
2026-04-08,09:56:00,6245,71.3,71.4,71.3,71.3,4
2026-04-08,09:58:00,6245,71.4,71.6,71.4,71.6,41
2026-04-08,10:00:00,6245,71.6,71.6,71.6,71.6,2
2026-04-08,10:01:00,6245,71.5,71.5,71.4,71.4,5
2026-04-08,10:02:00,6245,71.3,71.3,71.3,71.3,3
2026-04-08,10:04:00,6245,71.4,71.4,71.4,71.4,2
2026-04-08,10:07:00,6245,71.5,71.5,71.5,71.5,3
2026-04-08,10:10:00,6245,71.4,71.4,71.4,71.4,1
2026-04-08,10:13:00,6245,71.3,71.5,71.3,71.5,24
2026-04-08,10:18:00,6245,71.4,71.4,71.4,71.4,1
2026-04-08,10:22:00,6245,71.3,71.3,71.3,71.3,1
2026-04-08,10:24:00,6245,71.3,71.3,71.3,71.3,4
2026-04-08,10:26:00,6245,71.3,71.3,71.3,71.3,1
2026-04-08,10:29:00,6245,71.3,71.3,71.2,71.2,2
2026-04-08,10:30:00,6245,71.2,71.2,71.2,71.2,1
2026-04-08,10:31:00,6245,71.2,71.4,71.2,71.4,7
2026-04-08,10:33:00,6245,71.4,71.4,71.4,71.4,2
2026-04-08,10:35:00,6245,71.5,71.5,71.5,71.5,3
2026-04-08,10:36:00,6245,71.5,71.5,71.5,71.5,2
2026-04-08,10:37:00,6245,71.4,71.4,71.4,71.4,2
2026-04-08,10:39:00,6245,71.3,71.3,71.3,71.3,6
2026-04-08,10:40:00,6245,71.3,71.3,71.3,71.3,5
2026-04-08,10:41:00,6245,71.3,71.3,71.3,71.3,1
2026-04-08,10:43:00,6245,71.4,71.4,71.4,71.4,1
2026-04-08,10:44:00,6245,71.4,71.4,71.4,71.4,7
2026-04-08,10:45:00,6245,71.3,71.3,71.3,71.3,10
2026-04-08,10:47:00,6245,71.3,71.3,71.3,71.3,1
2026-04-08,10:49:00,6245,71.3,71.3,71.3,71.3,2
2026-04-08,10:51:00,6245,71.3,71.3,71.3,71.3,1
2026-04-08,10:53:00,6245,71.3,71.3,71.3,71.3,1
2026-04-08,10:56:00,6245,71.3,71.3,71.3,71.3,4
2026-04-08,10:59:00,6245,71.3,71.3,71.3,71.3,3
2026-04-08,11:02:00,6245,71.3,71.3,71.3,71.3,1
2026-04-08,11:05:00,6245,71.3,71.3,71.3,71.3,5
2026-04-08,11:07:00,6245,71.3,71.3,71.3,71.3,5
2026-04-08,11:08:00,6245,71.3,71.3,71.3,71.3,1
2026-04-08,11:09:00,6245,71.4,71.4,71.4,71.4,9
2026-04-08,11:13:00,6245,71.3,71.4,71.3,71.4,6
2026-04-08,11:17:00,6245,71.4,71.4,71.4,71.4,7
2026-04-08,11:21:00,6245,71.4,71.4,71.4,71.4,1
2026-04-08,11:27:00,6245,71.4,71.4,71.4,71.4,3
2026-04-08,11:28:00,6245,71.4,71.4,71.4,71.4,1
2026-04-08,11:29:00,6245,71.4,71.4,71.4,71.4,1
2026-04-08,11:31:00,6245,71.3,71.3,71.3,71.3,1
2026-04-08,11:32:00,6245,71.3,71.3,71.3,71.3,4
2026-04-08,11:34:00,6245,71.3,71.3,71.3,71.3,1
2026-04-08,11:36:00,6245,71.5,71.6,71.5,71.5,58
2026-04-08,11:38:00,6245,71.6,71.6,71.6,71.6,1
2026-04-08,11:41:00,6245,71.6,71.6,71.6,71.6,1
2026-04-08,11:42:00,6245,71.5,71.5,71.5,71.5,2
2026-04-08,11:47:00,6245,71.6,71.6,71.6,71.6,1
2026-04-08,11:48:00,6245,71.5,71.5,71.5,71.5,2
2026-04-08,11:49:00,6245,71.5,71.5,71.5,71.5,2
2026-04-08,11:51:00,6245,71.5,71.5,71.5,71.5,7
2026-04-08,11:54:00,6245,71.5,71.5,71.5,71.5,2
2026-04-08,11:56:00,6245,71.5,71.5,71.5,71.5,1
2026-04-08,11:57:00,6245,71.6,71.6,71.6,71.6,10
2026-04-08,11:58:00,6245,71.7,71.7,71.7,71.7,23
2026-04-08,11:59:00,6245,71.7,71.8,71.7,71.8,9
2026-04-08,12:00:00,6245,71.8,71.8,71.7,71.7,8
2026-04-08,12:01:00,6245,71.7,71.7,71.7,71.7,2
2026-04-08,12:04:00,6245,71.7,71.7,71.7,71.7,6
2026-04-08,12:09:00,6245,71.7,71.7,71.7,71.7,2
2026-04-08,12:12:00,6245,71.7,71.8,71.7,71.8,17
2026-04-08,12:13:00,6245,71.8,71.8,71.8,71.8,4
2026-04-08,12:15:00,6245,71.8,71.9,71.8,71.9,10
2026-04-08,12:16:00,6245,71.9,71.9,71.9,71.9,5
2026-04-08,12:17:00,6245,71.9,71.9,71.9,71.9,3
2026-04-08,12:19:00,6245,71.9,71.9,71.9,71.9,6
2026-04-08,12:20:00,6245,71.9,71.9,71.9,71.9,12
