date,minute,stock_id,open,high,low,close,volume
2026-04-10,09:00:00,6278,95.2,95.5,95.1,95.2,41
2026-04-10,09:01:00,6278,95.2,95.2,95.1,95.2,27
2026-04-10,09:02:00,6278,95.2,95.5,95.2,95.5,39
2026-04-10,09:03:00,6278,95.4,95.6,95.4,95.5,24
2026-04-10,09:04:00,6278,95.5,95.5,95.4,95.4,17
2026-04-10,09:05:00,6278,95.3,95.6,95.3,95.6,20
2026-04-10,09:06:00,6278,95.6,95.6,95.5,95.6,3
2026-04-10,09:07:00,6278,95.5,95.5,95.5,95.5,10
2026-04-10,09:08:00,6278,95.4,95.4,95.3,95.4,5
2026-04-10,09:09:00,6278,95.4,95.7,95.4,95.7,25
2026-04-10,09:11:00,6278,95.7,95.7,95.5,95.6,10
2026-04-10,09:12:00,6278,95.7,95.7,95.5,95.7,16
2026-04-10,09:13:00,6278,95.5,95.9,95.5,95.9,30
2026-04-10,09:14:00,6278,95.8,95.8,95.7,95.8,10
2026-04-10,09:15:00,6278,95.9,95.9,95.8,95.9,7
2026-04-10,09:16:00,6278,95.9,95.9,95.8,95.8,4
2026-04-10,09:17:00,6278,95.7,95.7,95.7,95.7,2
2026-04-10,09:19:00,6278,95.7,95.7,95.6,95.7,11
2026-04-10,09:20:00,6278,95.7,95.7,95.7,95.7,1
2026-04-10,09:21:00,6278,95.6,95.6,95.6,95.6,1
2026-04-10,09:22:00,6278,95.5,95.6,95.5,95.6,5
2026-04-10,09:24:00,6278,95.6,95.6,95.6,95.6,2
2026-04-10,09:26:00,6278,95.6,95.8,95.6,95.8,11
2026-04-10,09:27:00,6278,95.7,96.1,95.7,95.9,49
2026-04-10,09:28:00,6278,96.2,96.5,96.2,96.5,47
2026-04-10,09:29:00,6278,96.4,96.6,96.4,96.6,29
2026-04-10,09:30:00,6278,96.4,96.5,96.3,96.3,5
2026-04-10,09:31:00,6278,96.3,96.4,96.3,96.4,6
2026-04-10,09:32:00,6278,96.4,96.4,96.4,96.4,9
2026-04-10,09:33:00,6278,96.4,96.5,96.4,96.4,24
2026-04-10,09:34:00,6278,96.3,96.5,96.3,96.3,13
2026-04-10,09:35:00,6278,96.2,96.3,96.1,96.3,20
2026-04-10,09:36:00,6278,96.4,96.4,96.4,96.4,3
2026-04-10,09:37:00,6278,96.5,96.6,96.5,96.6,34
2026-04-10,09:38:00,6278,96.7,97.2,96.7,97.0,86
2026-04-10,09:39:00,6278,97.1,97.4,97.1,97.2,26
2026-04-10,09:40:00,6278,97.2,97.5,97.2,97.2,23
2026-04-10,09:41:00,6278,97.2,97.5,97.2,97.3,32
2026-04-10,09:42:00,6278,97.3,97.4,97.3,97.4,28
2026-04-10,09:43:00,6278,97.4,97.5,97.3,97.5,12
2026-04-10,09:44:00,6278,97.4,97.4,97.3,97.3,4
2026-04-10,09:45:00,6278,97.3,97.4,97.3,97.4,4
2026-04-10,09:46:00,6278,97.3,97.5,97.3,97.4,17
2026-04-10,09:47:00,6278,97.4,97.4,97.3,97.3,4
2026-04-10,09:48:00,6278,97.3,97.4,97.3,97.4,15
2026-04-10,09:49:00,6278,97.4,97.5,97.4,97.4,7
2026-04-10,09:50:00,6278,97.4,97.5,97.4,97.5,11
2026-04-10,09:51:00,6278,97.4,97.4,97.3,97.3,7
2026-04-10,09:52:00,6278,97.3,97.4,97.3,97.4,14
2026-04-10,09:53:00,6278,97.4,97.4,97.4,97.4,2
2026-04-10,09:54:00,6278,97.3,97.3,97.0,97.2,129
2026-04-10,09:55:00,6278,97.2,97.4,97.2,97.2,27
2026-04-10,09:56:00,6278,97.4,97.4,97.2,97.2,3
2026-04-10,09:57:00,6278,97.2,97.3,97.2,97.3,3
2026-04-10,09:58:00,6278,97.2,97.2,97.2,97.2,5
2026-04-10,09:59:00,6278,97.2,97.2,97.1,97.2,6
2026-04-10,10:00:00,6278,97.1,97.1,97.1,97.1,8
2026-04-10,10:01:00,6278,97.2,97.2,97.0,97.1,13
2026-04-10,10:02:00,6278,97.1,97.1,97.1,97.1,5
2026-04-10,10:03:00,6278,97.0,97.0,97.0,97.0,1
2026-04-10,10:04:00,6278,97.0,97.1,96.9,97.0,32
2026-04-10,10:05:00,6278,97.0,97.0,97.0,97.0,3
2026-04-10,10:06:00,6278,97.1,97.1,97.1,97.1,4
2026-04-10,10:07:00,6278,97.1,97.2,97.1,97.2,3
2026-04-10,10:08:00,6278,97.1,97.1,97.1,97.1,4
2026-04-10,10:09:00,6278,97.1,97.2,97.1,97.1,21
2026-04-10,10:10:00,6278,97.1,97.1,97.0,97.1,6
2026-04-10,10:11:00,6278,97.1,97.1,96.9,97.1,3
2026-04-10,10:12:00,6278,96.9,97.0,96.9,97.0,5
2026-04-10,10:13:00,6278,97.0,97.0,97.0,97.0,6
2026-04-10,10:14:00,6278,96.9,97.0,96.9,97.0,5
2026-04-10,10:15:00,6278,97.0,97.0,96.8,96.8,10
2026-04-10,10:16:00,6278,96.8,96.9,96.8,96.9,8
