date,minute,stock_id,open,high,low,close,volume
2026-04-08,09:00:00,3717,22.85,22.85,22.5,22.6,158
2026-04-08,09:01:00,3717,22.55,22.6,22.35,22.35,40
2026-04-08,09:02:00,3717,22.35,22.45,22.3,22.45,33
2026-04-08,09:03:00,3717,22.45,22.45,22.4,22.4,29
2026-04-08,09:04:00,3717,22.4,22.4,22.3,22.4,40
2026-04-08,09:05:00,3717,22.3,22.4,22.3,22.4,5
2026-04-08,09:06:00,3717,22.4,22.5,22.4,22.5,11
2026-04-08,09:07:00,3717,22.5,22.55,22.45,22.45,25
2026-04-08,09:08:00,3717,22.3,22.4,22.15,22.25,116
2026-04-08,09:09:00,3717,22.25,22.3,22.2,22.3,19
2026-04-08,09:10:00,3717,22.3,22.3,22.25,22.3,19
2026-04-08,09:11:00,3717,22.3,22.35,22.3,22.35,21
2026-04-08,09:12:00,3717,22.35,22.35,22.35,22.35,1
2026-04-08,09:13:00,3717,22.35,22.35,22.3,22.3,16
2026-04-08,09:15:00,3717,22.3,22.3,22.25,22.25,18
2026-04-08,09:16:00,3717,22.25,22.25,22.2,22.2,44
2026-04-08,09:17:00,3717,22.2,22.2,22.2,22.2,9
2026-04-08,09:19:00,3717,22.25,22.25,22.25,22.25,8
2026-04-08,09:20:00,3717,22.3,22.3,22.3,22.3,1
2026-04-08,09:22:00,3717,22.35,22.35,22.35,22.35,4
2026-04-08,09:24:00,3717,22.4,22.4,22.4,22.4,1
2026-04-08,09:25:00,3717,22.45,22.45,22.45,22.45,3
2026-04-08,09:26:00,3717,22.5,22.5,22.5,22.5,6
2026-04-08,09:27:00,3717,22.5,22.5,22.5,22.5,17
2026-04-08,09:28:00,3717,22.5,22.5,22.5,22.5,18
2026-04-08,09:29:00,3717,22.55,22.55,22.55,22.55,2
2026-04-08,09:30:00,3717,22.55,22.55,22.5,22.5,5
2026-04-08,09:31:00,3717,22.5,22.5,22.5,22.5,7
2026-04-08,09:32:00,3717,22.5,22.55,22.5,22.5,6
2026-04-08,09:33:00,3717,22.55,22.55,22.55,22.55,1
2026-04-08,09:35:00,3717,22.55,22.6,22.55,22.6,6
2026-04-08,09:36:00,3717,22.5,22.65,22.5,22.65,36
2026-04-08,09:37:00,3717,22.7,22.7,22.7,22.7,5
2026-04-08,09:38:00,3717,22.7,22.7,22.6,22.6,15
2026-04-08,09:39:00,3717,22.65,23.1,22.65,22.7,247
2026-04-08,09:40:00,3717,22.7,22.7,22.4,22.5,77
2026-04-08,09:41:00,3717,22.5,22.5,22.35,22.5,43
2026-04-08,09:42:00,3717,22.5,22.5,22.5,22.5,7
2026-04-08,09:43:00,3717,22.45,22.45,22.45,22.45,5
2026-04-08,09:44:00,3717,22.45,22.5,22.4,22.5,10
2026-04-08,09:46:00,3717,22.45,22.45,22.4,22.4,3
2026-04-08,09:47:00,3717,22.4,22.45,22.4,22.45,2
2026-04-08,09:48:00,3717,22.5,22.55,22.45,22.55,15
2026-04-08,09:50:00,3717,22.55,22.55,22.55,22.55,1
2026-04-08,09:53:00,3717,22.5,22.55,22.5,22.55,2
2026-04-08,09:54:00,3717,22.55,22.55,22.55,22.55,1
2026-04-08,09:57:00,3717,22.55,22.55,22.55,22.55,2
2026-04-08,09:59:00,3717,22.55,22.6,22.55,22.6,5
2026-04-08,10:00:00,3717,22.55,22.6,22.55,22.6,6
2026-04-08,10:01:00,3717,22.65,22.65,22.65,22.65,5
2026-04-08,10:02:00,3717,22.65,22.65,22.6,22.6,3
2026-04-08,10:03:00,3717,22.65,22.65,22.65,22.65,2
2026-04-08,10:04:00,3717,22.65,22.65,22.65,22.65,2
2026-04-08,10:06:00,3717,22.65,22.65,22.65,22.65,1
2026-04-08,10:07:00,3717,22.65,22.7,22.65,22.7,12
2026-04-08,10:08:00,3717,22.7,22.75,22.7,22.75,3
