date,minute,stock_id,open,high,low,close,volume
2025-06-06,09:00:00,1295,90.1,90.6,90.0,90.6,279
2025-06-06,09:01:00,1295,90.6,90.6,89.6,89.7,62
2025-06-06,09:02:00,1295,90.0,90.5,89.7,90.5,52
2025-06-06,09:03:00,1295,90.4,92.3,90.3,92.3,193
2025-06-06,09:04:00,1295,92.3,93.2,92.0,93.2,70
2025-06-06,09:06:00,1295,93.2,93.4,93.1,93.4,111
2025-06-06,09:07:00,1295,93.3,93.4,92.8,93.0,46
2025-06-06,09:08:00,1295,92.8,93.6,92.4,93.5,97
2025-06-06,09:09:00,1295,93.6,93.7,92.9,93.5,32
2025-06-06,09:10:00,1295,93.6,93.6,93.2,93.3,18
2025-06-06,09:11:00,1295,93.4,93.6,93.1,93.6,32
2025-06-06,09:12:00,1295,93.6,95.1,93.6,95.1,165
2025-06-06,09:13:00,1295,95.2,96.9,95.0,96.9,111
2025-06-06,09:14:00,1295,96.8,96.9,96.2,96.6,83
2025-06-06,09:15:00,1295,96.5,96.6,96.2,96.2,39
2025-06-06,09:16:00,1295,96.2,96.3,96.1,96.2,35
2025-06-06,09:17:00,1295,96.2,96.3,95.9,96.1,34
2025-06-06,09:18:00,1295,96.1,96.2,96.0,96.2,17
2025-06-06,09:19:00,1295,96.2,96.2,96.2,96.2,4
2025-06-06,09:20:00,1295,96.2,96.3,96.2,96.3,6
2025-06-06,09:21:00,1295,96.2,96.2,95.8,95.8,21
2025-06-06,09:22:00,1295,95.8,96.0,95.6,95.6,16
2025-06-06,09:23:00,1295,95.6,95.6,94.5,94.5,34
2025-06-06,09:24:00,1295,94.5,94.5,94.0,94.0,23
2025-06-06,09:25:00,1295,94.2,95.0,94.2,94.6,22
2025-06-06,09:26:00,1295,94.5,94.5,93.9,93.9,23
2025-06-06,09:27:00,1295,93.9,93.9,93.5,93.5,16
2025-06-06,09:28:00,1295,93.4,93.4,93.1,93.1,20
2025-06-06,09:29:00,1295,93.1,93.1,92.8,92.8,18
2025-06-06,09:30:00,1295,92.7,92.9,92.5,92.9,22
2025-06-06,09:31:00,1295,92.9,93.1,92.7,93.1,32
2025-06-06,09:32:00,1295,93.2,93.9,93.2,93.8,13
2025-06-06,09:33:00,1295,93.8,94.0,93.8,94.0,13
2025-06-06,09:34:00,1295,94.0,94.0,93.8,93.8,7
2025-06-06,09:35:00,1295,93.5,93.8,93.3,93.3,4
2025-06-06,09:36:00,1295,93.3,93.3,93.1,93.1,18
2025-06-06,09:37:00,1295,93.1,93.1,93.0,93.0,7
2025-06-06,09:38:00,1295,93.0,93.0,92.7,92.8,10
2025-06-06,09:39:00,1295,92.8,92.8,92.7,92.7,6
2025-06-06,09:40:00,1295,92.8,92.8,92.6,92.6,12
2025-06-06,09:41:00,1295,92.7,92.8,92.7,92.8,7
2025-06-06,09:42:00,1295,92.9,93.0,92.8,93.0,6
2025-06-06,09:43:00,1295,93.0,93.0,93.0,93.0,2
2025-06-06,09:44:00,1295,93.0,93.0,93.0,93.0,3
2025-06-06,09:45:00,1295,93.0,93.0,93.0,93.0,3
2025-06-06,09:46:00,1295,93.0,93.1,93.0,93.1,3
2025-06-06,09:47:00,1295,93.5,93.5,93.5,93.5,2
2025-06-06,09:48:00,1295,93.5,93.9,93.5,93.9,3
2025-06-06,09:49:00,1295,93.4,93.4,93.4,93.4,4
2025-06-06,09:52:00,1295,93.5,93.5,93.5,93.5,2
2025-06-06,09:53:00,1295,93.5,93.5,93.2,93.2,4
2025-06-06,09:54:00,1295,93.2,93.2,93.2,93.2,1
2025-06-06,09:55:00,1295,93.3,93.3,93.2,93.2,3
2025-06-06,09:56:00,1295,93.1,93.1,93.1,93.1,3
2025-06-06,09:57:00,1295,93.1,93.1,93.1,93.1,2
2025-06-06,09:58:00,1295,93.1,93.1,92.4,92.4,38
2025-06-06,09:59:00,1295,92.4,92.4,92.4,92.4,2
2025-06-06,10:00:00,1295,92.3,92.3,92.3,92.3,3
2025-06-06,10:01:00,1295,92.3,92.4,92.3,92.4,6
2025-06-06,10:02:00,1295,92.4,92.4,92.4,92.4,1
2025-06-06,10:03:00,1295,92.5,92.5,92.4,92.4,3
2025-06-06,10:04:00,1295,92.3,92.9,92.3,92.3,6
2025-06-06,10:05:00,1295,92.2,92.2,92.2,92.2,3
2025-06-06,10:06:00,1295,92.3,92.4,92.3,92.3,3
2025-06-06,10:07:00,1295,92.3,92.4,92.3,92.4,11
2025-06-06,10:08:00,1295,92.3,92.5,92.3,92.5,4
2025-06-06,10:09:00,1295,92.3,92.7,92.2,92.7,14
2025-06-06,10:10:00,1295,92.7,93.2,92.7,93.2,10
2025-06-06,10:11:00,1295,93.3,93.3,93.2,93.3,8
2025-06-06,10:12:00,1295,93.3,93.3,93.3,93.3,4
2025-06-06,10:13:00,1295,93.3,93.3,93.3,93.3,3
2025-06-06,10:14:00,1295,93.2,93.3,93.2,93.3,4
2025-06-06,10:15:00,1295,93.4,93.4,93.4,93.4,11
2025-06-06,10:16:00,1295,93.1,93.1,93.1,93.1,1
2025-06-06,10:17:00,1295,93.1,93.1,93.1,93.1,2
2025-06-06,10:18:00,1295,93.1,93.4,93.1,93.3,3
2025-06-06,10:19:00,1295,93.4,93.5,93.4,93.5,10
2025-06-06,10:20:00,1295,93.5,93.5,93.0,93.0,11
2025-06-06,10:23:00,1295,93.3,93.3,93.3,93.3,2
2025-06-06,10:24:00,1295,93.2,93.2,93.2,93.2,1
2025-06-06,10:27:00,1295,93.2,93.2,93.2,93.2,1
2025-06-06,10:28:00,1295,93.1,93.1,92.9,92.9,8
2025-06-06,10:30:00,1295,92.8,92.8,92.3,92.3,25
2025-06-06,10:31:00,1295,92.3,92.5,92.3,92.3,3
2025-06-06,10:32:00,1295,92.4,92.6,92.4,92.6,4
2025-06-06,10:34:00,1295,92.7,92.7,92.6,92.6,3
2025-06-06,10:36:00,1295,93.0,93.2,93.0,93.2,4
2025-06-06,10:37:00,1295,93.2,93.2,93.2,93.2,2
2025-06-06,10:39:00,1295,93.2,93.2,93.2,93.2,1
2025-06-06,10:40:00,1295,93.2,93.2,93.2,93.2,1
2025-06-06,10:41:00,1295,92.9,92.9,92.9,92.9,1
2025-06-06,10:47:00,1295,92.9,92.9,92.9,92.9,2
2025-06-06,10:49:00,1295,92.9,92.9,92.9,92.9,1
2025-06-06,10:57:00,1295,92.9,92.9,92.9,92.9,11
2025-06-06,10:58:00,1295,92.9,93.6,92.9,93.6,24
2025-06-06,10:59:00,1295,93.6,94.0,93.4,94.0,12
2025-06-06,11:01:00,1295,94.0,94.0,94.0,94.0,1
2025-06-06,11:04:00,1295,93.5,93.5,93.4,93.5,4
2025-06-06,11:05:00,1295,93.4,93.4,93.0,93.0,25
2025-06-06,11:06:00,1295,93.0,93.2,93.0,93.2,28
2025-06-06,11:07:00,1295,93.3,93.4,93.3,93.3,7
2025-06-06,11:08:00,1295,93.4,93.5,93.2,93.3,11
2025-06-06,11:09:00,1295,93.2,93.2,93.2,93.2,1
2025-06-06,11:10:00,1295,93.2,93.2,93.2,93.2,1
2025-06-06,11:12:00,1295,93.2,93.2,93.2,93.2,1
2025-06-06,11:13:00,1295,93.1,93.1,93.1,93.1,5
2025-06-06,11:14:00,1295,93.1,93.1,93.0,93.0,9
2025-06-06,11:15:00,1295,93.0,93.0,93.0,93.0,17
2025-06-06,11:16:00,1295,93.0,93.0,93.0,93.0,5
2025-06-06,11:17:00,1295,93.1,93.1,93.1,93.1,1
2025-06-06,11:18:00,1295,93.1,93.1,93.1,93.1,2
2025-06-06,11:19:00,1295,93.1,93.1,93.1,93.1,2
2025-06-06,11:20:00,1295,93.1,93.1,93.1,93.1,2
2025-06-06,11:21:00,1295,93.1,93.1,93.1,93.1,2
2025-06-06,11:22:00,1295,93.0,93.0,93.0,93.0,1
2025-06-06,11:23:00,1295,93.1,93.1,93.1,93.1,1
2025-06-06,11:25:00,1295,93.0,93.1,93.0,93.1,3
2025-06-06,11:26:00,1295,93.1,93.1,93.0,93.1,3
2025-06-06,11:27:00,1295,93.1,93.1,93.1,93.1,1
2025-06-06,11:29:00,1295,93.1,93.1,93.1,93.1,2
2025-06-06,11:32:00,1295,93.1,93.1,93.1,93.1,2
2025-06-06,11:37:00,1295,93.2,93.2,93.2,93.2,2
2025-06-06,11:38:00,1295,93.2,93.2,93.2,93.2,1
2025-06-06,11:39:00,1295,93.3,93.3,93.3,93.3,1
2025-06-06,11:44:00,1295,93.4,94.0,93.4,94.0,14
2025-06-06,11:45:00,1295,94.0,94.0,94.0,94.0,3
2025-06-06,11:46:00,1295,93.9,93.9,93.9,93.9,1
2025-06-06,11:47:00,1295,94.0,94.0,94.0,94.0,1
2025-06-06,11:49:00,1295,94.2,94.5,94.0,94.2,34
2025-06-06,11:50:00,1295,94.5,95.0,94.5,94.8,72
2025-06-06,11:51:00,1295,95.2,95.7,95.2,95.7,7
2025-06-06,11:52:00,1295,95.8,96.3,95.7,96.3,66
2025-06-06,11:53:00,1295,96.3,96.6,96.3,96.5,32
