date,minute,stock_id,open,high,low,close,volume
2026-01-15,09:00:00,1319,100.0,101.0,99.8,101.0,400
2026-01-15,09:01:00,1319,100.5,101.0,100.5,100.5,55
2026-01-15,09:02:00,1319,100.5,101.0,100.0,100.0,78
2026-01-15,09:03:00,1319,100.5,100.5,100.0,100.0,58
2026-01-15,09:04:00,1319,100.0,100.0,99.7,99.7,77
2026-01-15,09:05:00,1319,99.7,100.0,99.7,99.9,36
2026-01-15,09:06:00,1319,99.8,99.9,99.7,99.7,18
2026-01-15,09:07:00,1319,99.8,99.8,99.7,99.8,14
2026-01-15,09:08:00,1319,99.7,101.0,99.7,101.0,408
2026-01-15,09:09:00,1319,101.0,101.0,100.5,101.0,41
2026-01-15,09:10:00,1319,100.5,100.5,100.5,100.5,35
2026-01-15,09:11:00,1319,100.5,100.5,100.5,100.5,21
2026-01-15,09:12:00,1319,100.5,100.5,100.0,100.5,37
2026-01-15,09:13:00,1319,100.5,100.5,100.0,100.0,48
2026-01-15,09:14:00,1319,99.9,100.0,99.7,99.8,59
2026-01-15,09:15:00,1319,99.9,99.9,99.9,99.9,13
2026-01-15,09:16:00,1319,99.9,99.9,99.7,99.7,18
2026-01-15,09:17:00,1319,99.7,99.8,99.7,99.7,18
2026-01-15,09:18:00,1319,99.8,99.8,99.6,99.7,44
2026-01-15,09:19:00,1319,99.7,99.7,99.6,99.6,26
2026-01-15,09:20:00,1319,99.6,99.6,99.5,99.6,138
2026-01-15,09:21:00,1319,99.6,99.6,99.6,99.6,17
2026-01-15,09:22:00,1319,99.6,99.7,99.5,99.6,10
2026-01-15,09:23:00,1319,99.5,99.6,99.5,99.6,12
2026-01-15,09:24:00,1319,99.6,99.6,99.5,99.5,27
2026-01-15,09:25:00,1319,99.4,99.4,99.2,99.4,56
2026-01-15,09:26:00,1319,99.3,99.3,99.2,99.2,8
2026-01-15,09:27:00,1319,99.3,99.3,99.2,99.2,9
2026-01-15,09:28:00,1319,99.2,99.3,99.2,99.3,13
2026-01-15,09:29:00,1319,99.2,99.3,99.2,99.3,21
2026-01-15,09:30:00,1319,99.2,99.4,99.2,99.4,7
2026-01-15,09:31:00,1319,99.3,99.3,99.3,99.3,2
2026-01-15,09:32:00,1319,99.4,99.5,99.3,99.5,32
2026-01-15,09:33:00,1319,99.5,99.5,99.5,99.5,5
2026-01-15,09:34:00,1319,99.5,99.9,99.5,99.9,38
2026-01-15,09:35:00,1319,99.9,100.5,99.9,100.5,86
2026-01-15,09:36:00,1319,100.0,100.5,100.0,100.0,18
2026-01-15,09:37:00,1319,100.5,100.5,100.0,100.5,20
2026-01-15,09:38:00,1319,100.5,100.5,100.0,100.5,18
2026-01-15,09:39:00,1319,100.5,100.5,100.0,100.5,24
2026-01-15,09:40:00,1319,100.0,100.5,100.0,100.5,7
2026-01-15,09:41:00,1319,100.5,100.5,100.0,100.5,8
2026-01-15,09:42:00,1319,100.5,100.5,100.0,100.0,5
2026-01-15,09:43:00,1319,100.0,100.0,100.0,100.0,8
2026-01-15,09:44:00,1319,100.0,100.5,99.9,99.9,40
2026-01-15,09:45:00,1319,100.0,100.0,99.8,99.8,3
2026-01-15,09:46:00,1319,99.8,99.9,99.8,99.8,4
2026-01-15,09:47:00,1319,99.8,99.9,99.8,99.9,12
2026-01-15,09:48:00,1319,99.8,99.9,99.8,99.8,8
2026-01-15,09:49:00,1319,99.8,99.8,99.8,99.8,2
2026-01-15,09:50:00,1319,99.9,99.9,99.9,99.9,3
2026-01-15,09:51:00,1319,99.8,99.8,99.8,99.8,4
2026-01-15,09:52:00,1319,99.8,99.8,99.8,99.8,2
2026-01-15,09:54:00,1319,99.8,99.8,99.8,99.8,2
2026-01-15,09:55:00,1319,99.8,99.8,99.8,99.8,3
2026-01-15,09:56:00,1319,99.8,99.8,99.8,99.8,2
2026-01-15,09:57:00,1319,99.8,99.8,99.8,99.8,1
2026-01-15,09:58:00,1319,99.8,99.8,99.8,99.8,15
2026-01-15,09:59:00,1319,99.9,99.9,99.8,99.8,5
2026-01-15,10:00:00,1319,99.9,100.5,99.9,100.5,72
2026-01-15,10:01:00,1319,100.0,101.0,100.0,101.0,203
2026-01-15,10:02:00,1319,100.5,101.0,100.5,101.0,6
2026-01-15,10:03:00,1319,101.0,101.0,100.0,100.5,54
2026-01-15,10:04:00,1319,101.0,101.0,100.5,100.5,8
2026-01-15,10:05:00,1319,100.5,101.0,100.5,100.5,47
2026-01-15,10:06:00,1319,100.5,101.0,100.5,101.0,179
2026-01-15,10:07:00,1319,100.5,101.0,100.5,101.0,10
2026-01-15,10:08:00,1319,101.0,101.0,100.5,101.0,18
2026-01-15,10:09:00,1319,101.0,101.0,101.0,101.0,4
2026-01-15,10:10:00,1319,101.0,101.0,101.0,101.0,2
2026-01-15,10:11:00,1319,101.0,102.0,101.0,101.5,520
2026-01-15,10:12:00,1319,102.0,102.0,101.5,102.0,37
2026-01-15,10:13:00,1319,101.5,102.0,101.5,101.5,20
2026-01-15,10:14:00,1319,101.5,102.0,101.5,102.0,28
2026-01-15,10:15:00,1319,101.5,102.0,101.5,102.0,23
2026-01-15,10:16:00,1319,102.0,102.0,101.5,101.5,4
2026-01-15,10:17:00,1319,102.0,102.0,101.5,101.5,9
2026-01-15,10:18:00,1319,101.5,102.0,101.5,102.0,25
2026-01-15,10:19:00,1319,102.0,102.0,101.5,101.5,11
2026-01-15,10:20:00,1319,101.5,102.0,101.5,102.0,4
2026-01-15,10:21:00,1319,102.0,102.0,101.5,102.0,148
2026-01-15,10:22:00,1319,102.0,102.5,102.0,102.0,328
2026-01-15,10:23:00,1319,102.5,102.5,102.0,102.5,22
2026-01-15,10:24:00,1319,102.5,102.5,102.0,102.0,125
2026-01-15,10:25:00,1319,102.0,102.5,102.0,102.0,59
2026-01-15,10:26:00,1319,102.0,102.5,102.0,102.5,15
2026-01-15,10:27:00,1319,102.5,102.5,102.0,102.0,28
2026-01-15,10:28:00,1319,102.0,102.5,102.0,102.0,32
2026-01-15,10:29:00,1319,102.0,102.5,102.0,102.5,9
2026-01-15,10:30:00,1319,102.0,102.5,102.0,102.5,11
2026-01-15,10:31:00,1319,102.5,102.5,102.0,102.0,15
2026-01-15,10:32:00,1319,102.0,103.5,102.0,103.5,591
2026-01-15,10:33:00,1319,103.5,104.0,103.5,103.5,209
2026-01-15,10:34:00,1319,104.0,104.0,103.5,104.0,74
2026-01-15,10:35:00,1319,103.5,104.0,103.5,103.5,92
2026-01-15,10:36:00,1319,104.0,104.0,103.5,104.0,54
2026-01-15,10:37:00,1319,104.0,104.0,103.5,104.0,116
2026-01-15,10:38:00,1319,104.0,105.0,103.5,104.5,343
2026-01-15,10:39:00,1319,104.5,105.0,104.5,105.0,100
2026-01-15,10:40:00,1319,105.0,105.0,104.5,105.0,75
2026-01-15,10:41:00,1319,105.0,105.5,104.5,105.5,195
2026-01-15,10:42:00,1319,105.5,105.5,105.0,105.0,102
2026-01-15,10:43:00,1319,105.0,105.0,104.5,105.0,60
2026-01-15,10:44:00,1319,105.0,105.0,104.0,104.0,130
2026-01-15,10:45:00,1319,104.5,104.5,104.0,104.5,38
2026-01-15,10:46:00,1319,104.5,104.5,103.5,103.5,99
2026-01-15,10:47:00,1319,103.5,104.0,103.5,103.5,19
2026-01-15,10:48:00,1319,104.0,104.0,103.5,103.5,11
