date,minute,stock_id,open,high,low,close,volume
2026-04-10,09:00:00,6291,367.0,371.0,366.5,371.0,71
2026-04-10,09:01:00,6291,371.0,374.0,371.0,373.0,28
2026-04-10,09:02:00,6291,372.5,376.0,372.0,375.5,65
2026-04-10,09:03:00,6291,375.5,375.5,374.0,375.5,27
2026-04-10,09:04:00,6291,375.0,375.0,373.5,374.0,7
2026-04-10,09:05:00,6291,374.0,374.0,371.0,372.0,13
2026-04-10,09:06:00,6291,372.0,372.5,371.0,372.5,11
2026-04-10,09:07:00,6291,372.5,376.0,372.0,374.5,51
2026-04-10,09:08:00,6291,373.5,376.0,373.5,375.0,17
2026-04-10,09:09:00,6291,375.5,378.0,375.5,378.0,57
2026-04-10,09:10:00,6291,378.0,378.5,375.5,375.5,21
2026-04-10,09:11:00,6291,375.5,375.5,373.0,373.5,12
2026-04-10,09:12:00,6291,374.0,382.5,374.0,381.0,85
2026-04-10,09:13:00,6291,381.0,383.0,380.0,382.5,53
2026-04-10,09:14:00,6291,383.0,385.0,382.0,385.0,54
2026-04-10,09:15:00,6291,385.0,388.0,384.5,388.0,62
2026-04-10,09:16:00,6291,387.5,389.5,387.0,387.0,85
2026-04-10,09:17:00,6291,387.0,387.5,385.0,387.5,36
2026-04-10,09:18:00,6291,387.5,394.5,387.0,393.0,121
2026-04-10,09:19:00,6291,393.0,396.0,390.5,393.0,148
2026-04-10,09:20:00,6291,393.5,394.5,391.0,394.0,25
2026-04-10,09:21:00,6291,394.5,394.5,393.0,393.5,16
2026-04-10,09:22:00,6291,393.5,394.0,392.5,392.5,13
2026-04-10,09:23:00,6291,392.0,392.0,390.0,391.5,21
2026-04-10,09:24:00,6291,390.5,393.5,390.5,393.0,18
2026-04-10,09:25:00,6291,393.0,393.0,391.5,392.0,9
2026-04-10,09:26:00,6291,392.5,392.5,390.0,390.0,36
2026-04-10,09:27:00,6291,390.5,390.5,387.5,388.0,14
2026-04-10,09:28:00,6291,387.5,390.5,387.5,390.0,24
2026-04-10,09:29:00,6291,390.0,390.5,390.0,390.0,14
2026-04-10,09:30:00,6291,390.0,390.0,389.5,389.5,4
2026-04-10,09:31:00,6291,390.0,394.0,390.0,393.5,74
2026-04-10,09:32:00,6291,394.0,397.5,394.0,397.5,420
2026-04-10,09:33:00,6291,397.5,397.5,397.5,397.5,27
2026-04-10,09:34:00,6291,397.5,397.5,397.5,397.5,30
2026-04-10,09:35:00,6291,397.5,397.5,397.5,397.5,9
2026-04-10,09:36:00,6291,397.5,397.5,397.5,397.5,4
2026-04-10,09:37:00,6291,397.5,397.5,397.5,397.5,7
2026-04-10,09:38:00,6291,397.5,397.5,397.5,397.5,203
2026-04-10,09:39:00,6291,397.5,397.5,393.0,397.0,102
2026-04-10,09:40:00,6291,396.0,397.0,396.0,396.0,16
