date,minute,stock_id,open,high,low,close,volume
2026-02-26,09:00:00,1466,18.4,18.4,18.4,18.4,8
2026-02-26,09:01:00,1466,18.25,18.25,18.25,18.25,1
2026-02-26,09:08:00,1466,18.3,18.3,18.3,18.3,1
2026-02-26,09:10:00,1466,18.3,18.55,18.3,18.55,76
2026-02-26,09:11:00,1466,18.55,18.55,18.4,18.5,12
2026-02-26,09:12:00,1466,18.4,18.4,18.4,18.4,3
2026-02-26,09:13:00,1466,18.4,18.4,18.4,18.4,7
2026-02-26,09:15:00,1466,18.45,18.45,18.45,18.45,1
2026-02-26,09:18:00,1466,18.45,18.45,18.45,18.45,1
2026-02-26,09:20:00,1466,18.45,18.45,18.45,18.45,2
2026-02-26,09:21:00,1466,18.45,18.45,18.45,18.45,5
2026-02-26,09:22:00,1466,18.45,18.45,18.45,18.45,1
2026-02-26,09:24:00,1466,18.45,18.45,18.45,18.45,3
2026-02-26,09:25:00,1466,18.45,18.45,18.45,18.45,1
2026-02-26,09:26:00,1466,18.4,18.4,18.4,18.4,1
2026-02-26,09:27:00,1466,18.4,18.45,18.4,18.4,26
2026-02-26,09:28:00,1466,18.45,18.45,18.4,18.4,2
2026-02-26,09:29:00,1466,18.4,18.4,18.4,18.4,1
2026-02-26,09:30:00,1466,18.4,18.4,18.4,18.4,1
2026-02-26,09:31:00,1466,18.35,18.35,18.35,18.35,1
2026-02-26,09:33:00,1466,18.35,18.35,18.35,18.35,4
2026-02-26,09:36:00,1466,18.35,18.35,18.35,18.35,2
2026-02-26,09:38:00,1466,18.4,18.4,18.4,18.4,4
2026-02-26,09:39:00,1466,18.4,18.4,18.4,18.4,6
2026-02-26,09:50:00,1466,18.45,18.45,18.45,18.45,13
2026-02-26,09:51:00,1466,18.4,18.4,18.4,18.4,9
2026-02-26,09:52:00,1466,18.5,18.5,18.5,18.5,16
2026-02-26,09:53:00,1466,18.45,18.45,18.45,18.45,2
2026-02-26,09:54:00,1466,18.45,18.45,18.45,18.45,3
2026-02-26,09:55:00,1466,18.4,18.4,18.4,18.4,13
2026-02-26,10:02:00,1466,18.35,18.4,18.35,18.4,6
2026-02-26,10:03:00,1466,18.35,18.35,18.35,18.35,5
2026-02-26,10:04:00,1466,18.35,18.4,18.35,18.4,7
2026-02-26,10:05:00,1466,18.35,18.45,18.35,18.35,19
2026-02-26,10:09:00,1466,18.35,18.35,18.35,18.35,14
2026-02-26,10:10:00,1466,18.35,18.35,18.35,18.35,1
2026-02-26,10:14:00,1466,18.4,18.45,18.4,18.45,8
2026-02-26,10:19:00,1466,18.4,18.4,18.4,18.4,10
2026-02-26,10:20:00,1466,18.4,18.4,18.4,18.4,1
2026-02-26,10:21:00,1466,18.4,18.4,18.4,18.4,1
2026-02-26,10:23:00,1466,18.4,18.45,18.4,18.45,7
2026-02-26,10:27:00,1466,18.45,18.45,18.45,18.45,1
2026-02-26,10:30:00,1466,18.4,18.4,18.4,18.4,5
2026-02-26,10:36:00,1466,18.45,18.45,18.45,18.45,1
2026-02-26,10:39:00,1466,18.45,18.45,18.45,18.45,3
2026-02-26,10:40:00,1466,18.4,18.4,18.4,18.4,10
2026-02-26,10:41:00,1466,18.4,18.4,18.4,18.4,1
2026-02-26,10:42:00,1466,18.4,18.4,18.4,18.4,1
2026-02-26,10:50:00,1466,18.45,18.45,18.45,18.45,40
2026-02-26,10:51:00,1466,18.45,18.5,18.45,18.5,13
2026-02-26,10:54:00,1466,18.45,18.45,18.45,18.45,1
2026-02-26,10:55:00,1466,18.5,18.5,18.5,18.5,7
2026-02-26,10:59:00,1466,18.45,18.45,18.45,18.45,2
2026-02-26,11:00:00,1466,18.5,18.5,18.5,18.5,1
2026-02-26,11:02:00,1466,18.5,18.55,18.5,18.55,26
2026-02-26,11:04:00,1466,18.55,18.55,18.55,18.55,2
2026-02-26,11:09:00,1466,18.55,18.55,18.55,18.55,1
2026-02-26,11:12:00,1466,18.5,18.5,18.5,18.5,5
2026-02-26,11:13:00,1466,18.5,18.5,18.5,18.5,18
2026-02-26,11:15:00,1466,18.5,18.5,18.5,18.5,1
2026-02-26,11:18:00,1466,18.45,18.45,18.45,18.45,1
2026-02-26,11:21:00,1466,18.45,18.45,18.45,18.45,1
2026-02-26,11:25:00,1466,18.45,18.45,18.45,18.45,1
2026-02-26,11:26:00,1466,18.45,18.45,18.45,18.45,1
2026-02-26,11:27:00,1466,18.45,18.45,18.45,18.45,2
2026-02-26,11:34:00,1466,18.5,18.6,18.5,18.6,125
2026-02-26,11:35:00,1466,18.6,18.65,18.55,18.65,26
2026-02-26,11:36:00,1466,18.65,18.65,18.55,18.55,33
2026-02-26,11:39:00,1466,18.55,18.55,18.55,18.55,6
2026-02-26,11:40:00,1466,18.6,18.6,18.6,18.6,5
2026-02-26,11:41:00,1466,18.6,18.6,18.6,18.6,7
2026-02-26,11:46:00,1466,18.6,18.6,18.6,18.6,3
2026-02-26,11:47:00,1466,18.55,18.55,18.55,18.55,1
2026-02-26,11:49:00,1466,18.55,18.55,18.55,18.55,5
2026-02-26,11:50:00,1466,18.55,18.55,18.55,18.55,2
2026-02-26,11:51:00,1466,18.5,18.5,18.5,18.5,17
2026-02-26,11:52:00,1466,18.5,18.5,18.5,18.5,2
2026-02-26,11:58:00,1466,18.5,18.5,18.5,18.5,1
2026-02-26,11:59:00,1466,18.55,18.55,18.55,18.55,5
2026-02-26,12:02:00,1466,18.55,18.55,18.55,18.55,1
2026-02-26,12:06:00,1466,18.6,18.7,18.6,18.7,35
2026-02-26,12:07:00,1466,18.75,18.75,18.7,18.7,10
2026-02-26,12:08:00,1466,18.7,18.8,18.7,18.8,21
2026-02-26,12:09:00,1466,18.75,18.75,18.75,18.75,5
2026-02-26,12:11:00,1466,18.7,18.7,18.7,18.7,15
2026-02-26,12:12:00,1466,18.7,18.7,18.7,18.7,5
2026-02-26,12:14:00,1466,18.7,18.7,18.7,18.7,2
2026-02-26,12:15:00,1466,18.75,18.8,18.75,18.8,14
2026-02-26,12:17:00,1466,18.8,18.8,18.8,18.8,11
2026-02-26,12:19:00,1466,18.75,18.75,18.75,18.75,1
2026-02-26,12:20:00,1466,18.75,18.75,18.7,18.7,12
2026-02-26,12:21:00,1466,18.7,18.7,18.7,18.7,9
2026-02-26,12:22:00,1466,18.8,18.8,18.75,18.8,45
2026-02-26,12:24:00,1466,18.8,18.8,18.8,18.8,1
2026-02-26,12:25:00,1466,18.8,18.8,18.8,18.8,1
2026-02-26,12:27:00,1466,18.8,18.8,18.8,18.8,18
2026-02-26,12:28:00,1466,18.75,18.75,18.75,18.75,1
2026-02-26,12:29:00,1466,18.75,18.75,18.75,18.75,3
2026-02-26,12:30:00,1466,18.7,18.7,18.7,18.7,4
2026-02-26,12:32:00,1466,18.7,18.8,18.7,18.8,50
2026-02-26,12:33:00,1466,18.85,18.85,18.8,18.8,10
2026-02-26,12:34:00,1466,18.95,19.25,18.85,19.15,233
2026-02-26,12:35:00,1466,19.15,19.7,19.15,19.7,106
2026-02-26,12:36:00,1466,19.7,19.7,19.4,19.4,70
2026-02-26,12:37:00,1466,19.45,19.5,19.45,19.45,72
2026-02-26,12:38:00,1466,19.45,19.45,19.4,19.4,31
2026-02-26,12:39:00,1466,19.4,19.95,19.4,19.65,126
2026-02-26,12:40:00,1466,19.65,19.7,19.65,19.7,4
2026-02-26,12:41:00,1466,19.75,19.75,19.6,19.6,20
2026-02-26,12:42:00,1466,19.65,19.75,19.65,19.75,35
2026-02-26,12:43:00,1466,19.7,19.75,19.65,19.65,9
2026-02-26,12:44:00,1466,19.7,19.7,19.7,19.7,5
2026-02-26,12:45:00,1466,19.7,19.75,19.7,19.75,9
2026-02-26,12:46:00,1466,19.75,19.75,19.75,19.75,12
2026-02-26,12:47:00,1466,19.75,19.75,19.75,19.75,1
2026-02-26,12:48:00,1466,19.8,19.9,19.8,19.85,20
2026-02-26,12:49:00,1466,19.9,19.95,19.8,19.9,144
2026-02-26,12:50:00,1466,19.8,19.95,19.8,19.9,20
2026-02-26,12:51:00,1466,19.85,19.9,19.85,19.9,3
2026-02-26,12:52:00,1466,19.85,19.85,19.8,19.85,15
2026-02-26,12:53:00,1466,19.85,19.85,19.8,19.85,7
2026-02-26,12:54:00,1466,19.85,19.9,19.85,19.85,7
2026-02-26,12:55:00,1466,19.85,19.9,19.85,19.85,24
2026-02-26,12:56:00,1466,19.9,19.9,19.9,19.9,6
2026-02-26,12:57:00,1466,19.9,19.9,19.9,19.9,14
2026-02-26,12:58:00,1466,19.9,19.9,19.9,19.9,11
2026-02-26,12:59:00,1466,19.9,19.9,19.9,19.9,17
2026-02-26,13:00:00,1466,19.85,19.9,19.8,19.8,4
2026-02-26,13:01:00,1466,19.8,19.9,19.8,19.85,14
2026-02-26,13:03:00,1466,19.9,19.9,19.85,19.85,15
2026-02-26,13:04:00,1466,19.85,19.85,19.8,19.85,5
2026-02-26,13:05:00,1466,19.85,19.85,19.8,19.8,3
2026-02-26,13:06:00,1466,19.8,19.85,19.8,19.85,3
2026-02-26,13:07:00,1466,19.85,19.85,19.8,19.8,2
2026-02-26,13:08:00,1466,19.8,19.85,19.8,19.85,29
2026-02-26,13:09:00,1466,19.85,19.9,19.85,19.85,15
2026-02-26,13:10:00,1466,19.85,19.9,19.85,19.9,3
2026-02-26,13:11:00,1466,19.85,19.95,19.85,19.95,384
2026-02-26,13:12:00,1466,19.95,19.95,19.95,19.95,30
2026-02-26,13:13:00,1466,19.9,19.95,19.9,19.9,10
2026-02-26,13:14:00,1466,19.95,19.95,19.95,19.95,4
2026-02-26,13:15:00,1466,19.9,19.95,19.9,19.9,28
2026-02-26,13:16:00,1466,19.9,19.95,19.9,19.95,30
2026-02-26,13:17:00,1466,19.95,19.95,19.95,19.95,10
