ticker,signal_date,signal_type,prev_date,prev_close,prev_high,prev_low,prev_volume,prev_vol_ma5,today_open,today_open_gap_pct,stop_loss
3645,2026-05-15,bullish_entry,2026-05-14,112.0,119.0,107.5,32509501.0,15907939.4,112.0,0.0,107.5
3661,2026-05-15,bullish_entry,2026-05-14,4830.0,5005.0,4720.0,3193261.0,2910602.0,4990.0,0.0331,4720.0
3675,2026-05-15,bullish_entry,2026-05-14,254.5,272.0,243.0,3756590.0,2652522.0,259.0,0.0177,243.0
3679,2026-05-15,bullish_entry,2026-05-14,117.5,119.0,117.5,69183.0,65589.0,118.5,0.0085,117.5
3686,2026-05-15,bullish_entry,2026-05-14,17.25,17.5,16.95,359819.0,309201.6,17.25,0.0,16.95
3687,2026-05-15,bullish_entry,2026-05-14,63.0,63.7,63.0,103597.0,81824.6,63.2,0.0032,63.0
3691,2026-05-15,bullish_entry,2026-05-14,139.0,154.5,139.0,4883681.0,3133599.8,152.5,0.0971,139.0
3701,2026-05-15,bullish_entry,2026-05-14,56.8,59.3,56.3,3724618.0,3259713.2,57.5,0.0123,56.3
3704,2026-05-15,bullish_entry,2026-05-14,36.7,38.25,36.7,4602941.0,3316692.4,37.2,0.0136,36.7
3705,2026-05-15,bullish_entry,2026-05-14,55.7,56.1,55.6,232923.0,193278.8,55.7,0.0,55.6
4102,2026-05-15,bullish_entry,2026-05-14,17.2,17.55,17.2,74278.0,70342.4,17.2,0.0,17.2
4104,2026-05-15,bullish_entry,2026-05-14,68.5,69.4,68.5,578798.0,540777.4,68.5,0.0,68.5
4108,2026-05-15,bullish_entry,2026-05-14,11.75,11.95,11.7,356903.0,257567.8,11.8,0.0043,11.7
4121,2026-05-15,bullish_entry,2026-05-14,13.85,14.3,13.8,290140.0,174175.2,13.95,0.0072,13.8
4131,2026-05-15,bullish_entry,2026-05-14,35.35,35.55,34.7,78394.0,62844.0,35.35,0.0,34.7
4133,2026-05-15,bullish_entry,2026-05-14,21.2,21.4,20.95,376885.0,227301.4,21.35,0.0071,20.95
4148,2026-05-15,bullish_entry,2026-05-14,35.5,36.8,35.5,251287.0,122917.4,36.0,0.0141,35.5
4155,2026-05-15,bullish_entry,2026-05-14,14.0,14.5,13.75,1751976.0,944969.6,14.2,0.0143,13.75
4162,2026-05-15,bullish_entry,2026-05-14,55.8,56.3,55.5,522735.0,449861.2,56.2,0.0072,55.5
4167,2026-05-15,bullish_entry,2026-05-14,19.1,19.35,19.0,1061326.0,975681.4,19.3,0.0105,19.0
4169,2026-05-15,bullish_entry,2026-05-14,150.0,153.0,149.5,194113.0,141063.6,155.0,0.0333,149.5
4171,2026-05-15,bullish_entry,2026-05-14,18.0,18.5,18.0,260257.0,146344.2,18.05,0.0028,18.0
4205,2026-05-15,bullish_entry,2026-05-14,73.1,73.2,73.0,47381.0,44020.2,73.1,0.0,73.0
4304,2026-05-15,bullish_entry,2026-05-14,29.8,30.0,29.75,68200.0,34915.6,29.8,0.0,29.75
4306,2026-05-15,bullish_entry,2026-05-14,13.05,13.15,13.05,993598.0,968510.0,13.15,0.0077,13.05
4402,2026-05-15,bullish_entry,2026-05-14,11.7,12.35,11.5,182621.0,115313.0,11.7,0.0,11.5
4420,2026-05-15,bullish_entry,2026-05-14,40.5,41.0,40.5,96008.0,68524.6,41.0,0.0123,40.5
4440,2026-05-15,bullish_entry,2026-05-14,19.25,20.1,19.25,340151.0,262876.0,19.25,0.0,19.25
4442,2026-05-15,bullish_entry,2026-05-14,51.3,55.1,51.3,117484.0,70525.8,53.0,0.0331,51.3
4502,2026-05-15,bullish_entry,2026-05-14,15.75,16.0,15.75,38615.0,37742.2,15.8,0.0032,15.75
4513,2026-05-15,bullish_entry,2026-05-14,14.6,15.0,14.5,336381.0,333789.2,14.85,0.0171,14.5
4527,2026-05-15,bullish_entry,2026-05-14,43.5,43.8,43.2,61383.0,39599.4,43.7,0.0046,43.2
4536,2026-05-15,bullish_entry,2026-05-14,151.5,153.5,149.5,432616.0,254682.6,152.5,0.0066,149.5
4538,2026-05-15,bullish_entry,2026-05-14,18.35,18.75,18.2,54772.0,33134.8,18.6,0.0136,18.2
4545,2026-05-15,bullish_entry,2026-05-14,29.95,30.0,29.5,156216.0,137875.0,29.95,0.0,29.5
4551,2026-05-15,bullish_entry,2026-05-14,155.5,162.0,155.0,1505890.0,1440502.4,158.0,0.0161,155.0
4555,2026-05-15,bullish_entry,2026-05-14,40.55,42.4,40.5,428139.0,281197.4,41.0,0.0111,40.5
4557,2026-05-15,bullish_entry,2026-05-14,49.85,51.0,49.75,152376.0,111410.4,49.95,0.002,49.75
4563,2026-05-15,bullish_entry,2026-05-14,46.6,48.55,46.55,358274.0,287289.6,46.8,0.0043,46.55
4564,2026-05-15,bullish_entry,2026-05-14,16.6,17.1,16.45,1178697.0,1077682.2,16.6,0.0,16.45
4569,2026-05-15,bullish_entry,2026-05-14,194.0,201.5,177.0,1525676.0,418864.0,203.0,0.0464,177.0
4577,2026-05-15,bullish_entry,2026-05-14,132.5,143.0,130.5,1942998.0,1544310.8,135.0,0.0189,130.5
4588,2026-05-15,bullish_entry,2026-05-14,55.8,57.0,55.8,178865.0,145682.6,55.8,0.0,55.8
4714,2026-05-15,bullish_entry,2026-05-14,13.8,14.15,13.8,1336351.0,1146898.4,13.85,0.0036,13.8
4768,2026-05-15,bullish_entry,2026-05-14,462.0,482.5,460.0,1085444.0,1021289.0,470.0,0.0173,460.0
4807,2026-05-15,bullish_entry,2026-05-14,25.2,27.55,25.2,759528.0,425248.0,26.05,0.0337,25.2
4923,2026-05-15,bullish_entry,2026-05-14,38.6,40.65,38.5,1296421.0,707380.4,38.7,0.0026,38.5
4927,2026-05-15,bullish_entry,2026-05-14,50.4,51.6,49.1,12136457.0,11568510.2,50.9,0.0099,49.1
4930,2026-05-15,bullish_entry,2026-05-14,17.15,17.55,17.0,243424.0,125874.8,17.15,0.0,17.0
4938,2026-05-15,bullish_entry,2026-05-14,77.0,81.0,75.8,36439159.0,16414479.8,77.2,0.0026,75.8
4942,2026-05-15,bullish_entry,2026-05-14,37.25,37.65,37.05,353783.0,151886.4,37.6,0.0094,37.05
4952,2026-05-15,bullish_entry,2026-05-14,52.0,54.2,51.5,2591079.0,1679960.6,52.3,0.0058,51.5
4958,2026-05-15,bullish_entry,2026-05-14,436.5,471.5,433.5,69591675.0,53534402.2,445.0,0.0195,433.5
4971,2026-05-15,bullish_entry,2026-05-14,783.0,829.0,763.0,3925109.0,2370759.4,785.0,0.0026,763.0
4973,2026-05-15,bullish_entry,2026-05-14,116.5,129.0,116.0,11219280.0,10940382.6,119.0,0.0215,116.0
4994,2026-05-15,bullish_entry,2026-05-14,92.2,97.0,92.2,30150.0,18578.2,93.5,0.0141,92.2
5201,2026-05-15,bullish_entry,2026-05-14,28.8,29.55,28.35,148503.0,82087.0,30.05,0.0434,28.35
5215,2026-05-15,bullish_entry,2026-05-14,45.0,50.9,43.8,3492242.0,1132962.0,45.05,0.0011,43.8
5223,2026-05-15,bullish_entry,2026-05-14,24.5,24.7,24.45,24000.0,16411.2,24.55,0.002,24.45
5230,2026-05-15,bullish_entry,2026-05-14,16.4,16.85,16.05,301719.0,160882.0,16.8,0.0244,16.05
5288,2026-05-15,bullish_entry,2026-05-14,152.5,158.0,151.5,236619.0,194767.0,152.5,0.0,151.5
5289,2026-05-15,bullish_entry,2026-05-14,1865.0,1935.0,1850.0,6038952.0,5426417.6,1865.0,0.0,1850.0
5312,2026-05-15,bullish_entry,2026-05-14,94.7,96.4,94.2,229118.0,85305.4,95.0,0.0032,94.2
5314,2026-05-15,bullish_entry,2026-05-14,67.2,70.8,67.0,8097628.0,4869683.2,67.2,0.0,67.0
5328,2026-05-15,bullish_entry,2026-05-14,29.15,31.45,29.05,31287893.0,21785127.4,29.4,0.0086,29.05
5353,2026-05-15,bullish_entry,2026-05-14,26.0,26.2,25.75,132108.0,97590.4,26.0,0.0,25.75
5356,2026-05-15,bullish_entry,2026-05-14,26.5,26.7,26.5,112111.0,95109.0,26.5,0.0,26.5
5381,2026-05-15,bullish_entry,2026-05-14,26.65,28.05,26.3,5377302.0,2294950.2,26.8,0.0056,26.3
5438,2026-05-15,bullish_entry,2026-05-14,18.65,19.0,18.65,122743.0,99130.4,18.65,0.0,18.65
5457,2026-05-15,bullish_entry,2026-05-14,34.4,35.1,34.3,645686.0,612444.4,34.45,0.0015,34.3
5460,2026-05-15,bullish_entry,2026-05-14,15.1,15.4,14.95,94504.0,56676.0,15.25,0.0099,14.95
5478,2026-05-15,bullish_entry,2026-05-14,99.0,101.5,98.9,544241.0,181892.6,100.0,0.0101,98.9
5601,2026-05-15,bullish_entry,2026-05-14,35.45,35.75,35.3,8000.0,3000.0,35.6,0.0042,35.3
5880,2026-05-15,bullish_entry,2026-05-14,22.75,22.95,22.75,17895045.0,17540925.8,22.8,0.0022,22.75
5903,2026-05-15,bullish_entry,2026-05-14,189.0,190.0,189.0,45092.0,36288.2,189.0,0.0,189.0
6016,2026-05-15,bullish_entry,2026-05-14,22.3,24.15,22.2,16506765.0,13595215.6,22.4,0.0045,22.2
6024,2026-05-15,bullish_entry,2026-05-14,56.5,57.3,56.3,609230.0,471006.0,56.6,0.0018,56.3
6101,2026-05-15,bullish_entry,2026-05-14,38.05,39.1,38.05,118907.0,101980.2,38.45,0.0105,38.05
6120,2026-05-15,bullish_entry,2026-05-14,12.95,13.25,12.7,3537449.0,3505634.4,13.05,0.0077,12.7
6124,2026-05-15,bullish_entry,2026-05-14,29.05,29.35,28.85,105877.0,104272.4,29.15,0.0034,28.85
6126,2026-05-15,bullish_entry,2026-05-14,32.55,33.65,32.55,1309325.0,1006405.0,32.85,0.0092,32.55
6127,2026-05-15,bullish_entry,2026-05-14,47.4,51.5,47.4,15844340.0,11201421.6,47.6,0.0042,47.4
6128,2026-05-15,bullish_entry,2026-05-14,19.6,20.2,19.5,324004.0,169917.0,19.85,0.0128,19.5
6130,2026-05-15,bullish_entry,2026-05-14,22.5,23.2,22.15,303437.0,145172.4,23.1,0.0267,22.15
6133,2026-05-15,bullish_entry,2026-05-14,21.55,22.1,21.3,860119.0,831687.0,21.55,0.0,21.3
6150,2026-05-15,bullish_entry,2026-05-14,69.3,74.7,69.3,3145283.0,2723374.2,69.5,0.0029,69.3
6175,2026-05-15,bullish_entry,2026-05-14,69.0,74.0,67.3,11277234.0,8323706.8,71.0,0.029,67.3
6180,2026-05-15,bullish_entry,2026-05-14,38.9,39.05,38.45,498259.0,422461.2,38.9,0.0,38.45
6187,2026-05-15,bullish_entry,2026-05-14,1140.0,1285.0,1125.0,3908127.0,3796988.4,1190.0,0.0439,1125.0
6195,2026-05-15,bullish_entry,2026-05-14,27.0,28.4,26.6,366692.0,209790.8,27.1,0.0037,26.6
6197,2026-05-15,bullish_entry,2026-05-14,226.5,239.0,224.0,4451110.0,4019271.0,228.0,0.0066,224.0
6213,2026-05-15,bullish_entry,2026-05-14,268.0,285.0,265.0,15104841.0,14117201.0,270.0,0.0075,265.0
6217,2026-05-15,bullish_entry,2026-05-14,324.5,371.0,324.5,22220082.0,7150035.4,324.5,0.0,324.5
6230,2026-05-15,bullish_entry,2026-05-14,139.0,147.0,139.0,224490.0,178757.0,140.5,0.0108,139.0
6235,2026-05-15,bullish_entry,2026-05-14,40.35,42.05,40.1,1361737.0,1063299.6,40.55,0.005,40.1
6239,2026-05-15,bullish_entry,2026-05-14,229.0,236.5,226.5,20525774.0,16591239.2,232.5,0.0153,226.5
6259,2026-05-15,bullish_entry,2026-05-14,24.35,28.85,24.25,3130298.0,1734364.2,24.55,0.0082,24.25
6272,2026-05-15,bullish_entry,2026-05-14,30.8,32.0,30.6,527168.0,502212.4,30.85,0.0016,30.6
6294,2026-05-15,bullish_entry,2026-05-14,27.8,29.0,27.8,169755.0,127763.4,28.55,0.027,27.8
6409,2026-05-15,bullish_entry,2026-05-14,705.0,761.0,702.0,1882328.0,1553431.8,708.0,0.0043,702.0
6418,2026-05-15,bullish_entry,2026-05-14,31.0,32.55,30.45,370379.0,296618.6,31.0,0.0,30.45
6423,2026-05-15,bullish_entry,2026-05-14,110.5,114.5,107.5,529846.0,436105.2,113.0,0.0226,107.5
6435,2026-05-15,bullish_entry,2026-05-14,248.5,257.0,244.0,1537081.0,1413760.6,250.5,0.008,244.0
6443,2026-05-15,bullish_entry,2026-05-14,39.8,42.3,39.05,31748889.0,27786663.8,39.85,0.0013,39.05
6482,2026-05-15,bullish_entry,2026-05-14,28.4,28.8,28.4,33898.0,22047.4,28.4,0.0,28.4
6492,2026-05-15,bullish_entry,2026-05-14,48.25,48.95,48.0,515489.0,339646.4,48.3,0.001,48.0
6506,2026-05-15,bullish_entry,2026-05-14,19.65,19.9,19.5,895196.0,609297.4,19.75,0.0051,19.5
6516,2026-05-15,bullish_entry,2026-05-14,56.2,58.5,55.5,220883.0,179886.4,56.2,0.0,55.5
6531,2026-05-15,bullish_entry,2026-05-14,1050.0,1140.0,1020.0,10450275.0,7570623.4,1080.0,0.0286,1020.0
6541,2026-05-15,bullish_entry,2026-05-14,38.55,40.3,38.55,1108971.0,596145.8,38.6,0.0013,38.55
6550,2026-05-15,bullish_entry,2026-05-14,17.0,18.1,16.75,2779877.0,1883111.8,17.0,0.0,16.75
6574,2026-05-15,bullish_entry,2026-05-14,124.0,130.5,124.0,351168.0,233945.4,124.5,0.004,124.0
6577,2026-05-15,bullish_entry,2026-05-14,79.2,80.9,79.2,48147.0,45788.8,79.2,0.0,79.2
6579,2026-05-15,bullish_entry,2026-05-14,147.5,152.0,144.0,1392723.0,973535.6,148.5,0.0068,144.0
6581,2026-05-15,bullish_entry,2026-05-14,107.0,108.5,107.0,50201.0,36811.0,107.0,0.0,107.0
6584,2026-05-15,bullish_entry,2026-05-14,667.0,710.0,667.0,1661862.0,1629129.8,667.0,0.0,667.0
6589,2026-05-15,bullish_entry,2026-05-14,40.55,41.6,40.15,1364801.0,1180332.4,42.85,0.0567,40.15
6591,2026-05-15,bullish_entry,2026-05-14,52.6,54.1,51.9,592171.0,562666.2,52.6,0.0,51.9
6603,2026-05-15,bullish_entry,2026-05-14,22.3,23.35,22.2,1408244.0,1346635.0,22.65,0.0157,22.2
6605,2026-05-15,bullish_entry,2026-05-14,129.5,132.5,128.5,438621.0,387241.0,130.5,0.0077,128.5
6629,2026-05-15,bullish_entry,2026-05-14,126.0,129.5,125.5,105576.0,65937.6,137.0,0.0873,125.5
6642,2026-05-15,bullish_entry,2026-05-14,63.5,65.7,62.7,778794.0,622874.4,63.8,0.0047,62.7
6645,2026-05-15,bullish_entry,2026-05-14,12.35,12.65,11.9,197472.0,60116.2,12.4,0.004,11.9
6654,2026-05-15,bullish_entry,2026-05-14,98.0,103.0,95.0,134525.0,81965.0,99.0,0.0102,95.0
6658,2026-05-15,bullish_entry,2026-05-14,193.0,216.0,192.0,1253379.0,740283.8,197.5,0.0233,192.0
6671,2026-05-15,bullish_entry,2026-05-14,29.2,29.45,28.9,63629.0,47569.6,29.75,0.0188,28.9
6672,2026-05-15,bullish_entry,2026-05-14,195.0,201.0,192.5,5148804.0,4929414.6,197.0,0.0103,192.5
6680,2026-05-15,bullish_entry,2026-05-14,54.4,55.1,54.0,10056.0,8194.2,54.4,0.0,54.0
6697,2026-05-15,bullish_entry,2026-05-14,40.4,41.1,40.15,99855.0,53565.6,40.4,0.0,40.15
6703,2026-05-15,bullish_entry,2026-05-14,113.0,118.5,113.0,213970.0,158349.4,113.0,0.0,113.0
6712,2026-05-15,bullish_entry,2026-05-14,130.0,133.0,130.0,323339.0,231704.8,130.5,0.0038,130.0
6752,2026-05-15,bullish_entry,2026-05-14,100.0,101.5,99.5,91843.0,66088.2,100.0,0.0,99.5
6754,2026-05-15,bullish_entry,2026-05-14,44.45,45.0,44.45,28315.0,21466.0,44.45,0.0,44.45
6763,2026-05-15,bullish_entry,2026-05-14,45.7,46.5,45.7,387558.0,371928.2,46.25,0.012,45.7
6790,2026-05-15,bullish_entry,2026-05-14,39.85,40.4,39.85,268599.0,201536.0,40.1,0.0063,39.85
6794,2026-05-15,bullish_entry,2026-05-14,79.0,83.1,78.0,89290.0,61965.2,81.6,0.0329,78.0
6821,2026-05-15,bullish_entry,2026-05-14,49.95,50.7,49.0,498095.0,493991.4,50.0,0.001,49.0
6829,2026-05-15,bullish_entry,2026-05-14,202.5,215.0,194.5,2981805.0,2755820.2,205.0,0.0123,194.5
6830,2026-05-15,bullish_entry,2026-05-14,727.0,766.0,705.0,2992867.0,2900552.2,749.0,0.0303,705.0
6831,2026-05-15,bullish_entry,2026-05-14,722.0,755.0,709.0,3907610.0,2759081.6,745.0,0.0319,709.0
6835,2026-05-15,bullish_entry,2026-05-14,38.0,39.0,37.4,712335.0,505678.6,38.45,0.0118,37.4
6838,2026-05-15,bullish_entry,2026-05-14,25.85,26.3,25.7,206313.0,144362.0,26.15,0.0116,25.7
6869,2026-05-15,bullish_entry,2026-05-14,82.4,85.1,81.6,1286341.0,1033214.4,82.5,0.0012,81.6
6873,2026-05-15,bullish_entry,2026-05-14,87.1,91.0,87.1,718978.0,679002.8,87.8,0.008,87.1
6875,2026-05-15,bullish_entry,2026-05-14,39.0,42.15,38.6,880641.0,410155.8,39.0,0.0,38.6
6884,2026-05-15,bullish_entry,2026-05-14,33.7,33.9,33.2,23228.0,14208.8,33.7,0.0,33.2
6899,2026-05-15,bullish_entry,2026-05-14,63.0,70.8,63.0,1347589.0,580855.2,64.2,0.019,63.0
6901,2026-05-15,bullish_entry,2026-05-14,14.25,15.1,14.2,4831497.0,3596410.2,14.35,0.007,14.2
6903,2026-05-15,bullish_entry,2026-05-14,410.0,446.0,405.0,3096135.0,2379364.6,412.0,0.0049,405.0
6910,2026-05-15,bullish_entry,2026-05-14,27.15,27.35,27.05,88292.0,73482.0,27.15,0.0,27.05
6928,2026-05-15,bullish_entry,2026-05-14,46.3,47.5,46.3,138376.0,132654.6,46.4,0.0022,46.3
6931,2026-05-15,bullish_entry,2026-05-14,41.5,42.4,41.35,144793.0,133844.2,41.5,0.0,41.35
6933,2026-05-15,bullish_entry,2026-05-14,168.5,183.5,167.0,756602.0,584789.6,171.0,0.0148,167.0
6936,2026-05-15,bullish_entry,2026-05-14,33.5,33.8,33.5,78223.0,60322.8,33.5,0.0,33.5
6958,2026-05-15,bullish_entry,2026-05-14,16.85,18.6,16.85,205788.0,104115.8,16.85,0.0,16.85
6968,2026-05-15,bullish_entry,2026-05-14,43.5,44.0,43.4,87172.0,81558.2,43.6,0.0023,43.4
6971,2026-05-15,bullish_entry,2026-05-14,26.5,27.3,26.45,172129.0,118482.2,26.5,0.0,26.45
6982,2026-05-15,bullish_entry,2026-05-14,52.4,55.6,52.0,154799.0,76013.4,53.5,0.021,52.0
7402,2026-05-15,bullish_entry,2026-05-14,101.5,109.5,100.0,1105914.0,874299.6,102.0,0.0049,100.0
7584,2026-05-15,bullish_entry,2026-05-14,27.9,30.1,27.65,111528.0,30594.0,27.9,0.0,27.65
7711,2026-05-15,bullish_entry,2026-05-14,400.0,429.5,400.0,2174878.0,802526.8,404.0,0.01,400.0
7714,2026-05-15,bullish_entry,2026-05-14,126.0,129.0,125.5,79368.0,79081.6,126.5,0.004,125.5
7715,2026-05-15,bullish_entry,2026-05-14,29.25,29.95,29.15,66215.0,63199.0,29.25,0.0,29.15
7718,2026-05-15,bullish_entry,2026-05-14,48.6,48.95,48.6,17317.0,11454.4,49.0,0.0082,48.6
7722,2026-05-15,bullish_entry,2026-05-14,263.0,279.0,263.0,258532.0,173960.8,263.0,0.0,263.0
7732,2026-05-15,bullish_entry,2026-05-14,35.35,35.8,35.05,18000.0,10831.2,35.5,0.0042,35.05
7734,2026-05-15,bullish_entry,2026-05-14,3940.0,4635.0,3940.0,1283690.0,513306.2,3960.0,0.0051,3940.0
7736,2026-05-15,bullish_entry,2026-05-14,71.5,74.9,71.5,55652.0,40580.6,73.0,0.021,71.5
7750,2026-05-15,bullish_entry,2026-05-14,2745.0,2920.0,2705.0,685267.0,612193.6,2745.0,0.0,2705.0
7767,2026-05-15,bullish_entry,2026-05-14,43.9,44.3,43.9,38970.0,33216.4,44.45,0.0125,43.9
7770,2026-05-15,bullish_entry,2026-05-14,45.4,46.0,45.1,21253.0,18253.4,45.4,0.0,45.1
7792,2026-05-15,bullish_entry,2026-05-14,300.0,308.0,291.5,463506.0,315764.4,306.5,0.0217,291.5
7795,2026-05-15,bullish_entry,2026-05-14,365.0,396.5,363.0,853766.0,739195.2,370.5,0.0151,363.0
7810,2026-05-15,bullish_entry,2026-05-14,234.5,248.0,234.5,291273.0,260085.2,235.0,0.0021,234.5
7821,2026-05-15,bullish_entry,2026-05-14,43.6,44.4,43.35,299121.0,249856.8,43.65,0.0011,43.35
7822,2026-05-15,bullish_entry,2026-05-14,1140.0,1210.0,1130.0,618094.0,342170.4,1145.0,0.0044,1130.0
7828,2026-05-15,bullish_entry,2026-05-14,1275.0,1320.0,1255.0,355746.0,354277.2,1300.0,0.0196,1255.0
8011,2026-05-15,bullish_entry,2026-05-14,18.1,18.8,17.95,2477220.0,1817432.4,18.5,0.0221,17.95
8043,2026-05-15,bullish_entry,2026-05-14,103.0,108.5,100.5,22580847.0,16572506.0,113.0,0.0971,100.5
8046,2026-05-15,bullish_entry,2026-05-14,847.0,900.0,846.0,20591500.0,16416133.8,851.0,0.0047,846.0
8070,2026-05-15,bullish_entry,2026-05-14,45.6,46.7,45.4,2711353.0,2654799.4,46.25,0.0143,45.4
8088,2026-05-15,bullish_entry,2026-05-14,56.3,60.5,56.1,14514405.0,8713691.4,56.3,0.0,56.1
8089,2026-05-15,bullish_entry,2026-05-14,20.3,21.0,20.0,382076.0,363194.6,20.5,0.0099,20.0
8092,2026-05-15,bullish_entry,2026-05-14,16.0,16.65,15.7,172679.0,151491.6,16.0,0.0,15.7
8096,2026-05-15,bullish_entry,2026-05-14,97.1,101.0,95.7,17196015.0,15339872.8,97.8,0.0072,95.7
8101,2026-05-15,bullish_entry,2026-05-14,13.6,14.15,13.45,27553.0,19787.4,13.9,0.0221,13.45
8103,2026-05-15,bullish_entry,2026-05-14,107.0,117.5,106.5,5975878.0,3112324.2,108.0,0.0093,106.5
8105,2026-05-15,bullish_entry,2026-05-14,16.0,16.6,15.6,25024914.0,14991649.6,16.2,0.0125,15.6
8176,2026-05-15,bullish_entry,2026-05-14,10.3,10.5,10.15,374759.0,244871.0,10.5,0.0194,10.15
8201,2026-05-15,bullish_entry,2026-05-14,12.6,13.0,12.6,98125.0,83714.0,12.8,0.0159,12.6
8271,2026-05-15,bullish_entry,2026-05-14,252.0,264.0,251.0,7012658.0,6989782.4,254.5,0.0099,251.0
8341,2026-05-15,bullish_entry,2026-05-14,76.2,77.6,76.1,368091.0,246753.0,76.9,0.0092,76.1
8422,2026-05-15,bullish_entry,2026-05-14,26.7,27.2,26.65,11165035.0,8521126.4,26.75,0.0019,26.65
8423,2026-05-15,bullish_entry,2026-05-14,17.8,17.95,17.7,47877.0,32898.8,17.8,0.0,17.7
8426,2026-05-15,bullish_entry,2026-05-14,21.1,22.05,21.0,209853.0,85632.4,21.2,0.0047,21.0
8431,2026-05-15,bullish_entry,2026-05-14,57.5,60.0,56.7,1126846.0,836193.4,58.2,0.0122,56.7
8437,2026-05-15,bullish_entry,2026-05-14,11.25,11.35,11.15,80455.0,63399.6,11.25,0.0,11.15
8443,2026-05-15,bullish_entry,2026-05-14,11.5,11.65,11.5,29644.0,24026.4,11.5,0.0,11.5
8466,2026-05-15,bullish_entry,2026-05-14,14.15,15.15,14.0,232576.0,87182.0,14.15,0.0,14.0
8473,2026-05-15,bullish_entry,2026-05-14,34.35,35.7,34.25,772948.0,675583.4,35.2,0.0247,34.25
8476,2026-05-15,bullish_entry,2026-05-14,16.2,16.9,16.05,950104.0,510201.2,16.25,0.0031,16.05
8481,2026-05-15,bullish_entry,2026-05-14,39.55,40.1,39.55,80865.0,72562.2,39.6,0.0013,39.55
8921,2026-05-15,bullish_entry,2026-05-14,17.8,18.5,17.8,5000.0,4442.2,17.8,0.0,17.8
8926,2026-05-15,bullish_entry,2026-05-14,57.6,60.7,57.0,22306152.0,12624481.2,58.2,0.0104,57.0
8927,2026-05-15,bullish_entry,2026-05-14,19.4,19.9,19.4,364630.0,356527.8,19.4,0.0,19.4
9902,2026-05-15,bullish_entry,2026-05-14,14.0,14.3,14.0,224371.0,210371.0,14.15,0.0107,14.0
9907,2026-05-15,bullish_entry,2026-05-14,16.4,16.55,16.2,5580235.0,5289945.6,16.45,0.003,16.2
9917,2026-05-15,bullish_entry,2026-05-14,113.0,114.0,112.5,401982.0,378355.4,113.0,0.0,112.5
9938,2026-05-15,bullish_entry,2026-05-14,44.5,44.8,43.5,2484350.0,1975229.0,44.55,0.0011,43.5
9943,2026-05-15,bullish_entry,2026-05-14,55.6,56.5,55.5,104111.0,79892.4,56.0,0.0072,55.5
9951,2026-05-15,bullish_entry,2026-05-14,53.2,53.6,52.5,222886.0,171147.2,53.5,0.0056,52.5
2327,2026-05-15,limit_up_flat_warning,2026-05-14,462.0,462.0,462.0,17046742.0,56444694.2,462.0,0.0,
2493,2026-05-15,limit_up_flat_warning,2026-05-14,140.0,140.0,129.0,4605575.0,2583253.6,140.0,0.0,
2949,2026-05-15,limit_up_flat_warning,2026-05-14,58.5,58.5,53.5,29925.0,16521.2,58.5,0.0,
3006,2026-05-15,limit_up_flat_warning,2026-05-14,238.0,238.0,229.5,20445860.0,29110543.4,238.0,0.0,
3516,2026-05-15,limit_up_flat_warning,2026-05-14,25.4,25.4,25.4,575491.0,324388.2,25.5,0.0039,
3609,2026-05-15,limit_up_flat_warning,2026-05-14,27.85,27.85,27.25,147731.0,176463.4,27.95,0.0036,
6209,2026-05-15,limit_up_flat_warning,2026-05-14,68.3,68.3,62.8,12031271.0,9320991.0,68.3,0.0,
6223,2026-05-15,limit_up_flat_warning,2026-05-14,6290.0,6290.0,6290.0,545059.0,1686982.2,6280.0,-0.0016,
6228,2026-05-15,limit_up_flat_warning,2026-05-14,22.7,22.7,20.65,69256.0,28470.2,22.7,0.0,
6237,2026-05-15,limit_up_flat_warning,2026-05-14,47.75,47.75,43.4,4533636.0,2475472.0,47.85,0.0021,
6834,2026-05-15,limit_up_flat_warning,2026-05-14,48.25,48.25,44.45,5442591.0,4957520.2,48.2,-0.001,
8016,2026-05-15,limit_up_flat_warning,2026-05-14,294.5,294.5,270.5,6691189.0,4126555.8,293.5,-0.0034,
8091,2026-05-15,limit_up_flat_warning,2026-05-14,215.5,215.5,191.0,1782016.0,1450052.2,215.5,0.0,
8163,2026-05-15,limit_up_flat_warning,2026-05-14,32.3,32.3,29.7,6437549.0,3349483.2,32.35,0.0015,
