ticker,entry_date,entry_open,exit_date,exit_open,exit_reason,hold_days,trade_return,trade_return_net,extras_used
2330,2025-12-29,1515.0,2025-12-31,1520.0,sunrise_attack_end,1,0.0033,-0.00255,extras.intensity_floor
2330,2026-02-24,1995.0,2026-03-02,1940.0,sunrise_attack_end,2,-0.027569,-0.033419,extras.intensity_floor
2344,2025-09-10,25.7,2025-09-15,26.95,sunrise_attack_end,2,0.048638,0.042788,extras.intensity_floor
2344,2025-10-20,45.7,2025-10-22,43.7,sunrise_attack_end,1,-0.043764,-0.049614,extras.intensity_floor
2345,2025-08-11,1030.0,2025-08-15,1025.0,sunrise_attack_end,3,-0.004854,-0.010704,extras.intensity_floor
2345,2025-08-13,1055.0,2025-08-15,1025.0,sunrise_attack_end,1,-0.028436,-0.034286,extras.intensity_floor
2345,2025-09-10,1100.0,2025-09-15,1100.0,sunrise_attack_end,2,0.0,-0.00585,extras.intensity_floor
2351,2026-04-07,110.0,2026-04-10,121.0,sunrise_attack_end,2,0.1,0.09415,extras.intensity_floor
2355,2026-03-27,49.5,2026-04-02,53.3,gap_attack_filled,3,0.076768,0.070918,extras.intensity_floor
2360,2025-06-30,442.5,2025-07-03,434.5,reversal_k.gap_reversal,2,-0.018079,-0.023929,extras.intensity_floor
2360,2025-10-27,732.0,2025-10-29,778.0,sunrise_attack_end,1,0.062842,0.056992,extras.intensity_floor
2364,2025-07-08,104.5,2025-07-10,98.1,gap_attack_filled,1,-0.061244,-0.067094,extras.intensity_floor
2364,2025-08-08,118.5,2025-08-12,118.0,sunrise_attack_end,1,-0.004219,-0.010069,extras.intensity_floor
2367,2026-02-04,60.8,2026-02-06,55.0,high_long_black,1,-0.095395,-0.101245,extras.intensity_floor
2368,2025-06-03,272.0,2025-06-05,270.5,gap_attack_filled,1,-0.005515,-0.011365,extras.intensity_floor
2368,2025-07-31,368.5,2025-08-05,369.0,sunrise_attack_end,2,0.001357,-0.004493,extras.intensity_floor
2368,2025-11-12,560.0,2025-11-17,565.0,sunrise_attack_end,2,0.008929,0.003079,extras.intensity_floor
2368,2025-12-24,672.0,2025-12-30,696.0,sunrise_attack_end,2,0.035714,0.029864,extras.intensity_floor
2368,2025-12-26,701.0,2025-12-30,696.0,sunrise_attack_end,1,-0.007133,-0.012983,extras.intensity_floor
2382,2025-10-07,307.0,2025-10-09,310.0,sunrise_attack_end,1,0.009772,0.003922,extras.intensity_floor
2382,2026-04-21,342.0,2026-04-23,337.5,gap_attack_filled,1,-0.013158,-0.019008,extras.intensity_floor
2383,2025-08-13,1210.0,2025-08-18,1300.0,sunrise_attack_end,2,0.07438,0.06853,extras.intensity_floor
2383,2025-12-24,1685.0,2025-12-29,1650.0,sunrise_attack_end,1,-0.020772,-0.026622,extras.intensity_floor
2383,2026-01-28,1925.0,2026-01-30,1795.0,reversal_k.bearish_engulfing,1,-0.067532,-0.073382,extras.intensity_floor
2383,2026-02-11,2275.0,2026-02-24,2210.0,high_long_black,1,-0.028571,-0.034421,extras.intensity_floor
2383,2026-03-12,2580.0,2026-03-17,2645.0,high_long_black,2,0.025194,0.019344,extras.intensity_floor
2383,2026-04-08,3225.0,2026-04-17,3770.0,gap_attack_filled,6,0.168992,0.163142,extras.intensity_floor
2383,2026-04-14,3870.0,2026-04-17,3770.0,gap_attack_filled,2,-0.02584,-0.03169,extras.intensity_floor
2383,2026-04-27,4650.0,2026-04-29,4165.0,high_long_black,1,-0.104301,-0.110151,extras.intensity_floor
2383,2026-05-06,5110.0,2026-05-08,4810.0,gap_attack_filled,1,-0.058708,-0.064558,extras.intensity_floor
2402,2025-08-14,54.5,2025-08-21,60.0,reversal_k.bearish_engulfing,4,0.100917,0.095067,extras.intensity_floor
2404,2025-06-11,594.0,2025-06-13,586.0,sunrise_attack_end,1,-0.013468,-0.019318,extras.intensity_floor
2404,2025-06-20,599.0,2025-06-24,619.0,sunrise_attack_end,1,0.033389,0.027539,extras.intensity_floor
2404,2025-07-11,735.0,2025-07-16,745.0,sunrise_attack_end,2,0.013605,0.007755,extras.intensity_floor
2404,2025-08-26,1185.0,2025-08-29,1200.0,sunrise_attack_end,2,0.012658,0.006808,extras.intensity_floor
2408,2026-01-02,211.0,2026-01-06,214.0,gap_attack_filled,1,0.014218,0.008368,extras.intensity_floor
2421,2025-10-16,143.0,2025-10-20,135.0,high_long_black,1,-0.055944,-0.061794,extras.intensity_floor
2421,2025-11-10,178.0,2025-11-14,180.0,sunrise_attack_end,3,0.011236,0.005386,extras.intensity_floor
2421,2025-11-12,185.5,2025-11-14,180.0,sunrise_attack_end,1,-0.02965,-0.0355,extras.intensity_floor
2423,2025-08-20,56.1,2025-08-25,56.2,sunrise_attack_end,2,0.001783,-0.004067,extras.intensity_floor
2426,2026-03-12,32.95,2026-03-20,35.0,sunrise_attack_end,5,0.062215,0.056365,extras.intensity_floor
2426,2026-03-17,37.3,2026-03-20,35.0,sunrise_attack_end,2,-0.061662,-0.067512,extras.intensity_floor
2428,2025-09-24,175.5,2025-09-26,169.5,sunrise_attack_end,1,-0.034188,-0.040038,extras.intensity_floor
2428,2025-10-20,185.5,2025-10-28,205.0,sunrise_attack_end,4,0.105121,0.099271,extras.intensity_floor
2429,2025-09-09,139.0,2025-09-12,144.5,high_long_black,2,0.039568,0.033718,extras.intensity_floor
2436,2026-03-18,68.4,2026-03-23,64.2,sunrise_attack_end,2,-0.061404,-0.067254,extras.intensity_floor
2441,2025-12-10,80.0,2025-12-15,80.0,high_long_black,2,0.0,-0.00585,extras.intensity_floor
2449,2025-09-08,168.0,2025-09-10,172.5,sunrise_attack_end,1,0.026786,0.020936,extras.intensity_floor
2449,2025-10-31,223.0,2025-11-05,206.0,reversal_k.bearish_engulfing,2,-0.076233,-0.082083,extras.intensity_floor
2454,2026-04-21,2120.0,2026-04-24,2340.0,high_long_black,2,0.103774,0.097924,extras.intensity_floor
2454,2026-04-24,2470.0,2026-04-30,2665.0,sunrise_attack_end,3,0.078947,0.073097,extras.intensity_floor
2455,2026-02-26,221.0,2026-03-05,232.0,sunrise_attack_end,3,0.049774,0.043924,extras.intensity_floor
2467,2025-08-27,208.0,2025-08-29,206.0,gap_fill,1,-0.009615,-0.015465,extras.intensity_floor
2467,2026-03-18,397.5,2026-03-20,382.0,reversal_k.dark_double_star,1,-0.038994,-0.044844,extras.intensity_floor
2467,2026-03-26,404.0,2026-03-30,402.0,sunrise_attack_end,1,-0.00495,-0.0108,extras.intensity_floor
2472,2026-04-13,178.5,2026-04-17,178.0,sunrise_attack_end,3,-0.002801,-0.008651,extras.intensity_floor
2478,2025-05-16,48.9,2025-05-20,47.9,sunrise_attack_end,1,-0.02045,-0.0263,extras.intensity_floor
2478,2026-05-07,80.3,2026-05-11,78.2,breakout_price_break,1,-0.026152,-0.032002,extras.intensity_floor
2480,2025-05-22,172.0,2025-05-26,167.0,sunrise_attack_end,1,-0.02907,-0.03492,extras.intensity_floor
2481,2025-08-18,60.3,2025-08-21,63.8,sunrise_attack_end,2,0.058043,0.052193,extras.intensity_floor
2484,2026-04-13,37.3,2026-04-15,35.5,high_long_black,1,-0.048257,-0.054107,extras.intensity_floor
2485,2026-01-28,40.4,2026-02-02,40.1,sunrise_attack_end,2,-0.007426,-0.013276,extras.intensity_floor
2486,2026-02-05,136.0,2026-02-09,143.0,sunrise_attack_end,1,0.051471,0.045621,extras.intensity_floor
2488,2026-04-16,52.6,2026-04-20,51.8,sunrise_attack_end,1,-0.015209,-0.021059,extras.intensity_floor
2491,2025-12-17,24.95,2025-12-22,21.55,high_long_black,2,-0.136273,-0.142123,extras.intensity_floor
2493,2025-08-29,170.0,2025-09-02,158.5,high_long_black,1,-0.067647,-0.073497,extras.intensity_floor
2495,2026-01-28,36.55,2026-02-02,34.25,sunrise_attack_end,2,-0.062927,-0.068777,extras.intensity_floor
2609,2025-05-16,84.2,2025-05-20,82.5,sunrise_attack_end,1,-0.02019,-0.02604,extras.intensity_floor
2612,2025-12-04,74.1,2025-12-08,68.2,high_long_black,1,-0.079622,-0.085472,extras.intensity_floor
2614,2025-09-10,22.2,2025-09-15,22.4,sunrise_attack_end,2,0.009009,0.003159,extras.intensity_floor
2615,2025-05-15,103.0,2025-05-21,113.0,sunrise_attack_end,3,0.097087,0.091237,extras.intensity_floor
2633,2025-06-11,28.45,2025-06-18,29.05,sunrise_attack_end,4,0.02109,0.01524,extras.intensity_floor
2633,2025-06-12,28.4,2025-06-18,29.05,sunrise_attack_end,3,0.022887,0.017037,extras.intensity_floor
2633,2025-06-13,28.75,2025-06-18,29.05,sunrise_attack_end,2,0.010435,0.004585,extras.intensity_floor
2640,2026-03-24,163.5,2026-04-01,197.5,sunrise_attack_end,5,0.207951,0.202101,extras.intensity_floor
2727,2025-05-23,251.0,2025-05-28,256.0,sunrise_attack_end,2,0.01992,0.01407,extras.intensity_floor
2727,2025-05-26,256.0,2025-05-28,256.0,sunrise_attack_end,1,0.0,-0.00585,extras.intensity_floor
2754,2025-08-29,90.5,2025-09-05,91.6,sunrise_attack_end,4,0.012155,0.006305,extras.intensity_floor
2754,2025-09-01,90.8,2025-09-05,91.6,sunrise_attack_end,3,0.008811,0.002961,extras.intensity_floor
2754,2025-09-09,94.8,2025-09-11,95.4,sunrise_attack_end,1,0.006329,0.000479,extras.intensity_floor
2754,2025-09-15,101.5,2025-09-18,99.3,sunrise_attack_end,2,-0.021675,-0.027525,extras.intensity_floor
2756,2025-06-09,113.0,2025-06-12,109.0,sunrise_attack_end,2,-0.035398,-0.041248,extras.intensity_floor
2801,2025-05-08,18.4,2025-05-12,18.5,sunrise_attack_end,1,0.005435,-0.000415,extras.intensity_floor
2801,2025-06-26,18.95,2025-06-30,18.95,sunrise_attack_end,1,0.0,-0.00585,extras.intensity_floor
2801,2025-07-03,19.55,2025-07-10,19.8,sunrise_attack_end,4,0.012788,0.006938,extras.intensity_floor
2801,2025-07-07,19.8,2025-07-10,19.8,sunrise_attack_end,2,0.0,-0.00585,extras.intensity_floor
2801,2026-02-23,21.8,2026-02-26,21.65,reversal_k.bearish_engulfing,2,-0.006881,-0.012731,extras.intensity_floor
2812,2025-06-30,22.0,2025-07-03,22.15,sunrise_attack_end,2,0.006818,0.000968,extras.intensity_floor
2812,2025-08-06,23.95,2025-08-08,23.55,reversal_k.bearish_engulfing,1,-0.016701,-0.022551,extras.intensity_floor
2820,2025-05-15,15.4,2025-05-19,15.45,sunrise_attack_end,1,0.003247,-0.002603,extras.intensity_floor
2820,2025-08-13,16.2,2025-08-18,16.4,sunrise_attack_end,2,0.012346,0.006496,extras.intensity_floor
2820,2025-09-03,17.05,2025-09-05,17.05,sunrise_attack_end,1,0.0,-0.00585,extras.intensity_floor
2820,2026-02-23,17.25,2026-02-25,17.3,sunrise_attack_end,1,0.002899,-0.002951,extras.intensity_floor
2832,2025-09-24,37.0,2025-09-26,36.65,sunrise_attack_end,1,-0.009459,-0.015309,extras.intensity_floor
2832,2025-11-13,50.5,2025-11-17,50.1,sunrise_attack_end,1,-0.007921,-0.013771,extras.intensity_floor
2832,2025-11-25,54.2,2025-11-27,53.9,sunrise_attack_end,1,-0.005535,-0.011385,extras.intensity_floor
2838,2025-06-26,18.0,2025-06-30,17.8,sunrise_attack_end,1,-0.011111,-0.016961,extras.intensity_floor
2838,2025-10-08,19.75,2025-10-13,18.95,gap_attack_filled,1,-0.040506,-0.046356,extras.intensity_floor
2838,2026-02-23,20.15,2026-02-25,20.05,sunrise_attack_end,1,-0.004963,-0.010813,extras.intensity_floor
2838,2026-03-26,20.65,2026-03-31,20.65,sunrise_attack_end,2,0.0,-0.00585,extras.intensity_floor
2838,2026-03-27,20.65,2026-03-31,20.65,sunrise_attack_end,1,0.0,-0.00585,extras.intensity_floor
2838,2026-04-16,21.55,2026-04-20,20.85,reversal_k.bearish_engulfing,1,-0.032483,-0.038333,extras.intensity_floor
2850,2025-09-03,118.0,2025-09-08,120.0,sunrise_attack_end,2,0.016949,0.011099,extras.intensity_floor
2850,2026-04-14,126.0,2026-04-17,125.0,reversal_k.bearish_engulfing,2,-0.007937,-0.013787,extras.intensity_floor
2850,2026-04-15,128.0,2026-04-17,125.0,reversal_k.bearish_engulfing,1,-0.023438,-0.029288,extras.intensity_floor
2850,2026-04-30,136.5,2026-05-05,130.0,reversal_k.bearish_engulfing,1,-0.047619,-0.053469,extras.intensity_floor
2851,2026-03-17,30.0,2026-03-20,30.2,sunrise_attack_end,2,0.006667,0.000817,extras.intensity_floor
2851,2026-03-18,30.45,2026-03-20,30.2,sunrise_attack_end,1,-0.00821,-0.01406,extras.intensity_floor
2855,2026-04-27,35.7,2026-04-29,35.7,reversal_k.bearish_engulfing,1,0.0,-0.00585,extras.intensity_floor
2880,2025-12-04,30.65,2025-12-09,30.55,reversal_k.bearish_engulfing,2,-0.003263,-0.009113,extras.intensity_floor
2880,2025-12-05,30.8,2025-12-09,30.55,reversal_k.bearish_engulfing,1,-0.008117,-0.013967,extras.intensity_floor
2880,2026-01-15,33.1,2026-01-20,32.8,sunrise_attack_end,2,-0.009063,-0.014913,extras.intensity_floor
2880,2026-01-16,32.7,2026-01-20,32.8,sunrise_attack_end,1,0.003058,-0.002792,extras.intensity_floor
2880,2026-01-29,33.75,2026-02-02,33.45,reversal_k.bearish_engulfing,1,-0.008889,-0.014739,extras.intensity_floor
2880,2026-02-09,34.0,2026-02-11,34.2,sunrise_attack_end,1,0.005882,3.2e-05,extras.intensity_floor
2880,2026-02-23,37.55,2026-03-03,36.7,sunrise_attack_end,4,-0.022636,-0.028486,extras.intensity_floor
2880,2026-02-26,38.0,2026-03-03,36.7,sunrise_attack_end,1,-0.034211,-0.040061,extras.intensity_floor
2882,2025-12-19,75.8,2025-12-24,77.0,sunrise_attack_end,2,0.015831,0.009981,extras.intensity_floor
2882,2025-12-22,76.8,2025-12-24,77.0,sunrise_attack_end,1,0.002604,-0.003246,extras.intensity_floor
2882,2026-02-11,81.4,2026-02-25,78.2,sunrise_attack_end,2,-0.039312,-0.045162,extras.intensity_floor
2882,2026-02-23,79.2,2026-02-25,78.2,sunrise_attack_end,1,-0.012626,-0.018476,extras.intensity_floor
2883,2026-02-23,20.4,2026-03-03,21.0,sunrise_attack_end,4,0.029412,0.023562,extras.intensity_floor
2883,2026-02-25,20.8,2026-03-03,21.0,sunrise_attack_end,2,0.009615,0.003765,extras.intensity_floor
2883,2026-02-26,21.2,2026-03-03,21.0,sunrise_attack_end,1,-0.009434,-0.015284,extras.intensity_floor
2884,2025-06-06,30.9,2025-06-12,31.1,sunrise_attack_end,3,0.006472,0.000622,extras.intensity_floor
2884,2025-06-09,31.1,2025-06-12,31.1,sunrise_attack_end,2,0.0,-0.00585,extras.intensity_floor
2884,2025-06-10,31.25,2025-06-12,31.1,sunrise_attack_end,1,-0.0048,-0.01065,extras.intensity_floor
2884,2025-06-26,32.2,2025-07-01,32.85,sunrise_attack_end,2,0.020186,0.014336,extras.intensity_floor
2884,2025-06-27,32.9,2025-07-01,32.85,sunrise_attack_end,1,-0.00152,-0.00737,extras.intensity_floor
2884,2025-07-07,34.0,2025-07-10,34.05,sunrise_attack_end,2,0.001471,-0.004379,extras.intensity_floor
2884,2025-07-14,35.15,2025-07-16,34.9,sunrise_attack_end,1,-0.007112,-0.012962,extras.intensity_floor
2885,2025-12-17,39.4,2025-12-19,39.25,sunrise_attack_end,1,-0.003807,-0.009657,extras.intensity_floor
2885,2026-01-15,41.85,2026-01-19,42.2,sunrise_attack_end,1,0.008363,0.002513,extras.intensity_floor
2885,2026-02-11,46.95,2026-02-25,47.15,sunrise_attack_end,2,0.00426,-0.00159,extras.intensity_floor
2885,2026-02-23,46.55,2026-02-25,47.15,sunrise_attack_end,1,0.012889,0.007039,extras.intensity_floor
2886,2025-05-15,40.3,2025-05-20,41.3,sunrise_attack_end,2,0.024814,0.018964,extras.intensity_floor
2886,2025-05-16,40.45,2025-05-20,41.3,sunrise_attack_end,1,0.021014,0.015164,extras.intensity_floor
2886,2025-07-23,42.65,2025-07-25,42.7,sunrise_attack_end,1,0.001172,-0.004678,extras.intensity_floor
2889,2026-02-23,17.6,2026-02-25,17.25,sunrise_attack_end,1,-0.019886,-0.025736,extras.intensity_floor
2890,2025-07-14,25.4,2025-07-18,25.65,reversal_k.bearish_engulfing,3,0.009843,0.003993,extras.intensity_floor
