ticker,trade_date,market_regime,open,high,low,close,volume,avg_volume_20,volume_ratio,close_pos,prior_high_60,breakout_next_not_low_open,breakout_next_low_open,ret_10d_net,ret_20d_net,overhead_supply_layer,breakout_vol_capped,shakeout_strong,is_attention_stock,is_disposition_stock,breakout_strength_pct,pre_rank_score,intraday_rows,intraday_strong_attack,below_open_after_1130,intraday_attack_failure,intraday_close_pos,intraday_return_pct,scanner_score,rank_in_date
6166,2026-05-04,bull,77.6,82.5,77.1,82.3,4452902,1639227.75,2.7164632858368827,0.9629629629629625,81.0,False,True,,,0.0,True,False,,,1.6049382716049276,77.0,,,,,,,77.0,9
4576,2026-04-30,bull,198.0,222.0,193.5,222.0,10276060,4234116.0,2.4269670457776784,1.0,215.0,True,False,,,0.0,True,False,,,3.2558139534883734,80.0,,,,,,,80.0,1
2417,2026-04-30,bull,47.1,47.15,44.7,47.15,11980273,1242248.15,9.644025632076813,1.0,43.5,True,False,,,2.0,False,False,,,8.390804597701141,77.0,,,,,,,77.0,2
6207,2026-04-30,bull,59.2,64.6,58.7,64.5,14952808,2543613.0,5.878570364281044,0.983050847457628,63.2,True,False,,,3.0,False,False,,,2.0569620253164445,72.0,,,,,,,72.0,3
2486,2026-04-29,bull,223.0,253.5,222.0,253.5,22024048,7810993.1,2.8196220017144813,1.0,235.0,True,False,,,0.0,True,False,1.0,,7.87234042553191,85.0,,,,,,,85.0,1
3526,2026-04-29,bull,298.5,332.5,292.5,328.0,2957222,829027.7,3.567096732714721,0.8875,307.5,True,False,,,0.0,True,False,1.0,,6.666666666666665,85.0,,,,,,,85.0,2
6147,2026-04-29,bull,141.0,158.0,133.5,158.0,57067708,35986311.45,1.585817098240003,1.0,151.5,True,False,,,0.0,True,False,1.0,,4.290429042904287,80.0,,,,,,,80.0,3
2426,2026-04-29,bull,50.8,59.5,50.3,59.5,36419814,14690518.55,2.4791374025391364,1.0,57.1,True,False,,,0.0,True,False,1.0,,4.203152364273199,80.0,,,,,,,80.0,4
8027,2026-04-29,bull,161.0,179.0,159.0,176.0,26743794,13748003.2,1.945285697925936,0.85,172.0,True,False,,,0.0,True,False,1.0,,2.3255813953488413,80.0,,,,,,,80.0,5
3016,2026-04-29,bull,73.5,81.6,69.9,81.6,20043561,3948666.7,5.076032626405262,1.0,78.4,True,False,,,0.0,False,False,1.0,,4.081632653061207,80.0,,,,,,,80.0,6
1727,2026-04-29,bull,74.6,83.2,74.3,83.2,18527043,11865771.15,1.56138549832052,1.0,79.5,False,True,,,0.0,True,False,1.0,,4.654088050314464,80.0,,,,,,,80.0,7
6197,2026-04-29,bull,196.0,206.5,186.0,206.5,14266259,4074163.0,3.5016416868937252,1.0,201.0,True,False,,,0.0,True,False,1.0,,2.736318407960203,80.0,,,,,,,80.0,8
2464,2026-04-28,bull,95.6,106.5,93.8,106.5,31112681,10901056.45,2.8540977787524437,1.0,100.5,True,False,0.02154726027397271,,0.0,True,False,0.0,,5.970149253731338,85.0,,,,,,,85.0,1
3605,2026-04-28,bull,76.8,84.1,75.5,83.6,25016004,4925633.55,5.078738348288212,0.9418604651162791,78.5,False,True,-0.04417335329341319,,1.0,False,False,0.0,,6.496815286624202,85.0,,,,,,,85.0,2
8103,2026-04-28,bull,122.5,128.0,120.0,128.0,10241784,2538011.1,4.035358237794941,1.0,116.5,False,True,-0.06934206349206348,,0.0,True,True,0.0,,9.871244635193133,85.0,,,,,,,85.0,3
4958,2026-04-28,bull,362.0,394.0,354.0,394.0,75673830,48556666.4,1.5584642771110828,1.0,378.5,False,True,0.11867350698856419,,0.0,True,False,0.0,,4.095112285336855,80.0,,,,,,,80.0,4
6405,2026-04-28,bull,38.3,42.1,36.0,42.1,6822437,1691911.45,4.032384200721616,1.0,40.5,True,False,0.34775360360360363,,0.0,True,False,0.0,,3.9506172839506304,80.0,,,,,,,80.0,5
2243,2026-04-28,bull,25.0,27.4,25.0,27.4,3411621,1451405.1,2.350564291113487,1.0,26.2,False,True,-0.20658664825046033,,0.0,True,False,0.0,,4.580152671755733,80.0,,,,,,,80.0,6
3374,2026-04-27,bull,217.5,218.0,213.5,218.0,19926653,7573989.6,2.6309321840103927,1.0,203.5,True,False,0.15551363636363638,,0.0,True,False,0.0,,7.125307125307123,85.0,,,,,,,85.0,1
8103,2026-04-27,bull,106.5,116.5,101.0,116.5,6729023,2252686.8,2.987109881409169,1.0,111.0,True,False,-0.04258469387755102,,0.0,True,False,0.0,,4.954954954954949,80.0,,,,,,,80.0,2
4927,2026-04-27,bull,53.8,58.6,53.7,58.6,48691111,18436525.55,2.6410133985359296,1.0,57.5,False,True,-0.09550517241379317,,0.0,True,False,0.0,,1.9130434782608674,77.0,,,,,,,77.0,3
5483,2026-04-27,bull,140.0,143.0,139.0,143.0,31950166,11502967.6,2.777558549326002,1.0,141.0,True,False,0.06311551724137923,,0.0,True,False,0.0,,1.4184397163120588,77.0,,,,,,,77.0,4
6435,2026-04-27,bull,197.0,200.5,193.5,200.5,2304352,951506.0,2.4217945026095475,1.0,198.5,False,True,0.26850897435897425,,0.0,True,False,0.0,,1.0075566750629816,77.0,,,,,,,77.0,5
6789,2026-04-24,bull,546.0,566.0,532.0,566.0,19370855,7040932.8,2.751177372407247,1.0,538.0,True,False,0.018040784982935064,,0.0,True,False,0.0,,5.2044609665427455,85.0,,,,,,,85.0,1
3209,2026-04-24,bull,50.3,54.5,50.1,54.5,13248712,3635409.05,3.6443524835258914,1.0,51.9,True,False,0.08620776173285197,,0.0,True,False,0.0,,5.009633911368017,85.0,,,,,,,85.0,2
6658,2026-04-24,bull,103.0,110.5,102.5,110.5,8773691,2215839.9,3.959532906686986,1.0,100.5,True,False,0.4468248971193415,,0.0,True,False,0.0,,9.950248756218905,85.0,,,,,,,85.0,3
1595,2026-04-24,bull,65.8,66.6,60.8,66.6,6556805,1453237.15,4.511861673781186,1.0,60.6,True,False,0.31577921348314597,,0.0,False,False,0.0,,9.900990099009888,85.0,,,,,,,85.0,4
8210,2026-04-24,bull,1165.0,1210.0,1130.0,1210.0,5363957,3309046.0,1.6209980157423016,1.0,1145.0,True,False,0.19030384615384613,,0.0,True,False,0.0,,5.676855895196509,85.0,,,,,,,85.0,5
3228,2026-04-24,bull,211.5,220.5,201.5,218.5,3132652,837656.7,3.73978027036613,0.8947368421052632,201.5,False,True,0.1279528169014085,,0.0,True,True,0.0,,8.436724565756816,85.0,,,,,,,85.0,6
3189,2026-04-24,bull,499.0,526.0,498.5,526.0,57209204,24777593.3,2.308908831754858,1.0,509.0,True,False,-0.0846045787545788,,0.0,True,False,0.0,,3.3398821218074692,80.0,,,,,,,80.0,7
6190,2026-04-24,bull,70.0,75.0,65.7,74.5,36805735,14347434.7,2.5653181749626643,0.9462365591397849,71.9,False,True,0.08444649595687329,,0.0,True,False,0.0,,3.616133518776077,80.0,,,,,,,80.0,8
2454,2026-04-24,bull,2340.0,2435.0,2330.0,2435.0,22985015,13178774.05,1.7440935638470862,1.0,2335.0,True,False,0.5650002024291497,,0.0,True,False,0.0,,4.282655246252687,80.0,,,,,,,80.0,9
3390,2026-04-24,bull,27.85,28.75,27.7,28.75,9527967,911968.9,10.44768851218501,1.0,28.1,True,False,-0.061972448979591845,,0.0,False,False,0.0,,2.313167259786475,80.0,,,,,,,80.0,10
2855,2026-04-24,bull,34.65,35.35,34.25,35.25,16783159,5689989.1,2.9495942268149515,0.909090909090908,34.65,True,False,0.2216780898876404,,0.0,True,False,0.0,,1.7316017316017396,77.0,,,,,,,77.0,11
4720,2026-04-24,bull,26.6,27.35,26.6,27.35,12006332,7146755.65,1.679969567729659,1.0,27.0,True,False,-0.09434557522123896,,0.0,True,False,0.0,,1.2962962962963065,77.0,,,,,,,77.0,12
7711,2026-04-24,bull,391.5,409.0,381.5,405.0,4762106,846989.55,5.622390500567569,0.8545454545454545,372.0,True,False,0.012309806295399593,,20.0,False,False,0.0,,8.870967741935477,69.0,,,,,,,69.0,13
6669,2026-04-24,bull,4335.0,4675.0,4320.0,4635.0,5019268,2068779.8,2.426197316891822,0.8873239436619719,4480.0,True,False,0.06643915662650604,,7.0,False,False,0.0,,3.459821428571419,64.0,,,,,,,64.0,14
1721,2026-04-23,bull,29.4,29.95,24.7,29.95,32491516,3622208.75,8.970083792106129,1.0,27.25,False,True,0.030513636363636375,,0.0,False,False,0.0,,9.908256880733934,85.0,,,,,,,85.0,1
6290,2026-04-23,bull,285.5,306.5,276.5,306.5,27033241,7698234.9,3.511615500327224,1.0,281.0,True,False,-0.13771813186813184,,0.0,True,False,0.0,,9.074733096085419,85.0,,,,,,,85.0,2
3162,2026-04-23,bull,80.1,83.9,77.6,83.9,22945755,3748299.2,6.121644451435467,1.0,76.3,False,True,0.09572194679564686,,0.0,False,False,0.0,,9.960681520314552,85.0,,,,,,,85.0,3
3338,2026-04-23,bull,85.0,85.4,78.5,85.4,20492152,2114583.85,9.690867543512166,1.0,77.7,False,True,-0.13279610778443104,,0.0,False,False,0.0,,9.90990990990992,85.0,,,,,,,85.0,4
8240,2026-04-23,bull,70.8,72.8,66.6,72.8,19020979,3856100.8,4.9326975581136265,1.0,68.5,True,False,-0.09245351826792966,,0.0,False,False,0.0,,6.277372262773717,85.0,,,,,,,85.0,5
6658,2026-04-23,bull,100.0,100.5,88.0,100.5,8313495,1840103.0,4.5179508973139,1.0,91.4,True,False,0.552402427184466,,0.0,False,False,0.0,,9.956236323851186,85.0,,,,,,,85.0,6
2474,2026-04-23,bull,220.0,231.5,218.0,231.5,17155472,3431987.45,4.998698931722492,1.0,227.0,True,False,-0.12978162393162393,,0.0,False,False,0.0,,1.982378854625555,77.0,,,,,,,77.0,7
5536,2026-04-23,bull,920.0,955.0,903.0,949.0,4640871,2545427.95,1.823218370804799,0.8846153846153846,906.0,True,False,-0.1247024590163934,,3.0,False,False,0.0,,4.746136865342154,72.0,,,,,,,72.0,8
3483,2026-04-23,bull,101.0,101.5,95.0,101.5,8221060,869643.3,9.453370134628761,1.0,95.4,True,False,-0.11075196078431379,,42.0,False,False,0.0,,6.394129979035634,69.0,,,,,,,69.0,9
3605,2026-04-23,bull,74.7,77.8,70.3,77.8,18887553,3029674.5,6.234185553596599,1.0,76.0,True,False,0.05529649681528661,,4.0,False,False,0.0,,2.368421052631575,64.0,,,,,,,64.0,10
8028,2026-04-22,bull,218.0,230.0,217.0,230.0,34886659,13973676.05,2.496598523908102,1.0,209.5,True,False,-0.023017381974248942,,0.0,True,False,0.0,,9.785202863961807,85.0,,,,,,,85.0,1
2340,2026-04-22,bull,42.45,42.95,41.8,42.95,26240267,6982477.7,3.7580165848578364,1.0,39.05,True,False,-0.11502030567685592,,0.0,True,False,0.0,,9.987195902688883,85.0,,,,,,,85.0,2
3701,2026-04-22,bull,74.7,78.6,73.1,78.6,24606502,7048286.1,3.4911326882715503,1.0,74.5,True,False,-0.210424332909784,,0.0,True,False,0.0,,5.503355704697976,85.0,,,,,,,85.0,3
2454,2026-04-22,bull,2120.0,2295.0,2110.0,2295.0,24343038,11123196.3,2.1884930683098704,1.0,2090.0,True,False,0.46511774193548383,,0.0,True,False,0.0,,9.808612440191379,85.0,,,,,,,85.0,4
3211,2026-04-22,bull,386.0,417.0,386.0,415.0,21027241,10892122.15,1.930499925581536,0.9354838709677419,388.0,True,False,-0.0980485815602837,,1.0,False,False,0.0,,6.958762886597936,85.0,,,,,,,85.0,5
1721,2026-04-22,bull,27.0,27.25,25.75,27.25,14634311,2978297.0,4.913650653376745,1.0,24.8,True,False,0.014558163265306144,,0.0,False,False,0.0,,9.879032258064523,85.0,,,,,,,85.0,6
2351,2026-04-22,bull,148.5,166.0,146.5,166.0,13549514,8199078.15,1.6525655387246185,1.0,152.0,True,False,-0.02064289940828399,,0.0,True,False,0.0,,9.210526315789469,85.0,,,,,,,85.0,7
3338,2026-04-22,bull,70.0,77.7,69.7,77.7,12501941,1564349.8,7.9917809942507745,1.0,73.4,True,False,-0.14349705882352945,,0.0,False,False,0.0,,5.858310626702989,85.0,,,,,,,85.0,8
8271,2026-04-22,bull,228.0,238.0,225.0,238.0,11157545,5050246.6,2.2093069673072994,1.0,216.5,True,False,-0.031390275049115936,,0.0,True,False,0.0,,9.930715935334877,85.0,,,,,,,85.0,9
6234,2026-04-22,bull,35.6,38.25,35.0,38.25,8963987,2346947.6,3.8194235780977808,1.0,35.55,True,False,0.46858519619500594,,0.0,True,False,0.0,,7.594936708860778,85.0,,,,,,,85.0,10
6532,2026-04-22,bull,99.7,102.5,97.6,102.5,6512976,1721930.55,3.7823685746210844,1.0,93.2,True,False,-0.0010190821256038434,,0.0,True,False,0.0,,9.978540772532195,85.0,,,,,,,85.0,11
6291,2026-04-22,bull,480.0,506.0,462.0,506.0,3461909,2243415.7,1.5431420043998085,1.0,461.0,True,False,-0.05889518664047153,,0.0,True,False,0.0,,9.76138828633406,85.0,,,,,,,85.0,12
8040,2026-04-22,bull,70.3,71.9,70.3,71.9,1811946,820646.9,2.2079483880338793,1.0,65.4,True,False,0.0537526490066226,,0.0,True,False,0.0,,9.938837920489284,85.0,,,,,,,85.0,13
6208,2026-04-22,bull,76.9,82.5,76.9,82.5,1780369,1009948.55,1.762831383836335,1.0,77.7,True,False,-0.1462994382022472,,0.0,True,False,0.0,,6.177606177606165,85.0,,,,,,,85.0,14
6182,2026-04-22,bull,44.05,45.0,42.5,45.0,102141473,13081069.5,7.808342658832292,1.0,43.25,True,False,0.19761320346320335,,0.0,False,False,0.0,,4.046242774566466,80.0,,,,,,,80.0,15
1711,2026-04-22,bull,54.2,59.6,53.6,59.6,50378967,32615790.4,1.5446189217600566,1.0,57.9,True,False,-0.03253759811616961,,0.0,True,False,0.0,,2.936096718480141,80.0,,,,,,,80.0,16
2464,2026-04-22,bull,87.4,94.7,86.6,94.0,31474322,5817977.9,5.409838700143567,0.91358024691358,90.4,True,False,0.16380226554267643,,0.0,False,False,0.0,,3.9823008849557473,80.0,,,,,,,80.0,17
1727,2026-04-22,bull,58.5,64.9,58.0,64.9,17514233,5986391.8,2.925674360304984,1.0,63.6,True,False,0.12912822931785187,,0.0,True,False,0.0,,2.0440251572327206,80.0,,,,,,,80.0,18
3071,2026-04-22,bull,30.65,33.4,30.1,33.4,5154751,1968766.65,2.618264079188867,1.0,32.65,True,False,-0.15514577464788734,,0.0,True,False,0.0,,2.297090352220521,80.0,,,,,,,80.0,19
2460,2026-04-22,bull,37.1,39.8,36.9,39.4,3709782,1688814.3,2.1966784625165716,0.8620689655172418,38.45,False,True,-0.13858195876288656,,0.0,True,False,0.0,,2.4707412223667014,80.0,,,,,,,80.0,20
2497,2026-04-22,bull,56.2,61.1,55.7,61.1,2373274,907638.75,2.61477818129735,1.0,58.2,True,False,-0.01566996726677581,,0.0,True,False,0.0,,4.982817869415812,80.0,,,,,,,80.0,21
6877,2026-04-22,bull,169.0,180.0,165.5,180.0,1754216,1114488.7,1.5740096781600388,1.0,172.5,True,False,-0.13816552162849868,,0.0,True,False,0.0,,4.347826086956519,80.0,,,,,,,80.0,22
6166,2026-04-22,bull,78.8,81.0,77.9,81.0,2153348,1247133.1,1.726638479886389,1.0,79.7,True,False,0.06205123456790131,,0.0,True,False,0.0,,1.6311166875784044,77.0,,,,,,,77.0,23
6462,2026-04-22,bull,135.5,143.5,135.5,143.5,6400065,1868100.85,3.4259740313270557,1.0,130.5,True,False,-0.12737777777777778,,4.0,False,False,0.0,,9.961685823754785,69.0,,,,,,,69.0,24
4961,2026-04-22,bull,156.0,169.0,155.5,169.0,3353266,1132290.0,2.9614904308966783,1.0,159.5,True,False,-0.08584999999999995,,28.0,False,False,0.0,,5.956112852664575,69.0,,,,,,,69.0,25
3312,2026-04-22,bull,43.15,47.4,42.6,47.4,9276914,1491031.25,6.221810575734077,1.0,45.9,True,False,-0.13952346938775503,,18.0,False,False,0.0,,3.267973856209161,64.0,,,,,,,64.0,26
3034,2026-04-22,bull,416.0,434.5,416.0,432.5,7962573,4021876.9,1.97981519523882,0.8918918918918919,421.0,True,False,0.028396575342465667,,31.0,False,False,0.0,,2.7315914489311144,64.0,,,,,,,64.0,27
5498,2026-04-21,bull,77.6,83.1,76.8,83.1,50348823,14636657.15,3.439912712582736,1.0,76.0,True,False,-0.14195149942329874,,0.0,True,False,0.0,,9.342105263157885,85.0,,,,,,,85.0,1
3189,2026-04-21,bull,453.0,473.5,446.0,473.5,38001566,18582767.25,2.0449896126208005,1.0,430.5,True,False,-0.033067741935483876,,0.0,True,False,0.0,,9.988385598141702,85.0,,,,,,,85.0,2
2436,2026-04-21,bull,69.6,75.1,66.7,75.1,27574769,4802892.55,5.7412837603456275,1.0,71.4,True,False,-0.03438437094682221,,0.0,False,False,0.0,,5.182072829131634,85.0,,,,,,,85.0,3
2454,2026-04-21,bull,1930.0,2090.0,1925.0,2090.0,19459855,10563581.2,1.8421645682053356,1.0,1975.0,True,False,0.6120745283018868,,0.0,True,False,0.0,,5.822784810126591,85.0,,,,,,,85.0,4
2351,2026-04-21,bull,143.0,152.0,138.5,151.0,15576568,7524648.25,2.0700725778111955,0.9259259259259259,141.5,False,True,0.04802205387205385,,0.0,True,True,0.0,,6.7137809187279185,85.0,,,,,,,85.0,5
6488,2026-04-21,bull,565.0,602.0,555.0,597.0,14014125,4648557.55,3.0147255033983607,0.8936170212765957,555.0,True,False,0.1978227879799667,,0.0,True,False,0.0,,7.567567567567557,85.0,,,,,,,85.0,6
6205,2026-04-21,bull,82.0,89.1,79.6,89.1,11873824,2959487.05,4.01212230342417,1.0,82.5,True,False,0.03507920353982299,,0.0,True,False,0.0,,7.999999999999985,85.0,,,,,,,85.0,7
3388,2026-04-21,bull,116.0,119.5,115.0,119.5,7493325,969657.65,7.727804756658188,1.0,109.0,False,True,-0.00585,,0.0,False,False,0.0,,9.633027522935777,85.0,,,,,,,85.0,8
6861,2026-04-21,bull,182.0,195.0,176.5,195.0,7104348,1761342.05,4.033485716190106,1.0,179.5,True,False,0.7470637529137528,,0.0,True,False,0.0,,8.635097493036215,85.0,,,,,,,85.0,9
5284,2026-04-21,bull,361.5,384.5,342.0,380.0,6552473,1902120.65,3.444825121897499,0.8941176470588236,350.0,False,True,-0.0615529177718833,,0.0,True,True,0.0,,8.571428571428562,85.0,,,,,,,85.0,10
6231,2026-04-21,bull,304.0,317.0,282.5,317.0,5031781,1979343.8,2.5421460385002344,1.0,292.5,True,False,-0.09069848484848483,,1.0,False,False,0.0,,8.376068376068368,85.0,,,,,,,85.0,11
6174,2026-04-21,bull,31.2,33.2,30.45,33.2,4914542,862459.15,5.698289594353541,1.0,30.25,True,False,0.21423862629246662,,0.0,False,False,0.0,,9.752066115702496,85.0,,,,,,,85.0,12
3430,2026-04-21,bull,98.9,103.5,98.8,103.5,3997810,831313.6,4.809027543877545,1.0,94.1,True,False,0.40428824884792613,,0.0,False,False,0.0,,9.989373007438896,85.0,,,,,,,85.0,13
6532,2026-04-21,bull,84.8,93.2,83.9,93.2,2652152,1695611.8,1.5641268832877901,1.0,86.5,True,False,-0.054997442326980985,,0.0,True,False,0.0,,7.745664739884406,85.0,,,,,,,85.0,14
6153,2026-04-21,bull,19.0,20.65,18.9,20.65,16327665,5370209.4,3.040414960355177,1.0,20.15,True,False,-0.14705370370370371,,0.0,True,False,0.0,,2.481389578163773,80.0,,,,,,,80.0,15
6415,2026-04-21,bull,377.5,398.5,364.5,394.0,20094999,6202290.8,3.2399317684362687,0.8676470588235294,365.5,True,False,0.012157202881152428,,3.0,False,False,0.0,,7.797537619699035,77.0,,,,,,,77.0,16
3504,2026-04-21,bull,70.4,74.8,67.3,74.2,7648202,926380.65,8.256003620110157,0.9200000000000007,73.3,False,True,-0.1274716216216216,,0.0,False,False,0.0,,1.2278308321964637,77.0,,,,,,,77.0,17
3661,2026-04-21,bull,3745.0,3985.0,3740.0,3985.0,4763004,2494412.2,1.9094694934542091,1.0,3735.0,True,False,0.10756463414634157,,8.0,False,False,0.0,,6.693440428380182,69.0,,,,,,,69.0,18
6462,2026-04-21,bull,122.0,130.5,121.0,130.5,5983932,1648366.95,3.630218380682772,1.0,129.0,True,False,-0.053820479704797065,,24.0,False,False,0.0,,1.1627906976744207,61.0,,,,,,,61.0,19
8358,2026-04-20,bull,373.0,404.0,362.5,404.0,50938117,28337377.95,1.7975592904141648,1.0,367.5,True,False,0.06593217821782185,,0.0,True,False,0.0,,9.93197278911564,85.0,,,,,,,85.0,1
3189,2026-04-20,bull,397.0,430.5,396.0,430.5,33909184,20226662.9,1.6764596398153253,1.0,408.0,True,False,0.15750540838852092,,0.0,True,False,0.0,,5.514705882352944,85.0,,,,,,,85.0,2
2484,2026-04-20,bull,45.75,46.6,44.9,46.6,27553465,12566136.05,2.1926760056047616,1.0,43.85,True,False,-0.13481622313203698,,0.0,True,False,0.0,,6.271379703534774,85.0,,,,,,,85.0,3
8289,2026-04-20,bull,51.0,54.6,50.9,54.6,11382241,4513763.65,2.5216741244305068,1.0,51.9,True,False,-0.1636998293515358,,0.0,True,False,0.0,,5.202312138728327,85.0,,,,,,,85.0,4
4720,2026-04-20,bull,21.95,24.3,21.95,24.3,9322363,5190327.2,1.7961031435551884,1.0,22.5,True,False,0.009744541910331382,,0.0,True,False,0.0,,8.000000000000007,85.0,,,,,,,85.0,5
4707,2026-04-20,bull,15.1,15.95,14.7,15.85,9248833,3340281.55,2.7688782701565984,0.9200000000000003,15.05,True,False,-0.07147500000000004,,0.0,True,False,0.0,,5.31561461794019,85.0,,,,,,,85.0,6
8182,2026-04-20,bull,39.55,42.95,39.4,42.95,7985774,1163715.2,6.862309609773938,1.0,39.05,True,False,-0.06980348837209302,,0.0,False,False,0.0,,9.987195902688883,85.0,,,,,,,85.0,7
5244,2026-04-20,bull,50.0,50.8,49.1,50.8,7795366,2187530.8,3.563545710990675,1.0,46.2,False,True,-0.15243634538152603,,1.0,False,False,0.0,,9.956709956709942,85.0,,,,,,,85.0,8
3363,2026-04-20,bull,909.0,988.0,906.0,988.0,6752315,3954509.65,1.7074974137438255,1.0,912.0,True,False,-0.13385,,0.0,True,False,0.0,,8.333333333333325,85.0,,,,,,,85.0,9
8383,2026-04-20,bull,65.0,68.6,65.0,68.6,5179116,2207628.4,2.3460089569422102,1.0,62.4,True,False,-0.11803836565096967,,0.0,True,False,0.0,,9.935897435897424,85.0,,,,,,,85.0,10
2834,2026-04-20,bull,16.35,16.95,16.35,16.9,79165282,26970845.0,2.935216972252816,0.9166666666666652,16.4,True,False,-0.0530476401179941,,0.0,True,False,0.0,,3.0487804878048808,80.0,,,,,,,80.0,11
3374,2026-04-20,bull,185.5,202.5,184.0,202.5,20619836,4187806.95,4.923779019947421,1.0,196.5,True,False,-0.023049017199017176,,0.0,False,False,0.0,,3.053435114503822,80.0,,,,,,,80.0,12
2464,2026-04-20,bull,81.5,86.9,81.3,86.9,19558958,4056758.5,4.82132668237461,1.0,85.0,True,False,0.27824090909090915,,0.0,False,False,0.0,,2.2352941176470686,80.0,,,,,,,80.0,13
2340,2026-04-20,bull,32.8,35.5,32.8,35.5,16774797,6404891.7,2.6190602098705273,1.0,34.25,True,False,0.06201171574903976,,0.0,True,False,0.0,,3.649635036496357,80.0,,,,,,,80.0,14
3680,2026-04-20,bull,436.5,473.0,430.0,473.0,4354425,2098871.15,2.0746509379577684,1.0,462.0,True,False,0.18677295081967218,,0.0,True,False,0.0,,2.3809523809523725,80.0,,,,,,,80.0,15
6568,2026-04-20,bull,227.0,247.5,226.0,247.5,2572643,1516247.2,1.6967173954220658,1.0,240.5,True,False,0.04473365758754868,,0.0,True,False,0.0,,2.9106029106028997,80.0,,,,,,,80.0,16
6584,2026-04-20,bull,710.0,733.0,694.0,733.0,1749891,937323.25,1.8669023733274512,1.0,710.0,True,False,-0.06389749340369397,,0.0,True,False,0.0,,3.2394366197183055,80.0,,,,,,,80.0,17
6456,2026-04-20,bull,78.5,84.8,75.2,83.8,49721028,12629839.65,3.9367901238556104,0.8958333333333333,82.8,True,False,-0.04284284009546533,,0.0,True,False,0.0,,1.2077294685990392,77.0,,,,,,,77.0,18
8074,2026-04-20,bull,72.0,78.3,70.7,78.3,24707820,4304531.9,5.739955138908368,1.0,76.8,True,False,0.1780580459770115,,0.0,False,False,0.0,,1.953125,77.0,,,,,,,77.0,19
6226,2026-04-20,bull,15.5,16.05,15.15,16.0,11656828,3693887.9,3.155707026193188,0.9444444444444436,15.7,True,False,-0.20584999999999995,,0.0,True,False,0.0,,1.9108280254777066,77.0,,,,,,,77.0,20
6488,2026-04-20,bull,508.0,555.0,508.0,551.0,8933070,4433669.15,2.0148255762385876,0.9148936170212766,543.0,True,False,0.17291106194690267,,1.0,False,False,0.0,,1.4732965009208066,77.0,,,,,,,77.0,21
6261,2026-04-20,bull,79.1,86.1,79.1,86.1,4313170,1415890.15,3.0462603331197693,1.0,84.7,True,False,0.2413283295711061,,0.0,True,False,0.0,,1.6528925619834656,77.0,,,,,,,77.0,22
6643,2026-04-20,bull,517.0,556.0,513.0,556.0,3293913,1334421.2,2.468420765497431,1.0,525.0,True,False,0.1268933628318584,,3.0,False,False,0.0,,5.9047619047619015,77.0,,,,,,,77.0,23
6715,2026-04-20,bull,433.0,468.5,432.0,468.5,2390592,1424000.7,1.6787856916081572,1.0,460.0,True,False,-0.09038608247422683,,0.0,True,False,0.0,,1.8478260869565277,77.0,,,,,,,77.0,24
6854,2026-04-20,bull,172.0,184.0,170.0,184.0,2390529,1268311.5,1.8848122089880917,1.0,167.5,True,False,-0.17727857142857137,,3.0,False,False,0.0,,9.850746268656717,77.0,,,,,,,77.0,25
2481,2026-04-17,bull,108.5,118.0,107.5,118.0,48725665,26870586.3,1.8133458070470163,1.0,109.5,False,True,-0.13889347826086948,,0.0,True,True,0.0,,7.762557077625565,85.0,,,,,,,85.0,1
6173,2026-04-17,bull,84.3,92.2,81.8,92.2,40774355,5475178.85,7.44712750342393,1.0,83.9,True,False,-0.04328315508021394,,0.0,False,False,0.0,,9.892729439809301,85.0,,,,,,,85.0,2
8358,2026-04-17,bull,341.5,367.5,341.5,367.5,40256277,26533032.3,1.517213582859129,1.0,344.0,True,False,0.0732384718498659,,0.0,True,False,0.0,,6.83139534883721,85.0,,,,,,,85.0,3
6278,2026-04-17,bull,145.0,157.0,143.0,157.0,27549290,6097454.2,4.518162678450294,1.0,147.5,True,False,0.10526111111111117,,0.0,False,False,0.0,,6.440677966101704,85.0,,,,,,,85.0,4
4540,2026-04-17,bull,52.7,58.1,52.6,57.9,16717104,2677019.5,6.244670238674018,0.9636363636363631,55.0,True,False,0.15939701873935266,,0.0,False,False,0.0,,5.272727272727273,85.0,,,,,,,85.0,5
8261,2026-04-17,bull,115.0,127.5,114.5,127.5,10714805,2539263.3,4.219651030281105,1.0,118.0,True,False,-0.07949341085271319,,0.0,True,False,0.0,,8.05084745762712,85.0,,,,,,,85.0,6
6139,2026-04-17,bull,660.0,729.0,652.0,723.0,9661479,5953293.05,1.6228797942342181,0.922077922077922,673.0,True,False,-0.08409933687002655,,0.0,True,False,0.0,,7.42942050520059,85.0,,,,,,,85.0,7
8383,2026-04-17,bull,57.1,62.4,56.5,62.4,8866823,1840893.2,4.816587404418681,1.0,57.5,True,False,0.017226923076922994,,0.0,False,False,0.0,,8.521739130434792,85.0,,,,,,,85.0,8
3587,2026-04-17,bull,343.5,367.0,340.5,367.0,7123348,3831831.35,1.8589930895575557,1.0,339.5,False,True,-0.07895344827586201,,0.0,True,True,0.0,,8.100147275405,85.0,,,,,,,85.0,9
6909,2026-04-17,bull,58.3,64.9,57.4,64.9,7113388,2807363.8,2.5338319173311277,1.0,61.3,True,False,-0.12973059701492537,,0.0,True,False,0.0,,5.872756933115841,85.0,,,,,,,85.0,10
