ticker,signal_date,entry_date,exit_date,entry_price,exit_price,stop_loss,hold_days,return_pct,exit_reason,scanner
2886,2025-01-02,2025-01-02,2025-01-03,38.2143,38.1851,35.5,1,-0.076,overnight_exit,overnight_swing
2029,2025-02-10,2025-02-10,2025-02-11,25.1753,24.925,24.0,1,-0.994,overnight_exit,overnight_swing
2364,2025-02-11,2025-02-11,2025-02-12,89.0664,91.724,79.8,1,2.984,overnight_exit,overnight_swing
8097,2025-02-11,2025-02-11,2025-02-12,87.4616,88.0351,82.8,1,0.656,overnight_exit,overnight_swing
2641,2025-02-11,2025-02-11,2025-02-12,19.0068,18.8932,18.05,1,-0.598,overnight_exit,overnight_swing
6670,2025-02-12,2025-02-12,2025-02-13,351.05,347.953,332.0,1,-0.882,overnight_exit,overnight_swing
2612,2025-02-13,2025-02-13,2025-02-14,42.7779,42.9707,39.5,1,0.451,overnight_exit,overnight_swing
2010,2025-02-13,2025-02-13,2025-02-14,18.8062,18.8433,17.9,1,0.197,overnight_exit,overnight_swing
2617,2025-02-13,2025-02-13,2025-02-14,30.3909,30.5082,29.0,1,0.386,overnight_exit,overnight_swing
4303,2025-02-14,2025-02-14,2025-02-17,54.0617,54.3365,49.25,1,0.508,overnight_exit,overnight_swing
2425,2025-02-17,2025-02-17,2025-02-18,37.3116,37.0386,34.75,1,-0.732,overnight_exit,overnight_swing
6136,2025-02-18,2025-02-18,2025-02-19,26.4792,28.4145,23.8,1,7.309,overnight_exit,overnight_swing
1459,2025-02-18,2025-02-18,2025-02-19,10.5816,11.5154,9.57,1,8.824,overnight_exit,overnight_swing
2852,2025-02-20,2025-02-20,2025-02-21,26.8302,26.919,25.3,1,0.331,overnight_exit,overnight_swing
6712,2025-02-21,2025-02-21,2025-02-24,187.0595,185.9405,172.0,1,-0.598,overnight_exit,overnight_swing
1474,2025-02-24,2025-02-24,2025-02-25,13.3399,13.5592,12.5,1,1.644,overnight_exit,overnight_swing
4106,2025-02-24,2025-02-24,2025-02-25,26.0278,25.7226,24.45,1,-1.173,overnight_exit,overnight_swing
8454,2025-02-24,2025-02-24,2025-02-25,385.6535,380.854,362.0,1,-1.245,overnight_exit,overnight_swing
3516,2025-02-27,2025-02-27,2025-03-03,24.2726,24.1274,22.7,1,-0.598,overnight_exit,overnight_swing
2352,2025-02-27,2025-02-27,2025-03-03,36.5594,36.3407,34.7,1,-0.598,overnight_exit,overnight_swing
6122,2025-02-27,2025-02-27,2025-03-03,53.8611,53.838,51.6,1,-0.043,overnight_exit,overnight_swing
2812,2025-03-03,2025-03-03,2025-03-04,20.0098,19.7904,18.8,1,-1.096,overnight_exit,overnight_swing
1785,2025-03-04,2025-03-04,2025-03-05,63.0887,63.5089,55.5,1,0.666,overnight_exit,overnight_swing
8044,2025-03-05,2025-03-05,2025-03-06,49.2974,49.6008,43.1,1,0.615,overnight_exit,overnight_swing
5291,2025-03-05,2025-03-05,2025-03-06,26.9306,26.4205,25.1,1,-1.894,overnight_exit,overnight_swing
1336,2025-03-05,2025-03-05,2025-03-06,24.7741,24.6758,22.95,1,-0.397,overnight_exit,overnight_swing
2614,2025-03-06,2025-03-06,2025-03-07,18.9567,19.1424,17.0,1,0.98,overnight_exit,overnight_swing
2385,2025-03-06,2025-03-06,2025-03-07,172.516,169.49,161.5,1,-1.754,overnight_exit,overnight_swing
2451,2025-03-07,2025-03-07,2025-03-10,96.8898,100.697,87.5,1,3.929,overnight_exit,overnight_swing
8930,2025-03-07,2025-03-07,2025-03-10,39.2173,39.6806,36.8,1,1.181,overnight_exit,overnight_swing
2634,2025-03-10,2025-03-10,2025-03-11,45.7869,45.0644,43.85,1,-1.578,overnight_exit,overnight_swing
5410,2025-03-11,2025-03-11,2025-03-12,33.7509,35.1941,30.45,1,4.276,overnight_exit,overnight_swing
4173,2025-03-11,2025-03-11,2025-03-12,24.7239,25.0746,22.0,1,1.418,overnight_exit,overnight_swing
6278,2025-03-11,2025-03-11,2025-03-12,116.348,117.1475,111.0,1,0.687,overnight_exit,overnight_swing
3434,2025-03-12,2025-03-12,2025-03-13,32.7981,32.901,29.0,1,0.314,overnight_exit,overnight_swing
5465,2025-03-12,2025-03-12,2025-03-13,42.126,41.7245,36.7,1,-0.953,overnight_exit,overnight_swing
2607,2025-03-12,2025-03-12,2025-03-13,32.447,32.4025,29.75,1,-0.137,overnight_exit,overnight_swing
4440,2025-03-12,2025-03-12,2025-03-13,25.6266,25.4734,23.9,1,-0.598,overnight_exit,overnight_swing
5903,2025-03-12,2025-03-12,2025-03-13,208.624,207.8745,193.5,1,-0.359,overnight_exit,overnight_swing
3114,2025-03-14,2025-03-14,2025-03-17,27.2816,27.1184,25.4,1,-0.598,overnight_exit,overnight_swing
3501,2025-03-14,2025-03-14,2025-03-17,64.9944,64.9047,62.0,1,-0.138,overnight_exit,overnight_swing
2634,2025-03-17,2025-03-17,2025-03-18,47.6926,48.1052,44.75,1,0.865,overnight_exit,overnight_swing
8068,2025-03-18,2025-03-18,2025-03-19,28.6858,28.7634,26.5,1,0.271,overnight_exit,overnight_swing
1810,2025-03-19,2025-03-19,2025-03-20,18.6056,18.1454,17.0,1,-2.474,overnight_exit,overnight_swing
3356,2025-03-20,2025-03-20,2025-03-21,61.3836,61.2158,57.8,1,-0.273,overnight_exit,overnight_swing
3232,2025-03-21,2025-03-21,2025-03-24,28.8864,29.3616,27.05,1,1.645,overnight_exit,overnight_swing
4572,2025-03-24,2025-03-24,2025-03-25,180.54,183.448,163.5,1,1.611,overnight_exit,overnight_swing
3004,2025-03-24,2025-03-24,2025-03-25,106.318,106.1805,100.5,1,-0.129,overnight_exit,overnight_swing
5285,2025-03-25,2025-03-25,2025-03-26,56.2683,57.6266,51.0,1,2.414,overnight_exit,overnight_swing
3591,2025-03-25,2025-03-25,2025-03-26,26.6798,26.4205,24.8,1,-0.972,overnight_exit,overnight_swing
4744,2025-03-26,2025-03-26,2025-03-27,24.3227,24.1274,22.45,1,-0.803,overnight_exit,overnight_swing
8171,2025-03-26,2025-03-26,2025-03-27,41.3236,41.0764,38.95,1,-0.598,overnight_exit,overnight_swing
1617,2025-03-27,2025-03-27,2025-03-28,20.06,20.289,17.85,1,1.141,overnight_exit,overnight_swing
1459,2025-04-01,2025-04-01,2025-04-02,13.7912,13.1604,12.35,1,-4.574,overnight_exit,overnight_swing
1232,2025-05-05,2025-05-05,2025-05-06,161.9845,166.499,151.0,1,2.787,overnight_exit,overnight_swing
4904,2025-05-15,2025-05-15,2025-05-16,90.27,88.8327,86.3,1,-1.592,overnight_exit,overnight_swing
1711,2025-05-26,2025-05-26,2025-05-27,18.6056,20.3388,16.65,1,9.315,overnight_exit,overnight_swing
1611,2025-05-26,2025-05-26,2025-05-27,14.7441,14.7058,13.85,1,-0.26,overnight_exit,overnight_swing
1802,2025-05-27,2025-05-27,2025-05-28,15.697,15.952,14.0,1,1.625,overnight_exit,overnight_swing
2461,2025-05-27,2025-05-27,2025-05-28,18.2044,18.295,16.8,1,0.497,overnight_exit,overnight_swing
1795,2025-05-27,2025-05-27,2025-05-28,235.705,236.7875,226.5,1,0.459,overnight_exit,overnight_swing
3046,2025-06-06,2025-06-06,2025-06-09,48.8461,50.3485,44.0,1,3.076,overnight_exit,overnight_swing
1612,2025-06-06,2025-06-06,2025-06-09,35.8071,36.7893,33.15,1,2.743,overnight_exit,overnight_swing
2889,2025-06-09,2025-06-09,2025-06-10,13.4402,13.3598,12.6,1,-0.598,overnight_exit,overnight_swing
2890,2025-06-09,2025-06-09,2025-06-10,24.1723,23.8283,22.85,1,-1.423,overnight_exit,overnight_swing
8261,2025-06-09,2025-06-09,2025-06-10,84.5529,84.4459,80.4,1,-0.127,overnight_exit,overnight_swing
2427,2025-06-10,2025-06-10,2025-06-11,27.1813,28.1154,24.6,1,3.437,overnight_exit,overnight_swing
2476,2025-06-12,2025-06-12,2025-06-13,77.1307,75.9714,72.8,1,-1.503,overnight_exit,overnight_swing
7822,2025-06-17,2025-06-17,2025-06-18,320.4585,292.0014,259.0,1,-8.88,overnight_exit,overnight_swing
2351,2025-06-17,2025-06-17,2025-06-18,78.3343,78.0651,70.6,1,-0.344,overnight_exit,overnight_swing
3040,2025-06-19,2025-06-19,2025-06-20,50.3506,55.0344,45.3,1,9.302,overnight_exit,overnight_swing
6234,2025-06-25,2025-06-25,2025-06-26,23.069,22.931,21.95,1,-0.598,overnight_exit,overnight_swing
3501,2025-06-26,2025-06-26,2025-06-27,60.0797,60.2188,56.3,1,0.232,overnight_exit,overnight_swing
2009,2025-06-27,2025-06-27,2025-06-30,34.5032,35.2938,33.0,1,2.291,overnight_exit,overnight_swing
8927,2025-06-30,2025-06-30,2025-07-01,50.3506,49.7503,47.5,1,-1.192,overnight_exit,overnight_swing
