ticker,trade_date,market_regime,open,high,low,close,volume,avg_volume_20,volume_ratio,close_pos,prior_high_60,breakout_next_not_low_open,breakout_next_low_open,ret_10d_net,ret_20d_net,overhead_supply_layer,breakout_strength_pct,pre_rank_score,intraday_rows,intraday_strong_attack,below_open_after_1130,intraday_attack_failure,intraday_close_pos,intraday_return_pct,scanner_score,rank_in_date
8114,2026-05-11,bull,209.5,218.0,208.0,218.0,3561304,851885.95,4.180493879491733,1.0,200.5,False,False,,,24.0,8.728179551122196,67.0,,,,,,,67.0,24
3450,2026-05-08,bull,376.0,414.5,375.0,410.0,40990138,23974464.45,1.7097415496178061,0.8860759493670886,397.0,True,False,,,0.0,3.2745591939546514,93.0,,,,,,,93.0,1
6278,2026-05-08,bull,181.5,201.0,176.5,201.0,30433241,13494564.35,2.255222192482264,1.0,191.0,True,False,,,0.0,5.235602094240832,93.0,,,,,,,93.0,2
3702,2026-05-08,bull,105.5,113.5,105.5,113.5,25183767,15715765.65,1.6024524392166664,1.0,105.0,True,False,,,0.0,8.095238095238088,93.0,,,,,,,93.0,3
4722,2026-05-08,bull,216.0,236.5,213.0,236.5,10764769,3088406.15,3.4855418870345147,1.0,223.5,True,False,,,0.0,5.8165548098433995,93.0,,,,,,,93.0,4
2379,2026-05-08,bull,555.0,592.0,551.0,592.0,9246415,3798451.25,2.434259226046405,1.0,575.0,True,False,,,1.0,2.9565217391304355,93.0,,,,,,,93.0,5
6532,2026-05-08,bull,112.0,114.0,109.0,114.0,5313911,2722827.25,1.951615182344014,1.0,111.5,True,False,,,0.0,2.2421524663677195,93.0,,,,,,,93.0,6
6669,2026-05-08,bull,4920.0,5250.0,4890.0,5200.0,4060772,2599602.2,1.5620743819958298,0.8611111111111112,5060.0,True,False,,,0.0,2.7667984189723382,93.0,,,,,,,93.0,7
3026,2026-05-08,bull,313.5,330.0,297.0,330.0,22732968,9937681.7,2.2875524379091354,1.0,300.0,False,True,,,0.0,10.000000000000009,83.0,,,,,,,83.0,8
2472,2026-05-08,bull,198.5,221.5,197.5,221.5,10762892,5250610.1,2.0498364561482103,1.0,205.0,False,True,,,0.0,8.048780487804885,83.0,,,,,,,83.0,9
3709,2026-05-08,bull,85.3,92.9,83.6,92.9,9430972,5244895.95,1.7981237549621931,1.0,90.5,False,True,,,0.0,2.6519337016574607,83.0,,,,,,,83.0,10
6834,2026-05-08,bull,48.0,48.1,45.8,48.1,5906614,1169710.4,5.049637927473331,1.0,43.75,False,True,,,0.0,9.942857142857143,83.0,,,,,,,83.0,11
3034,2026-05-08,bull,464.0,498.0,455.5,498.0,20155564,4555479.45,4.424466013121846,1.0,453.0,True,False,,,18.0,9.933774834437092,77.0,,,,,,,77.0,12
6695,2026-05-08,bull,48.95,52.9,48.55,52.9,7375991,2166214.35,3.4050143745008428,1.0,51.5,True,False,,,10.0,2.7184466019417375,77.0,,,,,,,77.0,13
8926,2026-05-08,bull,48.0,49.2,47.8,49.1,6852068,1792790.35,3.8220129866272425,0.9285714285714278,47.8,True,False,,,5.0,2.7196652719665426,77.0,,,,,,,77.0,14
4966,2026-05-08,bull,610.0,669.0,605.0,669.0,5861432,2386682.6,2.455890867097284,1.0,660.0,True,False,,,18.0,1.3636363636363669,71.0,,,,,,,71.0,15
8150,2026-05-07,bull,90.0,98.1,84.5,98.1,80749867,36968867.8,2.18426670345582,1.0,92.5,True,False,,,0.0,6.054054054054059,93.0,,,,,,,93.0,1
6182,2026-05-07,bull,51.5,55.6,51.0,55.6,69286091,42486862.45,1.630765064884192,1.0,53.0,True,False,,,0.0,4.9056603773584895,93.0,,,,,,,93.0,2
2301,2026-05-07,bull,188.0,203.5,185.5,203.5,53993413,33240442.15,1.624328965190976,1.0,200.0,True,False,,,0.0,1.750000000000007,93.0,,,,,,,93.0,3
6016,2026-05-07,bull,20.9,22.1,20.6,21.9,15943211,7350296.45,2.1690568684478024,0.8666666666666648,20.6,True,False,,,0.0,6.31067961165046,93.0,,,,,,,93.0,4
5864,2026-05-07,bull,34.25,34.3,33.1,34.3,10211512,3551726.1,2.8750843146378884,1.0,31.2,True,False,,,0.0,9.935897435897424,93.0,,,,,,,93.0,5
8042,2026-05-07,bull,79.4,85.0,77.3,85.0,10045137,4578865.3,2.1938048712636293,1.0,77.8,True,False,,,0.0,9.254498714652959,93.0,,,,,,,93.0,6
3094,2026-05-07,bull,32.85,33.35,32.0,33.35,7117486,1699446.25,4.188120689312769,1.0,30.35,True,False,,,0.0,9.8846787479407,93.0,,,,,,,93.0,7
6526,2026-05-07,bull,687.0,720.0,671.0,720.0,6365852,1763687.5,3.609399057372692,1.0,655.0,True,False,,,0.0,9.92366412213741,93.0,,,,,,,93.0,8
8016,2026-05-07,bull,244.0,265.5,242.0,265.5,5281178,1533486.85,3.4439017197962927,1.0,248.5,True,False,,,0.0,6.841046277665996,93.0,,,,,,,93.0,9
2070,2026-05-07,bull,68.5,72.6,67.3,72.6,4388262,1318395.2,3.328487543037171,1.0,66.0,True,False,,,0.0,9.999999999999986,93.0,,,,,,,93.0,10
3122,2026-05-07,bull,37.5,39.9,37.5,39.9,3205589,840727.55,3.812874931956256,1.0,36.3,True,False,,,0.0,9.917355371900838,93.0,,,,,,,93.0,11
8227,2026-05-07,bull,200.0,204.0,199.5,204.0,2892255,1814086.55,1.5943313178745524,1.0,190.5,True,False,,,1.0,7.086614173228356,93.0,,,,,,,93.0,12
3526,2026-05-07,bull,367.5,377.5,355.0,377.5,2659780,1317087.85,2.019440085184902,1.0,371.5,True,False,,,0.0,1.6150740242261152,93.0,,,,,,,93.0,13
6834,2026-05-07,bull,40.9,43.75,40.2,43.75,2483119,1068282.3,2.3244033903772436,1.0,40.95,True,False,,,0.0,6.8376068376068355,93.0,,,,,,,93.0,14
3090,2026-05-07,bull,107.5,116.0,105.5,116.0,18920314,7014137.1,2.6974542599117433,1.0,114.5,True,False,,,0.0,1.3100436681222627,87.0,,,,,,,87.0,15
1785,2026-05-07,bull,179.0,185.0,167.5,185.0,98221825,24423958.95,4.021535787915333,1.0,180.0,False,True,,,0.0,2.777777777777768,83.0,,,,,,,83.0,16
4919,2026-05-07,bull,162.0,177.0,151.5,177.0,49800900,16949575.6,2.9381797618578718,1.0,172.0,False,True,,,0.0,2.9069767441860517,83.0,,,,,,,83.0,17
4540,2026-05-07,bull,72.9,75.7,71.0,75.7,22444945,10883464.0,2.0622979044171967,1.0,73.0,False,True,,,0.0,3.698630136986303,83.0,,,,,,,83.0,18
3162,2026-05-07,bull,88.6,97.2,84.6,95.9,20302387,8280378.2,2.45186711399245,0.8968253968253971,91.3,False,True,,,0.0,5.038335158817087,83.0,,,,,,,83.0,19
2342,2026-05-07,bull,41.75,45.95,40.6,45.95,16079768,4663387.05,3.4480878013331533,1.0,43.6,False,True,,,0.0,5.389908256880727,83.0,,,,,,,83.0,20
3529,2026-05-07,bull,4335.0,4785.0,4245.0,4705.0,1712961,977912.2,1.7516511195994897,0.8518518518518519,4570.0,False,True,,,0.0,2.9540481400437635,83.0,,,,,,,83.0,21
3141,2026-05-07,bull,52.2,56.1,51.5,56.1,3253113,908218.55,3.58186143632499,1.0,53.1,True,False,,,11.0,5.649717514124286,77.0,,,,,,,77.0,22
3033,2026-05-06,bull,40.8,42.4,40.45,42.4,51739018,6376285.35,8.114288360698914,1.0,38.75,True,False,,,0.0,9.419354838709681,93.0,,,,,,,93.0,1
6173,2026-05-06,bull,94.0,101.0,90.3,101.0,36342289,10639197.3,3.4158863657881406,1.0,95.0,True,False,,,0.0,6.315789473684208,93.0,,,,,,,93.0,2
8042,2026-05-06,bull,75.0,77.8,71.5,77.3,25650434,3328348.0,7.706656275125077,0.9206349206349206,70.8,True,False,,,0.0,9.180790960451969,93.0,,,,,,,93.0,3
6274,2026-05-06,bull,1275.0,1340.0,1160.0,1315.0,16724084,7946371.75,2.104618878420834,0.8611111111111112,1220.0,True,False,,,0.0,7.786885245901631,93.0,,,,,,,93.0,4
3532,2026-05-06,bull,242.0,250.5,214.0,250.5,16611741,3894870.55,4.265030323023188,1.0,228.0,True,False,,,0.0,9.868421052631572,93.0,,,,,,,93.0,5
6108,2026-05-06,bull,20.2,22.0,19.8,22.0,10594363,2022921.0,5.237161016174136,1.0,21.25,True,False,,,0.0,3.529411764705892,93.0,,,,,,,93.0,6
8215,2026-05-06,bull,30.95,31.2,29.95,31.2,8642517,4466290.0,1.9350550456866884,1.0,29.25,True,False,,,0.0,6.666666666666665,93.0,,,,,,,93.0,7
3094,2026-05-06,bull,28.3,30.35,28.15,30.35,7112616,1354871.0,5.249662883034621,1.0,29.0,True,False,,,0.0,4.655172413793118,93.0,,,,,,,93.0,8
6526,2026-05-06,bull,642.0,655.0,640.0,655.0,5119621,1520180.75,3.3677712337825616,1.0,623.0,True,False,,,0.0,5.136436597110761,93.0,,,,,,,93.0,9
4556,2026-05-06,bull,41.3,43.25,39.6,43.25,2340212,871532.05,2.6851703273562917,1.0,41.3,True,False,,,0.0,4.72154963680389,93.0,,,,,,,93.0,10
3023,2026-05-06,bull,296.5,306.0,295.0,305.5,5173612,2132762.9,2.425779255631275,0.9545454545454546,302.0,True,False,,,0.0,1.1589403973509826,87.0,,,,,,,87.0,11
6831,2026-05-06,bull,535.0,569.0,490.0,561.0,3268307,1618382.45,2.0194898925158267,0.8987341772151899,555.0,True,False,,,0.0,1.08108108108107,87.0,,,,,,,87.0,12
6488,2026-05-06,bull,660.0,732.0,629.0,721.0,28039698,9220510.4,3.041013651478556,0.8932038834951457,666.0,False,True,,,0.0,8.258258258258255,83.0,,,,,,,83.0,13
2354,2026-05-06,bull,62.0,64.3,60.2,64.3,83280910,8325082.2,10.003614138488626,1.0,60.7,True,False,,,33.0,5.930807248764403,77.0,,,,,,,77.0,14
3706,2026-05-06,bull,85.3,88.3,83.6,87.8,36666496,11332006.85,3.235657768773763,0.8936170212765958,86.2,True,False,,,33.0,1.8561484918793392,77.0,,,,,,,77.0,15
2357,2026-05-06,bull,598.0,634.0,596.0,629.0,8876828,3760771.0,2.3603745083122583,0.868421052631579,619.0,True,False,,,49.0,1.6155088852988664,77.0,,,,,,,77.0,16
3707,2026-05-05,bull,69.7,75.5,69.6,75.5,29648305,11344786.95,2.613385789496911,1.0,72.8,True,False,,,0.0,3.708791208791218,93.0,,,,,,,93.0,1
6274,2026-05-05,bull,1140.0,1220.0,1125.0,1220.0,13565657,8133562.5,1.667861653488247,1.0,1110.0,True,False,,,0.0,9.90990990990992,93.0,,,,,,,93.0,2
2855,2026-05-05,bull,37.6,39.35,37.6,39.1,12656977,6980835.8,1.8131033822626226,0.8571428571428571,37.6,True,False,,,0.0,3.9893617021276695,93.0,,,,,,,93.0,3
2417,2026-05-05,bull,56.0,56.9,52.5,56.9,10351663,2163654.0,4.784343060396902,1.0,51.8,True,False,,,0.0,9.845559845559858,93.0,,,,,,,93.0,4
3550,2026-05-05,bull,21.1,23.5,21.1,23.5,9625894,3747979.6,2.568288792180192,1.0,22.7,True,False,,,0.0,3.524229074889873,93.0,,,,,,,93.0,5
2465,2026-05-05,bull,81.4,89.5,81.4,89.5,8479160,2350004.5,3.6081462822730765,1.0,81.4,True,False,,,0.0,9.950859950859936,93.0,,,,,,,93.0,6
3532,2026-05-05,bull,209.5,228.0,207.0,228.0,7926989,3551617.05,2.2319379844175486,1.0,207.5,True,False,,,0.0,9.879518072289152,93.0,,,,,,,93.0,7
8040,2026-05-05,bull,78.6,81.8,78.3,81.8,7716130,2039973.4,3.782465987056498,1.0,77.6,True,False,,,0.0,5.4123711340206215,93.0,,,,,,,93.0,8
4991,2026-05-05,bull,690.0,744.0,682.0,744.0,5630971,2599449.05,2.1662171066595826,1.0,731.0,True,False,,,0.0,1.7783857729138264,93.0,,,,,,,93.0,9
1595,2026-05-05,bull,75.5,84.7,75.2,84.7,5480272,3257368.05,1.6824233294730082,1.0,80.0,True,False,,,0.0,5.875000000000008,93.0,,,,,,,93.0,10
6435,2026-05-05,bull,197.0,216.5,196.0,215.0,1800981,1164070.35,1.5471410297496193,0.926829268292683,201.5,True,False,,,0.0,6.699751861042191,93.0,,,,,,,93.0,11
2342,2026-05-05,bull,37.65,39.7,37.65,39.7,7017435,2498618.75,2.8085257104550263,1.0,36.6,True,False,,,2.0,8.469945355191255,85.0,,,,,,,85.0,12
6488,2026-05-05,bull,615.0,666.0,615.0,666.0,16328597,8577604.8,1.903631302761815,1.0,633.0,False,True,,,0.0,5.213270142180093,83.0,,,,,,,83.0,13
4541,2026-05-05,bull,47.85,51.8,47.3,51.7,3000334,1321283.0,2.27077318031035,0.9777777777777791,50.4,True,False,,,8.0,2.5793650793650924,77.0,,,,,,,77.0,14
3022,2026-05-05,bull,71.0,75.7,70.8,75.0,2784107,1008803.8,2.7598101831099364,0.8571428571428568,72.6,True,False,,,19.0,3.3057851239669533,77.0,,,,,,,77.0,15
4526,2026-05-05,bull,37.1,40.8,37.1,40.3,27541998,6797933.6,4.051525010482598,0.8648648648648647,39.5,False,True,,,4.0,2.025316455696191,67.0,,,,,,,67.0,16
2486,2026-05-04,bull,280.0,297.5,279.0,297.5,16433973,10441761.25,1.5738698296707367,1.0,278.0,True,False,,,0.0,7.014388489208634,93.0,,,,,,,93.0,1
2855,2026-05-04,bull,35.85,37.6,35.65,37.55,10983622,6604047.25,1.663165265814838,0.9743589743589722,36.6,True,False,,,0.0,2.595628415300544,93.0,,,,,,,93.0,2
3498,2026-05-04,bull,92.0,96.4,89.0,96.4,7723983,4126560.6,1.8717725846556088,1.0,91.9,True,False,,,0.0,4.896626768226331,93.0,,,,,,,93.0,3
2465,2026-05-04,bull,76.1,81.4,75.0,81.4,6841042,2017335.15,3.3911281424903543,1.0,75.0,True,False,,,0.0,8.53333333333335,93.0,,,,,,,93.0,4
3580,2026-05-04,bull,90.0,94.4,87.8,94.4,3063026,1577610.05,1.9415609072723643,1.0,89.1,True,False,,,0.0,5.948372615039288,93.0,,,,,,,93.0,5
6414,2026-05-04,bull,323.0,334.5,323.0,334.0,2405527,1602629.5,1.5009875956981948,0.9565217391304348,326.0,True,False,,,0.0,2.4539877300613577,93.0,,,,,,,93.0,6
2395,2026-05-04,bull,369.0,395.0,364.5,395.0,8477702,2815556.15,3.0110221740738505,1.0,376.5,False,True,,,0.0,4.913678618857897,83.0,,,,,,,83.0,7
6166,2026-05-04,bull,77.6,82.5,77.1,82.3,4452902,1639227.75,2.7164632858368827,0.9629629629629625,81.0,False,True,,,0.0,1.6049382716049276,83.0,,,,,,,83.0,8
3526,2026-05-04,bull,350.0,363.0,350.0,363.0,2318517,1024486.6,2.2631013426627544,1.0,334.5,False,True,,,0.0,8.520179372197312,83.0,,,,,,,83.0,9
4576,2026-04-30,bull,198.0,222.0,193.5,222.0,10276060,4234116.0,2.4269670457776784,1.0,215.0,True,False,,,0.0,3.2558139534883734,93.0,,,,,,,93.0,1
6207,2026-04-30,bull,59.2,64.6,58.7,64.5,14952808,2543613.0,5.878570364281044,0.983050847457628,63.2,True,False,,,3.0,2.0569620253164445,85.0,,,,,,,85.0,2
2417,2026-04-30,bull,47.1,47.15,44.7,47.15,11980273,1242248.15,9.644025632076813,1.0,43.5,True,False,,,2.0,8.390804597701141,85.0,,,,,,,85.0,3
2464,2026-04-28,bull,95.6,106.5,93.8,106.5,31112681,10901056.45,2.8540977787524437,1.0,100.5,True,False,,,0.0,5.970149253731338,93.0,,,,,,,93.0,1
6405,2026-04-28,bull,38.3,42.1,36.0,42.1,6822437,1691911.45,4.032384200721616,1.0,40.5,True,False,,,0.0,3.9506172839506304,93.0,,,,,,,93.0,2
4958,2026-04-28,bull,362.0,394.0,354.0,394.0,75673830,48556666.4,1.5584642771110828,1.0,378.5,False,True,,,0.0,4.095112285336855,83.0,,,,,,,83.0,3
3605,2026-04-28,bull,76.8,84.1,75.5,83.6,25016004,4925633.55,5.078738348288212,0.9418604651162791,78.5,False,True,,,1.0,6.496815286624202,83.0,,,,,,,83.0,4
8103,2026-04-28,bull,122.5,128.0,120.0,128.0,10241784,2538011.1,4.035358237794941,1.0,116.5,False,True,,,0.0,9.871244635193133,83.0,,,,,,,83.0,5
2243,2026-04-28,bull,25.0,27.4,25.0,27.4,3411621,1451405.1,2.350564291113487,1.0,26.2,False,True,,,0.0,4.580152671755733,83.0,,,,,,,83.0,6
3374,2026-04-27,bull,217.5,218.0,213.5,218.0,19926653,7573989.6,2.6309321840103927,1.0,203.5,True,False,,,0.0,7.125307125307123,93.0,,,,,,,93.0,1
8103,2026-04-27,bull,106.5,116.5,101.0,116.5,6729023,2252686.8,2.987109881409169,1.0,111.0,True,False,,,0.0,4.954954954954949,93.0,,,,,,,93.0,2
5483,2026-04-27,bull,140.0,143.0,139.0,143.0,31950166,11502967.6,2.777558549326002,1.0,141.0,True,False,,,0.0,1.4184397163120588,87.0,,,,,,,87.0,3
4927,2026-04-27,bull,53.8,58.6,53.7,58.6,48691111,18436525.55,2.6410133985359296,1.0,57.5,False,True,,,0.0,1.9130434782608674,83.0,,,,,,,83.0,4
6435,2026-04-27,bull,197.0,200.5,193.5,200.5,2304352,951506.0,2.4217945026095475,1.0,198.5,False,True,,,0.0,1.0075566750629816,77.0,,,,,,,77.0,5
3189,2026-04-24,bull,499.0,526.0,498.5,526.0,57209204,24777593.3,2.308908831754858,1.0,509.0,True,False,-0.0846045787545788,,0.0,3.3398821218074692,93.0,,,,,,,93.0,1
2454,2026-04-24,bull,2340.0,2435.0,2330.0,2435.0,22985015,13178774.05,1.7440935638470862,1.0,2335.0,True,False,0.5650002024291497,,0.0,4.282655246252687,93.0,,,,,,,93.0,2
6789,2026-04-24,bull,546.0,566.0,532.0,566.0,19370855,7040932.8,2.751177372407247,1.0,538.0,True,False,0.018040784982935064,,0.0,5.2044609665427455,93.0,,,,,,,93.0,3
2855,2026-04-24,bull,34.65,35.35,34.25,35.25,16783159,5689989.1,2.9495942268149515,0.909090909090908,34.65,True,False,0.2216780898876404,,0.0,1.7316017316017396,93.0,,,,,,,93.0,4
3209,2026-04-24,bull,50.3,54.5,50.1,54.5,13248712,3635409.05,3.6443524835258914,1.0,51.9,True,False,0.08620776173285197,,0.0,5.009633911368017,93.0,,,,,,,93.0,5
3390,2026-04-24,bull,27.85,28.75,27.7,28.75,9527967,911968.9,10.44768851218501,1.0,28.1,True,False,-0.061972448979591845,,0.0,2.313167259786475,93.0,,,,,,,93.0,6
6658,2026-04-24,bull,103.0,110.5,102.5,110.5,8773691,2215839.9,3.959532906686986,1.0,100.5,True,False,0.4468248971193415,,0.0,9.950248756218905,93.0,,,,,,,93.0,7
1595,2026-04-24,bull,65.8,66.6,60.8,66.6,6556805,1453237.15,4.511861673781186,1.0,60.6,True,False,0.31577921348314597,,0.0,9.900990099009888,93.0,,,,,,,93.0,8
8210,2026-04-24,bull,1165.0,1210.0,1130.0,1210.0,5363957,3309046.0,1.6209980157423016,1.0,1145.0,True,False,0.19030384615384613,,0.0,5.676855895196509,93.0,,,,,,,93.0,9
4720,2026-04-24,bull,26.6,27.35,26.6,27.35,12006332,7146755.65,1.679969567729659,1.0,27.0,True,False,-0.09434557522123896,,0.0,1.2962962962963065,87.0,,,,,,,87.0,10
6190,2026-04-24,bull,70.0,75.0,65.7,74.5,36805735,14347434.7,2.5653181749626643,0.9462365591397849,71.9,False,True,0.08444649595687329,,0.0,3.616133518776077,83.0,,,,,,,83.0,11
3228,2026-04-24,bull,211.5,220.5,201.5,218.5,3132652,837656.7,3.73978027036613,0.8947368421052632,201.5,False,True,0.1279528169014085,,0.0,8.436724565756816,83.0,,,,,,,83.0,12
6669,2026-04-24,bull,4335.0,4675.0,4320.0,4635.0,5019268,2068779.8,2.426197316891822,0.8873239436619719,4480.0,True,False,0.06643915662650604,,7.0,3.459821428571419,77.0,,,,,,,77.0,13
7711,2026-04-24,bull,391.5,409.0,381.5,405.0,4762106,846989.55,5.622390500567569,0.8545454545454545,372.0,True,False,0.012309806295399593,,20.0,8.870967741935477,77.0,,,,,,,77.0,14
6290,2026-04-23,bull,285.5,306.5,276.5,306.5,27033241,7698234.9,3.511615500327224,1.0,281.0,True,False,-0.13771813186813184,,0.0,9.074733096085419,93.0,,,,,,,93.0,1
8240,2026-04-23,bull,70.8,72.8,66.6,72.8,19020979,3856100.8,4.9326975581136265,1.0,68.5,True,False,-0.09245351826792966,,0.0,6.277372262773717,93.0,,,,,,,93.0,2
2474,2026-04-23,bull,220.0,231.5,218.0,231.5,17155472,3431987.45,4.998698931722492,1.0,227.0,True,False,-0.12978162393162393,,0.0,1.982378854625555,93.0,,,,,,,93.0,3
6658,2026-04-23,bull,100.0,100.5,88.0,100.5,8313495,1840103.0,4.5179508973139,1.0,91.4,True,False,0.552402427184466,,0.0,9.956236323851186,93.0,,,,,,,93.0,4
5536,2026-04-23,bull,920.0,955.0,903.0,949.0,4640871,2545427.95,1.823218370804799,0.8846153846153846,906.0,True,False,-0.1247024590163934,,3.0,4.746136865342154,85.0,,,,,,,85.0,5
1721,2026-04-23,bull,29.4,29.95,24.7,29.95,32491516,3622208.75,8.970083792106129,1.0,27.25,False,True,0.030513636363636375,,0.0,9.908256880733934,83.0,,,,,,,83.0,6
3162,2026-04-23,bull,80.1,83.9,77.6,83.9,22945755,3748299.2,6.121644451435467,1.0,76.3,False,True,0.09572194679564686,,0.0,9.960681520314552,83.0,,,,,,,83.0,7
3338,2026-04-23,bull,85.0,85.4,78.5,85.4,20492152,2114583.85,9.690867543512166,1.0,77.7,False,True,-0.13279610778443104,,0.0,9.90990990990992,83.0,,,,,,,83.0,8
3605,2026-04-23,bull,74.7,77.8,70.3,77.8,18887553,3029674.5,6.234185553596599,1.0,76.0,True,False,0.05529649681528661,,4.0,2.368421052631575,77.0,,,,,,,77.0,9
3483,2026-04-23,bull,101.0,101.5,95.0,101.5,8221060,869643.3,9.453370134628761,1.0,95.4,True,False,-0.11075196078431379,,42.0,6.394129979035634,77.0,,,,,,,77.0,10
6182,2026-04-22,bull,44.05,45.0,42.5,45.0,102141473,13081069.5,7.808342658832292,1.0,43.25,True,False,0.19761320346320335,,0.0,4.046242774566466,93.0,,,,,,,93.0,1
1711,2026-04-22,bull,54.2,59.6,53.6,59.6,50378967,32615790.4,1.5446189217600566,1.0,57.9,True,False,-0.03253759811616961,,0.0,2.936096718480141,93.0,,,,,,,93.0,2
8028,2026-04-22,bull,218.0,230.0,217.0,230.0,34886659,13973676.05,2.496598523908102,1.0,209.5,True,False,-0.023017381974248942,,0.0,9.785202863961807,93.0,,,,,,,93.0,3
2464,2026-04-22,bull,87.4,94.7,86.6,94.0,31474322,5817977.9,5.409838700143567,0.91358024691358,90.4,True,False,0.16380226554267643,,0.0,3.9823008849557473,93.0,,,,,,,93.0,4
2340,2026-04-22,bull,42.45,42.95,41.8,42.95,26240267,6982477.7,3.7580165848578364,1.0,39.05,True,False,-0.11502030567685592,,0.0,9.987195902688883,93.0,,,,,,,93.0,5
3701,2026-04-22,bull,74.7,78.6,73.1,78.6,24606502,7048286.1,3.4911326882715503,1.0,74.5,True,False,-0.210424332909784,,0.0,5.503355704697976,93.0,,,,,,,93.0,6
