ticker,signal_date,strength_pct,prior_high_60,entry_open,A_fixed_ret,A_fixed_days,A_fixed_stopped,B_roll5_ret,B_roll5_days,B_roll5_stopped,C_roll10_ret,C_roll10_days,C_roll10_stopped,D_roll20_ret,D_roll20_days,D_roll20_stopped,E1_trail10_ret,E1_trail10_days,E1_trail10_stopped,E2_trail15_ret,E2_trail15_days,E2_trail15_stopped,E3_trail20_ret,E3_trail20_days,E3_trail20_stopped,E4_trail25_ret,E4_trail25_days,E4_trail25_stopped,F_fixed_close_ret,F_fixed_close_days,F_fixed_close_stopped,G_trail25_close_ret,G_trail25_close_days,G_trail25_close_stopped,H_dynamic_close_ret,H_dynamic_close_days,H_dynamic_close_stopped
6830,2026-03-02,10.000000000000009,285.0,312.0,1.391025641025641,48,False,0.20229166666666676,8,True,1.3057211538461537,37,True,1.391025641025641,48,False,0.14663461538461542,8,True,0.06730769230769229,9,True,1.282051282051282,37,True,1.139423076923077,37,True,1.391025641025641,48,False,1.0865384615384617,37,True,1.0865384615384617,37,True
3576,2026-02-26,9.950248756218905,20.1,21.5,-0.06979069767441859,6,True,-0.0605348837209303,6,True,-0.06979069767441859,6,True,-0.06979069767441859,6,True,0.11627906976744184,3,True,0.055581395348837326,3,True,-0.05581395348837204,5,True,-0.0686046511627908,6,True,-0.07906976744186045,6,True,-0.07906976744186045,6,True,-0.07906976744186045,6,True
4977,2026-02-26,9.84126984126985,157.5,166.0,-0.05594879518072282,2,True,-0.05594879518072282,2,True,-0.05594879518072282,2,True,-0.05594879518072282,2,True,-0.05594879518072282,2,True,-0.05594879518072282,2,True,-0.05594879518072282,2,True,-0.05594879518072282,2,True,-0.09337349397590367,5,True,-0.09337349397590367,5,True,-0.09337349397590367,5,True
3030,2026-02-26,9.024390243902449,205.0,219.0,0.8904109589041096,49,False,0.11312785388127855,11,True,0.09722602739726027,16,True,0.8904109589041096,49,False,0.006849315068493178,5,True,0.07899543378995433,16,True,0.8904109589041096,49,False,0.8904109589041096,49,False,0.8904109589041096,49,False,0.8904109589041096,49,False,0.8904109589041096,49,False
4577,2026-02-26,9.783989834815763,78.7,83.9,-0.0666686531585221,3,True,-0.0666686531585221,3,True,-0.0666686531585221,3,True,-0.0666686531585221,3,True,-0.03456495828367112,2,True,-0.0666686531585221,3,True,-0.0666686531585221,3,True,-0.0666686531585221,3,True,0.7044100119189509,49,False,0.7044100119189509,49,False,0.7044100119189509,49,False
3709,2026-02-26,9.942363112391917,69.4,75.6,-0.09920634920634919,2,True,-0.09920634920634919,2,True,-0.09920634920634919,2,True,-0.09920634920634919,2,True,-0.09920634920634919,2,True,-0.09920634920634919,2,True,-0.09920634920634919,2,True,-0.09920634920634919,2,True,-0.12037037037037035,2,True,-0.12037037037037035,2,True,-0.12037037037037035,2,True
8046,2026-02-25,9.940357852882698,503.0,548.0,-0.086706204379562,2,True,-0.086706204379562,2,True,-0.086706204379562,2,True,-0.086706204379562,2,True,-0.086706204379562,2,True,-0.086706204379562,2,True,-0.086706204379562,2,True,-0.086706204379562,2,True,-0.08759124087591241,2,True,-0.08759124087591241,2,True,-0.08759124087591241,2,True
5475,2026-02-25,9.92366412213741,196.5,208.0,-0.060012019230769154,2,True,-0.060012019230769154,2,True,-0.060012019230769154,2,True,-0.060012019230769154,2,True,-0.060012019230769154,2,True,-0.060012019230769154,2,True,-0.060012019230769154,2,True,-0.060012019230769154,2,True,-0.07692307692307687,2,True,-0.07692307692307687,2,True,-0.07692307692307687,2,True
7610,2026-02-10,9.9585062240664,241.0,264.0,2.25,54,False,0.06818181818181812,7,True,1.0616098484848484,43,True,2.25,54,False,0.06818181818181812,7,True,0.052840909090908994,7,True,1.0303030303030303,43,True,2.25,54,False,2.25,54,False,2.25,54,False,2.25,54,False
5386,2026-02-09,9.795918367346946,122.5,134.0,2.0970149253731343,55,False,1.6731343283582087,22,True,0.9440298507462686,25,True,2.0970149253731343,55,False,1.0149253731343282,15,True,1.0149253731343282,15,True,1.6328358208955223,22,True,1.4682835820895521,22,True,2.0970149253731343,55,False,1.417910447761194,22,True,1.417910447761194,22,True
6244,2026-02-05,9.83302411873841,26.95,29.0,-0.07533620689655174,1,True,-0.07533620689655174,1,True,-0.07533620689655174,1,True,-0.07533620689655174,1,True,-0.07533620689655174,1,True,-0.07533620689655174,1,True,-0.07533620689655174,1,True,-0.07533620689655174,1,True,-0.13103448275862073,1,True,-0.13103448275862073,1,True,-0.13103448275862073,1,True
4991,2026-02-05,9.981167608286244,265.5,278.5,-0.051445242369838384,1,True,-0.051445242369838384,1,True,-0.051445242369838384,1,True,-0.051445242369838384,1,True,-0.051445242369838384,1,True,-0.051445242369838384,1,True,-0.051445242369838384,1,True,-0.051445242369838384,1,True,-0.07360861759425497,1,True,-0.07360861759425497,1,True,-0.07360861759425497,1,True
6830,2026-02-05,9.903381642512077,207.0,224.5,-0.08256124721603564,1,True,-0.08256124721603564,1,True,-0.08256124721603564,1,True,-0.08256124721603564,1,True,-0.08256124721603564,1,True,-0.08256124721603564,1,True,-0.08256124721603564,1,True,-0.08256124721603564,1,True,2.3229398663697105,57,False,1.8997772828507795,46,True,1.8997772828507795,46,True
6568,2026-02-04,9.90099009900991,151.5,166.0,-0.0919126506024096,1,True,-0.0919126506024096,1,True,-0.0919126506024096,1,True,-0.0919126506024096,1,True,-0.0919126506024096,1,True,-0.0919126506024096,1,True,-0.0919126506024096,1,True,-0.0919126506024096,1,True,0.3283132530120483,58,False,0.3283132530120483,58,False,0.3283132530120483,58,False
3081,2026-01-29,10.000000000000009,900.0,972.0,1.860082304526749,60,False,0.38888888888888884,18,True,1.860082304526749,60,False,1.860082304526749,60,False,0.011316872427983515,5,True,-0.007458847736625529,5,True,1.860082304526749,60,False,1.860082304526749,60,False,1.860082304526749,60,False,1.860082304526749,60,False,1.860082304526749,60,False
2489,2026-01-22,9.976247030878849,21.05,23.1,-0.09330086580086594,5,True,-0.09330086580086594,5,True,-0.09330086580086594,5,True,-0.09330086580086594,5,True,-0.05714285714285716,4,True,-0.09330086580086594,5,True,-0.09330086580086594,5,True,-0.09330086580086594,5,True,-0.12121212121212122,5,True,-0.12121212121212122,5,True,-0.12121212121212122,5,True
3037,2026-01-19,9.85401459854014,274.0,297.0,1.7777777777777777,60,False,0.13131313131313127,13,True,0.11560606060606049,13,True,1.7777777777777777,60,False,0.13131313131313127,13,True,0.11043771043771056,13,True,0.5649831649831649,37,True,1.7777777777777777,60,False,1.7777777777777777,60,False,1.7777777777777777,60,False,1.7777777777777777,60,False
3189,2026-01-19,9.870129870129873,192.5,209.5,1.424821002386635,60,False,0.13748210023866347,13,True,0.25298329355608584,26,True,1.424821002386635,60,False,0.16205250596658716,13,True,0.25298329355608584,26,True,1.424821002386635,60,False,1.424821002386635,60,False,1.424821002386635,60,False,1.424821002386635,60,False,1.424821002386635,60,False
5475,2026-01-19,9.313725490196068,102.0,109.5,-0.07315068493150689,3,True,-0.07315068493150689,3,True,-0.07315068493150689,3,True,-0.07315068493150689,3,True,-0.07315068493150689,3,True,-0.07315068493150689,3,True,-0.07315068493150689,3,True,-0.07315068493150689,3,True,2.095890410958904,60,False,2.095890410958904,60,False,2.095890410958904,60,False
1721,2026-01-16,9.866666666666667,18.75,19.95,-0.06484962406015038,4,True,-0.06484962406015038,4,True,-0.06484962406015038,4,True,-0.06484962406015038,4,True,-0.05939849624060145,4,True,-0.06484962406015038,4,True,-0.06484962406015038,4,True,-0.06484962406015038,4,True,-0.07268170426065157,4,True,-0.07268170426065157,4,True,-0.07268170426065157,4,True
2337,2026-01-07,9.92366412213741,52.4,57.3,1.425828970331588,60,False,0.4450261780104712,19,True,0.6108202443280977,34,True,1.425828970331588,60,False,0.2062827225130892,11,True,0.6928446771378709,31,True,0.6108202443280977,34,True,1.0593368237347298,48,True,1.425828970331588,60,False,1.0157068062827226,50,True,1.0157068062827226,50,True
5475,2025-12-29,9.4420600858369,93.2,100.0,-0.07265999999999995,1,True,-0.07265999999999995,1,True,-0.07265999999999995,1,True,-0.07265999999999995,1,True,-0.07265999999999995,1,True,-0.07265999999999995,1,True,-0.07265999999999995,1,True,-0.07265999999999995,1,True,-0.11199999999999999,3,True,-0.11199999999999999,3,True,-0.11199999999999999,3,True
6163,2025-12-23,9.845559845559858,51.8,56.3,-0.08452930728241559,7,True,-0.04211367673179389,6,True,-0.08452930728241559,7,True,-0.08452930728241559,7,True,-0.04724689165186491,3,True,-0.08452930728241559,7,True,-0.08452930728241559,7,True,-0.08452930728241559,7,True,-0.08525754884547065,33,True,-0.06571936056838357,30,True,-0.08525754884547065,33,True
4991,2025-12-23,9.92907801418439,211.5,227.5,-0.07692307692307687,9,True,-0.02468131868131873,6,True,-0.07692307692307687,9,True,-0.07692307692307687,9,True,-0.07692307692307687,9,True,-0.07692307692307687,9,True,-0.07692307692307687,9,True,-0.07692307692307687,9,True,-0.07912087912087917,9,True,-0.07912087912087917,9,True,-0.07912087912087917,9,True
8110,2025-11-13,9.921671018276768,38.3,40.0,-0.04728750000000004,1,True,-0.04728750000000004,1,True,-0.04728750000000004,1,True,-0.04728750000000004,1,True,-0.04728750000000004,1,True,-0.04728750000000004,1,True,-0.04728750000000004,1,True,-0.04728750000000004,1,True,-0.11250000000000004,2,True,-0.11250000000000004,2,True,-0.11250000000000004,2,True
8150,2025-11-13,10.000000000000009,40.0,43.5,0.21839080459770122,60,False,0.03274137931034482,6,True,-0.0038563218390805787,22,True,0.2091954022988507,58,True,-0.02137931034482754,8,True,0.40103448275862075,53,True,0.31862068965517265,54,True,0.23620689655172433,57,True,0.21839080459770122,60,False,0.2206896551724138,57,True,0.2206896551724138,57,True
2451,2025-11-13,9.92366412213741,196.5,206.0,-0.05088592233009703,1,True,-0.05088592233009703,1,True,-0.05088592233009703,1,True,-0.05088592233009703,1,True,-0.05088592233009703,1,True,-0.05088592233009703,1,True,-0.05088592233009703,1,True,-0.05088592233009703,1,True,-0.09466019417475724,5,True,-0.09466019417475724,5,True,-0.09466019417475724,5,True
6127,2025-10-21,9.999999999999986,29.0,31.65,-0.08846761453396512,1,True,-0.08846761453396512,1,True,-0.08846761453396512,1,True,-0.08846761453396512,1,True,-0.08846761453396512,1,True,-0.08846761453396512,1,True,-0.08846761453396512,1,True,-0.08846761453396512,1,True,-0.1090047393364929,2,True,-0.1090047393364929,2,True,-0.1090047393364929,2,True
8271,2025-10-16,9.756097560975618,102.5,111.5,-0.08531390134529149,7,True,-0.036233183856502316,6,True,-0.08531390134529149,7,True,-0.08531390134529149,7,True,-0.0717488789237668,6,True,-0.08531390134529149,7,True,-0.08531390134529149,7,True,-0.08531390134529149,7,True,-0.14439461883408067,11,True,-0.14439461883408067,11,True,-0.14439461883408067,11,True
3189,2025-10-09,9.126984126984116,126.0,131.0,-0.04297709923664117,1,True,-0.04297709923664117,1,True,-0.04297709923664117,1,True,-0.04297709923664117,1,True,-0.04297709923664117,1,True,-0.04297709923664117,1,True,-0.04297709923664117,1,True,-0.04297709923664117,1,True,-0.06488549618320616,1,True,-0.06488549618320616,1,True,-0.06488549618320616,1,True
8271,2025-10-09,9.114249037227196,77.9,81.1,0.5659679408138103,60,False,0.3131935881627621,8,True,0.26982120838471024,13,True,0.16185573366214556,28,True,0.276202219482121,10,True,0.20530209617755868,15,True,0.09864364981504314,16,True,0.1328606658446363,42,True,0.5659679408138103,60,False,0.13193588162762038,42,True,0.13193588162762038,42,True
5289,2025-10-09,9.905020352781555,368.5,394.5,0.6349809885931559,60,False,0.06183776932826368,11,True,0.05196451204055763,16,True,0.14759188846641313,37,True,0.2730038022813688,27,True,0.20228136882129277,29,True,0.13155893536121677,37,True,0.6349809885931559,60,False,0.6349809885931559,60,False,0.6349809885931559,60,False,0.6349809885931559,60,False
6584,2025-08-27,9.871244635193133,233.0,254.0,-0.09448818897637801,14,True,-0.025590551181102317,13,True,-0.042214566929133834,13,True,-0.09448818897637801,14,True,-0.05925196850393699,13,True,-0.09448818897637801,14,True,-0.09448818897637801,14,True,-0.09448818897637801,14,True,-0.12598425196850394,14,True,-0.12598425196850394,14,True,-0.12598425196850394,14,True
3653,2025-08-26,9.77653631284916,1790.0,1935.0,0.3410852713178294,60,False,0.23925064599483203,12,True,0.1852583979328164,18,True,0.08785529715762275,30,True,0.16511627906976734,13,True,0.10038759689922472,22,True,0.012919896640826822,46,True,0.3410852713178294,60,False,0.3410852713178294,60,False,0.3410852713178294,60,False,0.3410852713178294,60,False
4722,2025-08-20,9.81308411214954,107.0,116.0,0.2844827586206897,60,False,0.20943965517241359,8,True,0.12366379310344833,13,True,0.5010775862068966,47,True,0.1637931034482758,7,True,0.09913793103448265,13,True,0.034482758620689724,13,True,0.3868534482758621,53,True,0.2844827586206897,60,False,0.375,58,True,0.375,58,True
3305,2025-08-19,9.567901234567898,97.2,102.0,-0.06862745098039214,1,True,-0.06862745098039214,1,True,-0.06862745098039214,1,True,-0.06862745098039214,1,True,-0.06862745098039214,1,True,-0.06862745098039214,1,True,-0.06862745098039214,1,True,-0.06862745098039214,1,True,-0.10098039215686272,1,True,-0.10098039215686272,1,True,-0.10098039215686272,1,True
5475,2025-08-14,9.932279909706557,44.3,47.55,-0.07300736067297575,5,True,-0.07300736067297575,5,True,-0.07300736067297575,5,True,-0.07300736067297575,5,True,-0.012618296529968376,3,True,-0.029337539432176762,3,True,-0.07300736067297575,5,True,-0.07300736067297575,5,True,-0.1524710830704522,5,True,-0.1524710830704522,5,True,-0.1524710830704522,5,True
4989,2025-08-14,9.90712074303406,32.3,35.3,-0.08956090651558068,6,True,-0.03257790368271951,6,True,-0.08956090651558068,6,True,-0.08956090651558068,6,True,-0.03257790368271951,6,True,-0.05970254957507093,6,True,-0.08956090651558068,6,True,-0.08956090651558068,6,True,-0.09773371104815853,6,True,-0.09773371104815853,6,True,-0.09773371104815853,6,True
6831,2025-07-11,10.843373493975903,166.0,173.67,-0.04894339839926298,1,True,-0.04894339839926298,1,True,-0.04894339839926298,1,True,-0.04894339839926298,1,True,-0.04894339839926298,1,True,-0.04894339839926298,1,True,-0.04894339839926298,1,True,-0.04894339839926298,1,True,-0.06143836010825121,1,True,-0.06143836010825121,1,True,-0.06143836010825121,1,True
2360,2025-06-26,9.554140127388532,392.5,417.0,0.43405275779376495,60,False,0.03675659472422055,6,True,0.014088729016786594,11,True,-0.03363309352517985,22,True,0.43405275779376495,60,False,0.43405275779376495,60,False,0.43405275779376495,60,False,0.43405275779376495,60,False,0.43405275779376495,60,False,0.43405275779376495,60,False,0.43405275779376495,60,False
6925,2025-06-20,9.708737864077666,154.5,164.0,-0.06263719512195132,19,True,0.013201219512195106,9,True,-0.032301829268292725,17,True,-0.06263719512195132,19,True,-0.006707317073170738,9,True,-0.061890243902439024,19,True,-0.06263719512195132,19,True,-0.06263719512195132,19,True,-0.09146341463414631,19,True,-0.09146341463414631,19,True,-0.09146341463414631,19,True
5475,2025-06-18,9.486166007905128,25.3,26.65,-0.055403377110694096,1,True,-0.055403377110694096,1,True,-0.055403377110694096,1,True,-0.055403377110694096,1,True,-0.055403377110694096,1,True,-0.055403377110694096,1,True,-0.055403377110694096,1,True,-0.055403377110694096,1,True,1.0637898686679175,60,False,0.5121951219512195,46,True,0.5121951219512195,46,True
8210,2025-06-18,9.704142011834316,422.5,463.0,0.3822894168466522,60,False,0.141133909287257,22,True,0.13038876889848816,25,True,0.07666306695464353,32,True,0.05356371490280787,28,True,0.3822894168466522,60,False,0.3822894168466522,60,False,0.3822894168466522,60,False,0.3822894168466522,60,False,0.3822894168466522,60,False,0.3822894168466522,60,False
5251,2025-04-25,9.836065573770504,48.8,52.0,-0.06623076923076932,4,True,-0.06623076923076932,4,True,-0.06623076923076932,4,True,-0.06623076923076932,4,True,-0.06538461538461537,4,True,-0.06623076923076932,4,True,-0.06623076923076932,4,True,-0.06623076923076932,4,True,-0.14230769230769225,4,True,-0.14230769230769225,4,True,-0.14230769230769225,4,True
5201,2025-04-15,9.090909090909085,41.25,44.7,-0.08179530201342278,3,True,-0.08179530201342278,3,True,-0.08179530201342278,3,True,-0.08179530201342278,3,True,-0.08179530201342278,3,True,-0.08179530201342278,3,True,-0.08179530201342278,3,True,-0.08179530201342278,3,True,-0.08948545861297541,34,True,0.017897091722594904,21,True,0.017897091722594904,21,True
